x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
2452,4149,37882024,0,1220,570,217,18,1,1
2469,4119,37882034,1,1220,570,244,18,1,1
2469,4151,37882044,1,1220,570,289,18,1,1
2476,4177,37882054,1,1200,570,397,18,1,1
2483,4206,37882064,1,1200,570,496,18,1,1
2483,4237,37882074,1,1200,570,564,18,1,1
2488,4269,37882084,1,1200,570,605,18,1,1
2488,4316,37882094,1,1200,570,636,18,1,1
2488,4374,37882104,1,1200,570,652,18,1,1
2488,4453,37882114,1,1220,570,670,18,1,1
2488,4554,37882124,1,1220,570,667,18,1,1
2482,4670,37882134,1,1220,570,672,18,1,1
2472,4815,37882144,1,1220,570,679,18,1,1
2456,4949,37882154,1,1220,570,702,18,1,1
2429,5075,37882164,1,1220,570,730,18,1,1
2395,5154,37882174,1,1230,560,748,18,1,1
2355,5192,37882184,1,1230,560,760,18,1,1
2311,5202,37882194,1,1230,560,758,18,1,1
2249,5179,37882204,1,1250,560,758,18,1,1
2176,5088,37882214,1,1250,560,763,18,1,1
2086,4953,37882224,1,1250,560,756,18,1,1
1994,4733,37882234,1,1260,560,768,18,1,1
1900,4469,37882244,1,1260,560,785,18,1,1
1812,4176,37882254,1,1270,560,797,18,1,1
1726,3864,37882264,1,1270,560,784,18,1,1
1666,3609,37882274,1,1260,570,802,18,1,1
1622,3391,37882284,1,1260,570,808,18,1,1
1615,3251,37882294,1,1240,570,809,18,1,1
1633,3162,37882304,1,1240,570,808,18,1,1
1668,3108,37882314,1,1230,580,808,18,1,1
1715,3108,37882324,1,1210,580,812,18,1,1
1786,3193,37882334,1,1200,580,802,18,1,1
1872,3330,37882344,1,1180,590,797,18,1,1
1993,3518,37882354,1,1180,590,794,18,1,1
2143,3779,37882364,1,1170,590,759,18,1,1
2311,4088,37882374,1,1150,600,727,18,1,1
2482,4458,37882384,1,1150,600,691,18,1,1
2655,4841,37882394,1,1150,600,694,18,1,1
2828,5234,37882405,1,1150,600,691,18,1,1
2982,5661,37882415,1,1170,590,702,18,1,1
3136,6067,37882425,1,1170,590,690,18,1,1
3265,6458,37882435,1,1180,590,719,18,1,1
3377,6770,37882445,1,1200,580,748,18,1,1
3427,6922,37882455,1,1230,580,759,18,1,1
3446,6967,37882465,1,1260,580,759,18,1,1
3446,6962,37882475,1,1280,570,760,18,1,1
3421,6883,37882485,1,1310,560,774,18,1,1
3353,6754,37882495,1,1320,550,805,18,1,1
3255,6541,37882505,1,1350,540,834,18,1,1
3141,6246,37882515,1,1360,540,860,18,1,1
3026,5896,37882525,1,1370,530,861,18,1,1
2910,5512,37882535,1,1390,540,876,18,1,1
2807,5124,37882545,1,1400,530,894,18,1,1
2709,4751,37882555,1,1400,530,927,18,1,1
2619,4390,37882565,1,1400,530,941,18,1,1
2576,4064,37882575,1,1400,530,952,18,1,1
2563,3792,37882585,1,1370,530,962,18,1,1
2600,3556,37882595,1,1360,540,959,18,1,1
2672,3415,37882605,1,1350,540,964,18,1,1
2766,3331,37882615,1,1320,550,965,18,1,1
2873,3284,37882625,1,1310,560,970,18,1,1
3010,3312,37882635,1,1280,570,971,18,1,1
3166,3388,37882645,1,1270,570,971,18,1,1
3332,3497,37882655,1,1240,570,970,18,1,1
3499,3639,37882665,1,1210,580,965,18,1,1
3671,3832,37882675,1,1200,580,965,18,1,1
3847,4059,37882685,1,1180,590,971,18,1,1
3981,4296,37882695,1,1170,590,971,18,1,1
4088,4523,37882705,1,1170,590,970,18,1,1
4176,4743,37882715,1,1160,580,970,18,1,1
4202,4896,37882725,1,1160,580,982,18,1,1
4180,4980,37882735,1,1160,580,979,18,1,1
4126,5017,37882745,1,1160,580,974,18,1,1
4043,5017,37882755,1,1170,580,974,18,1,1
3933,4930,37882765,1,1170,580,991,18,1,1
3806,4790,37882775,1,1190,580,1015,18,1,1
3665,4585,37882785,1,1190,580,1023,18,1,1
3556,4355,37882795,1,1200,570,1023,18,1,1
3468,4108,37882805,1,1200,570,1023,18,1,1
3436,3919,37882815,1,1200,570,1023,18,1,1
3449,3777,37882825,1,1220,570,1023,18,1,1
3492,3666,37882835,1,1220,570,1023,18,1,1
3560,3608,37882845,1,1200,570,1023,18,1,1
3658,3586,37882855,1,1200,570,1023,18,1,1
3775,3586,37882865,1,1200,570,1023,18,1,1
3902,3636,37882875,1,1190,580,1023,18,1,1
4062,3729,37882885,1,1190,580,1023,18,1,1
4245,3853,37882895,1,1170,580,1023,18,1,1
4429,4000,37882905,1,1160,580,990,18,1,1
4615,4174,37882915,1,1140,590,897,18,1,1
4803,4365,37882925,1,1140,590,787,18,1,1
4955,4567,37882935,1,1130,590,636,18,1,1
5081,4778,37882945,1,1130,590,412,18,1,1
5759,6677,37883156,0,1420,500,117,18,1,1
5803,6671,37883166,1,1430,500,244,18,1,1
5803,6671,37883176,1,1430,500,353,18,1,1
5803,6671,37883186,1,1430,500,430,18,1,1
5803,6671,37883196,1,1420,500,496,18,1,1
5803,6671,37883206,1,1420,500,570,18,1,1
5803,6662,37883216,1,1420,500,647,18,1,1
5813,6618,37883226,1,1420,500,700,18,1,1
5813,6549,37883236,1,1420,500,746,18,1,1
5803,6423,37883246,1,1420,520,788,18,1,1
5783,6250,37883256,1,1420,520,821,18,1,1
5759,6046,37883266,1,1420,520,863,18,1,1
5731,5792,37883276,1,1410,520,903,18,1,1
5704,5518,37883286,1,1410,520,924,18,1,1
5670,5231,37883296,1,1400,530,945,18,1,1
5630,4880,37883306,1,1390,540,938,18,1,1
5602,4573,37883316,1,1370,540,961,18,1,1
5548,4295,37883326,1,1360,550,974,18,1,1
5477,4032,37883336,1,1350,550,988,18,1,1
5453,3863,37883346,1,1340,550,995,18,1,1
5433,3757,37883356,1,1320,550,997,18,1,1
5422,3711,37883366,1,1300,560,976,18,1,1
5422,3700,37883376,1,1280,570,967,18,1,1
5422,3713,37883386,1,1260,580,962,18,1,1
5422,3749,37883396,1,1240,580,958,18,1,1
5436,3857,37883406,1,1210,580,958,18,1,1
5476,4012,37883416,1,1200,580,956,18,1,1
5534,4178,37883426,1,1180,590,955,18,1,1
5623,4333,37883436,1,1180,590,949,18,1,1
5736,4482,37883436,1,1170,590,947,18,1,1
5865,4566,37883446,1,1170,590,953,18,1,1
5976,4608,37883456,1,1170,590,953,18,1,1
6079,4623,37883466,1,1170,590,958,18,1,1
6176,4600,37883476,1,1180,600,971,18,1,1
6256,4536,37883486,1,1180,600,992,18,1,1
6304,4446,37883496,1,1190,600,1006,18,1,1
6330,4329,37883506,1,1190,600,1023,18,1,1
6307,4192,37883516,1,1200,600,1023,18,1,1
6244,4041,37883526,1,1200,600,1023,18,1,1
6153,3899,37883536,1,1200,600,1023,18,1,1
6050,3774,37883546,1,1200,600,1023,18,1,1
5943,3661,37883556,1,1200,600,1023,18,1,1
5832,3606,37883566,1,1200,600,1023,18,1,1
5729,3596,37883576,1,1190,610,1011,18,1,1
5662,3615,37883586,1,1190,610,952,18,1,1
5620,3687,37883596,1,1170,610,854,18,1,1
5614,3842,37883606,1,1170,610,719,18,1,1
5659,4052,37883616,1,1150,620,498,18,1,1
6453,6039,37883687,0,1140,590,294,18,1,1
6876,6545,37883697,1,1160,580,444,18,1,1
