x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
3845,5766,68581805,0,1260,370,361,32,1,1
3876,5757,68581815,1,1250,370,444,32,1,1
3827,5845,68581825,1,1250,380,453,32,1,1
3897,5944,68581835,1,1250,400,480,32,1,1
4046,6050,68581845,1,1250,410,517,32,1,1
4280,6246,68581855,1,1250,420,532,32,1,1
4536,6409,68581865,1,1250,430,546,32,1,1
4807,6550,68581875,1,1250,440,546,32,1,1
5030,6665,68581885,1,1250,440,550,32,1,1
5264,6749,68581895,1,1250,450,551,32,1,1
5505,6812,68581905,1,1260,460,543,32,1,1
5679,6865,68581915,1,1280,450,538,32,1,1
5787,6891,68581925,1,1290,460,363,32,1,1
5256,6975,68582005,0,1360,460,176,32,1,1
4951,6787,68582015,1,1360,460,225,32,1,1
4797,6644,68582025,1,1360,460,289,32,1,1
4634,6392,68582035,1,1360,460,418,32,1,1
4465,5955,68582045,1,1360,460,563,32,1,1
4328,5396,68582055,1,1350,460,663,32,1,1
4251,4664,68582065,1,1350,460,733,32,1,1
4214,3908,68582075,1,1340,460,759,32,1,1
4273,3137,68582085,1,1320,470,757,32,1,1
4353,2475,68582095,1,1310,470,762,32,1,1
4448,2029,68582105,1,1270,480,762,32,1,1
4486,1728,68582115,1,1240,490,760,32,1,1
4516,1543,68582125,1,1220,500,753,32,1,1
4541,1482,68582135,1,1180,510,758,32,1,1
4548,1503,68582145,1,1150,510,736,32,1,1
4530,1518,68582155,1,1130,520,707,32,1,1
4495,1581,68582165,1,1100,520,592,32,1,1
4437,1677,68582175,1,1080,530,142,32,1,1
3438,2947,68582245,0,970,530,376,32,1,1
3321,3274,68582255,1,970,530,443,32,1,1
3223,3461,68582265,1,970,530,491,32,1,1
3300,3640,68582275,1,980,520,515,32,1,1
3493,3852,68582285,1,990,520,584,32,1,1
3772,4086,68582295,1,1000,520,630,32,1,1
4100,4349,68582305,1,1010,510,649,32,1,1
4460,4593,68582315,1,1020,500,652,32,1,1
4870,4825,68582325,1,1030,500,667,32,1,1
5234,5037,68582335,1,1050,500,668,32,1,1
5566,5183,68582345,1,1060,500,667,32,1,1
5820,5286,68582355,1,1080,510,662,32,1,1
5956,5328,68582365,1,1090,500,646,32,1,1
6012,5328,68582375,1,1090,500,617,32,1,1
6026,5298,68582385,1,1100,500,342,32,1,1
5666,4991,68582486,0,1170,510,55,32,1,1
5666,4991,68582496,1,1170,510,207,32,1,1
5666,4991,68582506,1,1170,510,304,32,1,1
5678,5026,68582516,1,1160,500,389,32,1,1
5678,5064,68582526,1,1160,500,453,32,1,1
5684,5100,68582536,1,1160,500,498,32,1,1
5691,5115,68582546,1,1160,500,517,32,1,1
5704,5115,68582556,1,1160,500,527,32,1,1
5719,5098,68582566,1,1160,500,538,32,1,1
5769,5009,68582576,1,1160,500,537,32,1,1
5822,4874,68582586,1,1160,500,543,32,1,1
5864,4724,68582596,1,1160,500,546,32,1,1
5896,4615,68582606,1,1160,500,554,32,1,1
5917,4533,68582616,1,1150,500,566,32,1,1
5917,4461,68582626,1,1150,500,594,32,1,1
5911,4416,68582636,1,1130,510,655,32,1,1
5904,4389,68582646,1,1130,510,716,32,1,1
5893,4389,68582656,1,1140,510,737,32,1,1
5878,4445,68582666,1,1130,520,751,32,1,1
5878,4528,68582676,1,1130,520,751,32,1,1
