x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
2933,5678,31275775,0,1550,710,439,1,1,1
2933,5678,31275785,1,1480,770,420,1,1,1
3001,5851,31275795,1,1350,830,433,1,1,1
3114,6139,31275805,1,1350,800,422,1,1,1
3217,6198,31275815,1,1350,800,415,1,1,1
3329,6213,31275825,1,1350,800,423,1,1,1
3447,6199,31275835,1,1350,800,439,1,1,1
3542,6176,31275845,1,1350,800,491,1,1,1
3617,6124,31275855,1,1350,800,561,1,1,1
3678,6053,31275865,1,1350,800,613,1,1,1
3733,5860,31275875,1,1350,800,638,1,1,1
3772,5547,31275885,1,1350,800,650,1,1,1
3799,5153,31275895,1,1350,800,649,1,1,1
3814,4787,31275905,1,1350,800,661,1,1,1
3814,4417,31275915,1,1350,800,662,1,1,1
3806,4178,31275925,1,1350,800,662,1,1,1
3799,4029,31275935,1,1350,790,631,1,1,1
3794,3960,31275945,1,1320,770,465,1,1,1
3224,4399,31276045,0,1320,580,584,1,1,1
3334,4336,31276055,1,1310,560,599,1,1,1
3334,4484,31276065,1,1310,540,595,1,1,1
3420,4557,31276075,1,1300,520,599,1,1,1
3616,4579,31276085,1,1320,510,600,1,1,1
3883,4610,31276095,1,1300,510,606,1,1,1
4054,4596,31276105,1,1300,510,606,1,1,1
4152,4553,31276115,1,1320,500,609,1,1,1
4201,4446,31276125,1,1320,500,611,1,1,1
4161,4239,31276135,1,1320,500,603,1,1,1
4085,3966,31276145,1,1300,510,594,1,1,1
3985,3669,31276155,1,1300,510,603,1,1,1
3902,3405,31276165,1,1320,510,636,1,1,1
3852,3265,31276175,1,1300,520,693,1,1,1
3823,3197,31276185,1,1300,520,733,1,1,1
3830,3197,31276195,1,1300,530,767,1,1,1
3881,3197,31276205,1,1300,530,787,1,1,1
3962,3197,31276215,1,1300,530,788,1,1,1
4139,3268,31276225,1,1290,530,791,1,1,1
4391,3388,31276235,1,1290,530,700,1,1,1
4692,3543,31276245,1,1300,540,346,1,1,1
6570,5691,31276396,0,1470,510,625,1,1,1
6579,5946,31276406,1,1480,500,659,1,1,1
6558,6112,31276416,1,1500,480,656,1,1,1
6542,6151,31276426,1,1510,470,659,1,1,1
6571,6031,31276436,1,1520,460,663,1,1,1
6629,5805,31276446,1,1520,460,679,1,1,1
6645,5471,31276456,1,1530,460,690,1,1,1
6636,5047,31276466,1,1540,460,690,1,1,1
6609,4564,31276476,1,1530,470,699,1,1,1
6572,4226,31276486,1,1520,480,700,1,1,1
6526,4037,31276496,1,1510,480,694,1,1,1
6475,3948,31276506,1,1490,490,702,1,1,1
6414,3931,31276516,1,1480,500,642,1,1,1
6349,3968,31276526,1,1480,500,417,1,1,1
6281,4041,31276536,1,1450,510,68,1,1,1
6281,4041,31276556,0,1430,520,51,1,1,1
6288,5047,31276566,1,1430,520,218,1,1,1
6423,5563,31276576,1,1410,520,348,1,1,1
6612,5990,31276586,1,1410,530,455,1,1,1
6838,6359,31276596,1,1410,530,533,1,1,1
7025,6702,31276606,1,1420,540,575,1,1,1
7181,6838,31276616,1,1420,540,609,1,1,1
7316,6838,31276626,1,1450,540,669,1,1,1
7429,6713,31276636,1,1450,540,763,1,1,1
7515,6394,31276646,1,1460,530,802,1,1,1
7583,5944,31276656,1,1460,530,817,1,1,1
7646,5308,31276666,1,1480,530,822,1,1,1
7706,4685,31276676,1,1480,530,828,1,1,1
7764,4072,31276686,1,1480,530,824,1,1,1
7827,3651,31276696,1,1500,520,825,1,1,1
7846,3441,31276706,1,1520,530,832,1,1,1
7835,3371,31276716,1,1510,530,777,1,1,1
7752,3328,31276726,1,1520,540,591,1,1,1
5793,4016,31276806,0,1440,560,700,1,1,1
6005,4222,31276816,1,1440,560,768,1,1,1
6131,4628,31276826,1,1430,550,821,1,1,1
6519,4941,31276836,1,1430,550,827,1,1,1
6982,5117,31276846,1,1430,550,837,1,1,1
7496,5203,31276856,1,1410,550,828,1,1,1
7964,5296,31276866,1,1420,540,788,1,1,1
8266,5308,31276876,1,1430,530,561,1,1,1
7398,5917,31276957,0,1480,530,822,1,1,1
7093,5611,31276967,1,1490,530,748,1,1,1
6941,5499,31276977,1,1500,520,749,1,1,1
6862,5477,31276987,1,1510,510,636,1,1,1
2326,6273,31278128,0,1350,800,546,1,2,1
2274,6203,31278138,1,1350,800,536,1,2,1
2229,6373,31278148,1,1350,800,540,1,2,1
2285,6540,31278158,1,1350,800,537,1,2,1
2408,6636,31278168,1,1350,800,533,1,2,1
2559,6684,31278178,1,1350,800,538,1,2,1
2721,6743,31278188,1,1350,800,540,1,2,1
2891,6794,31278198,1,1390,790,546,1,2,1
2985,6786,31278208,1,1410,770,536,1,2,1
3055,6742,31278218,1,1430,750,562,1,2,1
3109,6638,31278228,1,1450,730,595,1,2,1
3143,6430,31278238,1,1420,710,611,1,2,1
3155,6153,31278248,1,1430,690,614,1,2,1
3155,5798,31278258,1,1440,670,619,1,2,1
3161,5435,31278268,1,1440,660,620,1,2,1
3175,5068,31278278,1,1430,630,619,1,2,1
3196,4809,31278288,1,1440,610,617,1,2,1
3218,4628,31278298,1,1440,600,609,1,2,1
3240,4499,31278308,1,1440,580,488,1,2,1
3257,4415,31278318,1,1440,560,70,1,2,1
2655,4972,31278399,0,1400,510,538,1,2,1
2752,4971,31278409,1,1400,510,561,1,2,1
2779,5087,31278419,1,1400,510,572,1,2,1
2879,5237,31278429,1,1400,510,570,1,2,1
3037,5291,31278439,1,1400,510,569,1,2,1
3234,5302,31278449,1,1400,510,569,1,2,1
3398,5285,31278459,1,1400,510,570,1,2,1
3498,5220,31278469,1,1400,510,568,1,2,1
3556,5093,31278479,1,1400,510,570,1,2,1
3534,4924,31278489,1,1400,510,568,1,2,1
3459,4662,31278499,1,1400,510,560,1,2,1
3348,4379,31278509,1,1400,510,567,1,2,1
3226,4081,31278519,1,1410,510,581,1,2,1
3109,3838,31278529,1,1410,510,620,1,2,1
3061,3718,31278539,1,1400,520,647,1,2,1
3061,3679,31278549,1,1410,520,670,1,2,1
3103,3652,31278559,1,1410,520,707,1,2,1
3242,3666,31278569,1,1400,530,711,1,2,1
3443,3707,31278579,1,1400,530,705,1,2,1
3760,3852,31278589,1,1390,540,684,1,2,1
4081,4039,31278599,1,1390,540,458,1,2,1
5525,6279,31278699,0,1410,530,802,1,2,1
5793,6156,31278709,1,1410,530,756,1,2,1
5812,6126,31278719,1,1430,530,761,1,2,1
5753,6096,31278729,1,1460,520,760,1,2,1
5725,5836,31278739,1,1480,510,763,1,2,1
5719,5424,31278749,1,1500,500,755,1,2,1
5746,4914,31278759,1,1500,500,720,1,2,1
5764,4553,31278769,1,1500,500,690,1,2,1
5779,4291,31278779,1,1500,500,676,1,2,1
5757,4153,31278789,1,1500,500,670,1,2,1
5700,4096,31278799,1,1500,500,567,1,2,1
5620,4096,31278809,1,1500,500,70,1,2,1
5451,5546,31278879,0,1470,510,512,1,2,1
5867,6187,31278889,1,1470,510,546,1,2,1
6048,6525,31278899,1,1470,510,578,1,2,1
6211,6885,31278909,1,1470,510,592,1,2,1
6391,7059,31278919,1,1470,510,611,1,2,1
6527,7086,31278929,1,1480,510,622,1,2,1
6634,7016,31278939,1,1490,510,659,1,2,1
6712,6792,31278949,1,1500,500,697,1,2,1
6760,6403,31278959,1,1500,500,697,1,2,1
6789,5903,31278969,1,1510,490,722,1,2,1
6805,5308,31278979,1,1510,490,731,1,2,1
6827,4825,31278989,1,1530,490,746,1,2,1
6852,4416,31278999,1,1530,490,752,1,2,1
6878,4138,31279009,1,1550,480,752,1,2,1
