x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
2933,5678,31275775,0,1550,710,439,1,1,1
2933,5678,31275785,1,1480,770,420,1,1,1
3001,5851,31275795,1,1350,830,433,1,1,1
3114,6139,31275805,1,1350,800,422,1,1,1
3217,6198,31275815,1,1350,800,415,1,1,1
3329,6213,31275825,1,1350,800,423,1,1,1
3447,6199,31275835,1,1350,800,439,1,1,1
3542,6176,31275845,1,1350,800,491,1,1,1
3617,6124,31275855,1,1350,800,561,1,1,1
3678,6053,31275865,1,1350,800,613,1,1,1
3733,5860,31275875,1,1350,800,638,1,1,1
3772,5547,31275885,1,1350,800,650,1,1,1
3799,5153,31275895,1,1350,800,649,1,1,1
3814,4787,31275905,1,1350,800,661,1,1,1
3814,4417,31275915,1,1350,800,662,1,1,1
3806,4178,31275925,1,1350,800,662,1,1,1
3799,4029,31275935,1,1350,790,631,1,1,1
3794,3960,31275945,1,1320,770,465,1,1,1
3224,4399,31276045,0,1320,580,584,1,1,1
3334,4336,31276055,1,1310,560,599,1,1,1
3334,4484,31276065,1,1310,540,595,1,1,1
3420,4557,31276075,1,1300,520,599,1,1,1
3616,4579,31276085,1,1320,510,600,1,1,1
3883,4610,31276095,1,1300,510,606,1,1,1
4054,4596,31276105,1,1300,510,606,1,1,1
4152,4553,31276115,1,1320,500,609,1,1,1
4201,4446,31276125,1,1320,500,611,1,1,1
4161,4239,31276135,1,1320,500,603,1,1,1
4085,3966,31276145,1,1300,510,594,1,1,1
3985,3669,31276155,1,1300,510,603,1,1,1
3902,3405,31276165,1,1320,510,636,1,1,1
3852,3265,31276175,1,1300,520,693,1,1,1
3823,3197,31276185,1,1300,520,733,1,1,1
3830,3197,31276195,1,1300,530,767,1,1,1
3881,3197,31276205,1,1300,530,787,1,1,1
3962,3197,31276215,1,1300,530,788,1,1,1
4139,3268,31276225,1,1290,530,791,1,1,1
4391,3388,31276235,1,1290,530,700,1,1,1
4692,3543,31276245,1,1300,540,346,1,1,1
6570,5691,31276396,0,1470,510,625,1,1,1
6579,5946,31276406,1,1480,500,659,1,1,1
6558,6112,31276416,1,1500,480,656,1,1,1
6542,6151,31276426,1,1510,470,659,1,1,1
6571,6031,31276436,1,1520,460,663,1,1,1
6629,5805,31276446,1,1520,460,679,1,1,1
6645,5471,31276456,1,1530,460,690,1,1,1
6636,5047,31276466,1,1540,460,690,1,1,1
6609,4564,31276476,1,1530,470,699,1,1,1
6572,4226,31276486,1,1520,480,700,1,1,1
6526,4037,31276496,1,1510,480,694,1,1,1
6475,3948,31276506,1,1490,490,702,1,1,1
6414,3931,31276516,1,1480,500,642,1,1,1
6349,3968,31276526,1,1480,500,417,1,1,1
6281,4041,31276536,1,1450,510,68,1,1,1
6281,4041,31276556,0,1430,520,51,1,1,1
6288,5047,31276566,1,1430,520,218,1,1,1
6423,5563,31276576,1,1410,520,348,1,1,1
6612,5990,31276586,1,1410,530,455,1,1,1
6838,6359,31276596,1,1410,530,533,1,1,1
7025,6702,31276606,1,1420,540,575,1,1,1
7181,6838,31276616,1,1420,540,609,1,1,1
7316,6838,31276626,1,1450,540,669,1,1,1
7429,6713,31276636,1,1450,540,763,1,1,1
7515,6394,31276646,1,1460,530,802,1,1,1
7583,5944,31276656,1,1460,530,817,1,1,1
7646,5308,31276666,1,1480,530,822,1,1,1
7706,4685,31276676,1,1480,530,828,1,1,1
7764,4072,31276686,1,1480,530,824,1,1,1
7827,3651,31276696,1,1500,520,825,1,1,1
7846,3441,31276706,1,1520,530,832,1,1,1
7835,3371,31276716,1,1510,530,777,1,1,1
7752,3328,31276726,1,1520,540,591,1,1,1
5793,4016,31276806,0,1440,560,700,1,1,1
6005,4222,31276816,1,1440,560,768,1,1,1
6131,4628,31276826,1,1430,550,821,1,1,1
6519,4941,31276836,1,1430,550,827,1,1,1
6982,5117,31276846,1,1430,550,837,1,1,1
7496,5203,31276856,1,1410,550,828,1,1,1
7964,5296,31276866,1,1420,540,788,1,1,1
8266,5308,31276876,1,1430,530,561,1,1,1
7398,5917,31276957,0,1480,530,822,1,1,1
7093,5611,31276967,1,1490,530,748,1,1,1
6941,5499,31276977,1,1500,520,749,1,1,1
6862,5477,31276987,1,1510,510,636,1,1,1
3125,6099,33686361,0,1160,440,101,8,2,1
2983,6208,33686371,1,1180,450,129,8,2,1
2962,6271,33686381,1,1200,470,141,8,2,1
2948,6342,33686391,1,1220,470,179,8,2,1
2938,6358,33686401,1,1230,480,180,8,2,1
2938,6358,33686411,1,1230,480,178,8,2,1
2938,6338,33686421,1,1240,480,185,8,2,1
2938,6275,33686431,1,1240,480,213,8,2,1
2948,6159,33686441,1,1240,480,250,8,2,1
2966,6009,33686451,1,1240,480,309,8,2,1
3005,5784,33686461,1,1240,490,346,8,2,1
3056,5556,33686471,1,1240,490,396,8,2,1
3130,5240,33686481,1,1240,490,428,8,2,1
3207,4866,33686491,1,1240,500,456,8,2,1
3289,4488,33686501,1,1240,500,475,8,2,1
3376,4149,33686511,1,1220,500,501,8,2,1
3456,3835,33686521,1,1210,510,532,8,2,1
3533,3582,33686531,1,1200,510,546,8,2,1
3600,3406,33686541,1,1190,510,566,8,2,1
3667,3282,33686551,1,1160,520,569,8,2,1
3733,3203,33686561,1,1150,520,583,8,2,1
3781,3187,33686571,1,1140,530,595,8,2,1
3827,3212,33686581,1,1120,530,597,8,2,1
3872,3319,33686591,1,1110,530,595,8,2,1
3909,3522,33686601,1,1100,530,589,8,2,1
3947,3789,33686611,1,1080,540,591,8,2,1
3986,4159,33686621,1,1080,540,572,8,2,1
4035,4564,33686631,1,1070,540,570,8,2,1
4086,4992,33686641,1,1060,530,567,8,2,1
4138,5364,33686651,1,1060,530,567,8,2,1
4177,5671,33686661,1,1060,530,564,8,2,1
4207,5935,33686671,1,1080,530,568,8,2,1
4226,6135,33686681,1,1080,520,568,8,2,1
4247,6300,33686691,1,1100,510,561,8,2,1
4255,6441,33686701,1,1110,510,548,8,2,1
4255,6522,33686711,1,1120,510,513,8,2,1
4250,6559,33686721,1,1130,510,374,8,2,1
4250,6566,33686731,1,1160,500,186,8,2,1
4574,4475,33686842,0,1220,480,496,8,2,1
4731,4083,33686852,1,1220,480,493,8,2,1
4758,3988,33686862,1,1220,500,435,8,2,1
4829,3926,33686872,1,1200,500,399,8,2,1
4928,3879,33686882,1,1190,500,404,8,2,1
5005,3868,33686892,1,1190,500,409,8,2,1
5064,3881,33686902,1,1180,510,438,8,2,1
5111,3916,33686912,1,1170,510,456,8,2,1
5142,3983,33686922,1,1170,510,466,8,2,1
5162,4071,33686932,1,1160,520,465,8,2,1
5175,4195,33686942,1,1160,520,456,8,2,1
5158,4345,33686952,1,1150,520,448,8,2,1
5118,4512,33686962,1,1150,520,447,8,2,1
5062,4662,33686972,1,1150,520,453,8,2,1
5012,4757,33686982,1,1150,520,453,8,2,1
4961,4815,33686992,1,1150,520,458,8,2,1
4903,4792,33687002,1,1150,520,447,8,2,1
4840,4707,33687012,1,1150,520,452,8,2,1
4775,4581,33687022,1,1150,520,456,8,2,1
4727,4426,33687032,1,1160,520,468,8,2,1
4689,4260,33687042,1,1160,520,485,8,2,1
4712,4087,33687052,1,1160,520,505,8,2,1
4773,3931,33687062,1,1160,520,516,8,2,1
4858,3799,33687072,1,1160,520,530,8,2,1
4961,3683,33687082,1,1160,520,561,8,2,1
5070,3643,33687092,1,1150,520,583,8,2,1
5197,3643,33687102,1,1150,520,588,8,2,1
5334,3671,33687112,1,1150,520,600,8,2,1
5460,3743,33687122,1,1150,520,603,8,2,1
