x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
2933,5678,31275775,0,1550,710,439,1,1,1
2933,5678,31275785,1,1480,770,420,1,1,1
3001,5851,31275795,1,1350,830,433,1,1,1
3114,6139,31275805,1,1350,800,422,1,1,1
3217,6198,31275815,1,1350,800,415,1,1,1
3329,6213,31275825,1,1350,800,423,1,1,1
3447,6199,31275835,1,1350,800,439,1,1,1
3542,6176,31275845,1,1350,800,491,1,1,1
3617,6124,31275855,1,1350,800,561,1,1,1
3678,6053,31275865,1,1350,800,613,1,1,1
3733,5860,31275875,1,1350,800,638,1,1,1
3772,5547,31275885,1,1350,800,650,1,1,1
3799,5153,31275895,1,1350,800,649,1,1,1
3814,4787,31275905,1,1350,800,661,1,1,1
3814,4417,31275915,1,1350,800,662,1,1,1
3806,4178,31275925,1,1350,800,662,1,1,1
3799,4029,31275935,1,1350,790,631,1,1,1
3794,3960,31275945,1,1320,770,465,1,1,1
3224,4399,31276045,0,1320,580,584,1,1,1
3334,4336,31276055,1,1310,560,599,1,1,1
3334,4484,31276065,1,1310,540,595,1,1,1
3420,4557,31276075,1,1300,520,599,1,1,1
3616,4579,31276085,1,1320,510,600,1,1,1
3883,4610,31276095,1,1300,510,606,1,1,1
4054,4596,31276105,1,1300,510,606,1,1,1
4152,4553,31276115,1,1320,500,609,1,1,1
4201,4446,31276125,1,1320,500,611,1,1,1
4161,4239,31276135,1,1320,500,603,1,1,1
4085,3966,31276145,1,1300,510,594,1,1,1
3985,3669,31276155,1,1300,510,603,1,1,1
3902,3405,31276165,1,1320,510,636,1,1,1
3852,3265,31276175,1,1300,520,693,1,1,1
3823,3197,31276185,1,1300,520,733,1,1,1
3830,3197,31276195,1,1300,530,767,1,1,1
3881,3197,31276205,1,1300,530,787,1,1,1
3962,3197,31276215,1,1300,530,788,1,1,1
4139,3268,31276225,1,1290,530,791,1,1,1
4391,3388,31276235,1,1290,530,700,1,1,1
4692,3543,31276245,1,1300,540,346,1,1,1
6570,5691,31276396,0,1470,510,625,1,1,1
6579,5946,31276406,1,1480,500,659,1,1,1
6558,6112,31276416,1,1500,480,656,1,1,1
6542,6151,31276426,1,1510,470,659,1,1,1
6571,6031,31276436,1,1520,460,663,1,1,1
6629,5805,31276446,1,1520,460,679,1,1,1
6645,5471,31276456,1,1530,460,690,1,1,1
6636,5047,31276466,1,1540,460,690,1,1,1
6609,4564,31276476,1,1530,470,699,1,1,1
6572,4226,31276486,1,1520,480,700,1,1,1
6526,4037,31276496,1,1510,480,694,1,1,1
6475,3948,31276506,1,1490,490,702,1,1,1
6414,3931,31276516,1,1480,500,642,1,1,1
6349,3968,31276526,1,1480,500,417,1,1,1
6281,4041,31276536,1,1450,510,68,1,1,1
6281,4041,31276556,0,1430,520,51,1,1,1
6288,5047,31276566,1,1430,520,218,1,1,1
6423,5563,31276576,1,1410,520,348,1,1,1
6612,5990,31276586,1,1410,530,455,1,1,1
6838,6359,31276596,1,1410,530,533,1,1,1
7025,6702,31276606,1,1420,540,575,1,1,1
7181,6838,31276616,1,1420,540,609,1,1,1
7316,6838,31276626,1,1450,540,669,1,1,1
7429,6713,31276636,1,1450,540,763,1,1,1
7515,6394,31276646,1,1460,530,802,1,1,1
7583,5944,31276656,1,1460,530,817,1,1,1
7646,5308,31276666,1,1480,530,822,1,1,1
7706,4685,31276676,1,1480,530,828,1,1,1
7764,4072,31276686,1,1480,530,824,1,1,1
7827,3651,31276696,1,1500,520,825,1,1,1
7846,3441,31276706,1,1520,530,832,1,1,1
7835,3371,31276716,1,1510,530,777,1,1,1
7752,3328,31276726,1,1520,540,591,1,1,1
5793,4016,31276806,0,1440,560,700,1,1,1
6005,4222,31276816,1,1440,560,768,1,1,1
6131,4628,31276826,1,1430,550,821,1,1,1
6519,4941,31276836,1,1430,550,827,1,1,1
6982,5117,31276846,1,1430,550,837,1,1,1
7496,5203,31276856,1,1410,550,828,1,1,1
7964,5296,31276866,1,1420,540,788,1,1,1
8266,5308,31276876,1,1430,530,561,1,1,1
7398,5917,31276957,0,1480,530,822,1,1,1
7093,5611,31276967,1,1490,530,748,1,1,1
6941,5499,31276977,1,1500,520,749,1,1,1
6862,5477,31276987,1,1510,510,636,1,1,1
6473,5548,840208,0,1220,560,63,38,2,1
6533,5594,840218,1,1220,560,68,38,2,1
6533,5600,840228,1,1230,560,66,38,2,1
6523,5600,840238,1,1220,570,75,38,2,1
6502,5588,840248,1,1220,570,104,38,2,1
6451,5562,840258,1,1220,570,136,38,2,1
6380,5525,840268,1,1220,570,186,38,2,1
6308,5508,840278,1,1220,570,220,38,2,1
6241,5508,840288,1,1220,570,225,38,2,1
6199,5515,840298,1,1220,570,233,38,2,1
6171,5569,840308,1,1220,570,233,38,2,1
6185,5683,840318,1,1210,560,221,38,2,1
6255,5837,840328,1,1210,560,225,38,2,1
6361,6055,840338,1,1210,560,244,38,2,1
6499,6251,840348,1,1230,560,249,38,2,1
6637,6433,840358,1,1250,560,253,38,2,1
6741,6536,840368,1,1260,560,251,38,2,1
6823,6551,840378,1,1260,560,242,38,2,1
6847,6508,840388,1,1270,550,306,38,2,1
6839,6390,840398,1,1300,550,361,38,2,1
6810,6167,840408,1,1300,550,417,38,2,1
6706,5873,840418,1,1300,550,480,38,2,1
6586,5571,840428,1,1300,550,548,38,2,1
6456,5292,840438,1,1290,560,575,38,2,1
6344,5028,840448,1,1260,560,617,38,2,1
6237,4864,840458,1,1250,560,646,38,2,1
6171,4782,840468,1,1230,560,670,38,2,1
6132,4755,840478,1,1220,570,675,38,2,1
6088,4755,840488,1,1190,560,690,38,2,1
6047,4809,840498,1,1190,560,667,38,2,1
6042,4894,840508,1,1180,560,638,38,2,1
6059,5048,840518,1,1180,560,575,38,2,1
6171,5261,840528,1,1180,560,469,38,2,1
6354,5514,840538,1,1180,560,289,38,2,1
6987,5663,840658,0,1250,550,316,38,2,1
6915,5606,840668,1,1250,550,332,38,2,1
6870,5622,840678,1,1250,550,297,38,2,1
6834,5655,840688,1,1250,540,314,38,2,1
6815,5655,840698,1,1250,540,371,38,2,1
6806,5649,840708,1,1260,540,409,38,2,1
6783,5603,840718,1,1250,550,473,38,2,1
6760,5534,840728,1,1250,550,519,38,2,1
6738,5402,840738,1,1240,550,543,38,2,1
6725,5284,840748,1,1240,550,561,38,2,1
6736,5176,840758,1,1240,550,570,38,2,1
6763,5139,840768,1,1230,560,567,38,2,1
6822,5120,840778,1,1230,560,588,38,2,1
6896,5114,840788,1,1220,570,602,38,2,1
6979,5175,840798,1,1220,570,603,38,2,1
7092,5303,840808,1,1200,570,592,38,2,1
7183,5476,840818,1,1200,570,526,38,2,1
7260,5598,840828,1,1200,570,277,38,2,1
7476,5314,840969,0,1270,560,103,38,2,1
7476,5314,840979,1,1260,570,105,38,2,1
7476,5314,840989,1,1240,570,163,38,2,1
7474,5370,840999,1,1260,580,230,38,2,1
7487,5418,841009,1,1240,580,284,38,2,1
7492,5451,841019,1,1240,580,296,38,2,1
7492,5489,841029,1,1240,580,337,38,2,1
7492,5531,841039,1,1240,580,353,38,2,1
7474,5558,841049,1,1240,580,364,38,2,1
7449,5570,841059,1,1240,580,374,38,2,1
7409,5570,841069,1,1240,580,400,38,2,1
7361,5548,841079,1,1240,580,412,38,2,1
7307,5484,841089,1,1240,580,420,38,2,1
7246,5392,841099,1,1260,580,415,38,2,1
7214,5288,841109,1,1240,580,423,38,2,1
7200,5192,841119,1,1240,580,422,38,2,1
7217,5137,841129,1,1240,580,420,38,2,1
7261,5107,841139,1,1230,590,413,38,2,1
