x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
0,865,0,0,1100,530,322,14,1,1
29,836,10,1,1100,530,344,14,1,1
29,836,20,1,1100,540,413,14,1,1
47,841,30,1,1100,540,522,14,1,1
70,826,40,1,1100,540,585,14,1,1
100,811,50,1,1100,540,647,14,1,1
150,802,60,1,1100,540,697,14,1,1
212,797,70,1,1090,550,722,14,1,1
310,823,80,1,1090,550,757,14,1,1
409,871,90,1,1090,550,762,14,1,1
514,935,100,1,1090,550,785,14,1,1
625,999,110,1,1090,550,791,14,1,1
741,1060,120,1,1070,550,796,14,1,1
832,1113,130,1,1070,550,796,14,1,1
905,1156,140,1,1070,550,797,14,1,1
949,1178,150,1,1070,550,793,14,1,1
969,1188,160,1,1070,550,790,14,1,1
969,1188,170,1,1060,550,788,14,1,1
969,1188,180,1,1060,550,777,14,1,1
969,1188,190,1,1060,550,722,14,1,1
953,1183,200,1,1060,550,627,14,1,1
924,1183,210,1,1060,550,376,14,1,1
548,1544,320,0,1110,530,55,14,1,1
576,1595,330,1,1110,530,250,14,1,1
576,1609,340,1,1120,530,285,14,1,1
576,1609,350,1,1140,530,339,14,1,1
576,1609,360,1,1150,520,473,14,1,1
576,1577,370,1,1150,520,557,14,1,1
591,1524,380,1,1160,520,613,14,1,1
591,1399,390,1,1170,520,676,14,1,1
579,1238,400,1,1170,520,733,14,1,1
547,1054,410,1,1180,530,793,14,1,1
505,857,420,1,1180,530,827,14,1,1
457,657,430,1,1170,530,840,14,1,1
417,490,440,1,1180,540,848,14,1,1
381,346,450,1,1180,540,849,14,1,1
362,236,460,1,1170,540,845,14,1,1
353,173,470,1,1170,540,836,14,1,1
353,142,480,1,1150,540,802,14,1,1
358,137,490,1,1140,550,730,14,1,1
363,153,500,1,1120,550,591,14,1,1
369,184,510,1,1120,560,254,14,1,1
510,883,611,0,1040,540,202,14,1,1
576,844,621,1,1040,540,333,14,1,1
612,801,631,1,1040,540,465,14,1,1
648,746,641,1,1060,540,585,14,1,1
713,689,651,1,1060,540,696,14,1,1
780,628,661,1,1050,530,743,14,1,1
865,562,671,1,1060,530,785,14,1,1
960,496,681,1,1060,530,812,14,1,1
1067,437,691,1,1070,540,818,14,1,1
1179,383,701,1,1070,540,834,14,1,1
1297,331,711,1,1070,540,842,14,1,1
1415,279,721,1,1070,550,848,14,1,1
1516,237,731,1,1070,550,849,14,1,1
1605,202,741,1,1060,550,852,14,1,1
1684,185,751,1,1060,550,848,14,1,1
1739,179,761,1,1060,550,840,14,1,1
1777,179,771,1,1050,550,836,14,1,1
1797,184,781,1,1050,550,828,14,1,1
1797,184,791,1,1050,550,790,14,1,1
1777,213,801,1,1030,550,570,14,1,1
3038,1625,1172,0,1080,500,287,14,1,1
3065,1593,1182,1,1100,500,346,14,1,1
3073,1593,1192,1,1110,500,428,14,1,1
3081,1562,1202,1,1120,510,535,14,1,1
3067,1511,1212,1,1130,510,603,14,1,1
3038,1449,1222,1,1140,510,649,14,1,1
2988,1366,1232,1,1140,510,679,14,1,1
2919,1267,1242,1,1150,510,694,14,1,1
2838,1158,1252,1,1160,520,711,14,1,1
2741,1070,1262,1,1150,520,719,14,1,1
2647,982,1272,1,1150,520,716,14,1,1
2558,894,1282,1,1160,530,716,14,1,1
2476,825,1292,1,1140,530,708,14,1,1
2418,767,1302,1,1140,530,699,14,1,1
2376,747,1312,1,1140,530,585,14,1,1
2360,759,1322,1,1130,540,386,14,1,1
2445,1479,1432,0,1100,510,63,14,1,1
2503,1568,1442,1,1100,510,107,14,1,1
2519,1588,1452,1,1110,510,163,14,1,1
2544,1595,1462,1,1110,510,287,14,1,1
2573,1581,1472,1,1120,510,393,14,1,1
2611,1545,1482,1,1120,510,464,14,1,1
2655,1495,1492,1,1130,510,541,14,1,1
2708,1422,1502,1,1130,510,592,14,1,1
2765,1345,1512,1,1130,510,647,14,1,1
2821,1254,1522,1,1150,510,690,14,1,1
2873,1157,1532,1,1150,510,734,14,1,1
2923,1054,1542,1,1140,510,762,14,1,1
2965,945,1552,1,1150,520,794,14,1,1
2997,825,1562,1,1150,520,832,14,1,1
3021,698,1572,1,1140,530,861,14,1,1
3038,574,1582,1,1140,530,885,14,1,1
3045,472,1592,1,1120,530,906,14,1,1
3045,382,1602,1,1120,530,939,14,1,1
3037,299,1612,1,1120,530,941,14,1,1
3018,222,1622,1,1110,530,955,14,1,1
2991,148,1632,1,1100,530,964,14,1,1
2957,94,1642,1,1100,530,965,14,1,1
2913,51,1652,1,1080,540,965,14,1,1
2863,16,1662,1,1070,540,961,14,1,1
2816,5,1672,1,1060,540,944,14,1,1
2770,25,1682,1,1040,540,929,14,1,1
2721,66,1692,1,1040,540,866,14,1,1
2670,156,1702,1,1040,540,762,14,1,1
2638,273,1712,1,1040,540,668,14,1,1
2638,407,1722,1,1040,540,537,14,1,1
2656,527,1732,1,1040,540,348,14,1,1
2691,650,1742,1,1040,540,251,14,1,1
2727,771,1752,1,1040,540,239,14,1,1
