x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
782,4129,0,0,1420,450,179,9,1,1
866,4129,10,1,1420,450,251,9,1,1
860,4162,20,1,1420,450,265,9,1,1
860,4173,30,1,1440,460,250,9,1,1
860,4166,40,1,1440,460,242,9,1,1
860,4150,50,1,1450,460,244,9,1,1
860,4066,60,1,1450,460,249,9,1,1
815,3936,70,1,1450,460,257,9,1,1
751,3692,80,1,1460,470,282,9,1,1
660,3369,90,1,1450,470,307,9,1,1
554,2994,100,1,1450,470,325,9,1,1
438,2595,110,1,1440,480,333,9,1,1
294,2210,120,1,1430,490,373,9,1,1
155,1834,130,1,1410,490,381,9,1,1
66,1575,140,1,1400,500,377,9,1,1
9,1462,150,1,1370,500,309,9,1,1
0,1447,160,1,1360,500,161,9,1,1
92,1895,220,0,1270,500,155,9,1,1
207,2125,230,1,1270,500,273,9,1,1
269,2228,240,1,1260,500,363,9,1,1
386,2328,250,1,1250,500,397,9,1,1
533,2430,260,1,1250,500,413,9,1,1
699,2545,270,1,1250,500,400,9,1,1
913,2668,280,1,1260,500,304,9,1,1
1107,2784,290,1,1260,500,86,9,1,1
1438,2807,340,0,1300,510,137,9,1,1
1221,2538,350,1,1320,510,230,9,1,1
1069,2351,360,1,1320,510,267,9,1,1
919,2135,370,1,1340,510,287,9,1,1
769,1960,380,1,1350,520,311,9,1,1
685,1846,390,1,1350,520,305,9,1,1
646,1774,400,1,1350,530,315,9,1,1
653,1766,410,1,1350,530,361,9,1,1
706,1789,420,1,1350,530,418,9,1,1
789,1832,430,1,1340,540,436,9,1,1
940,1923,440,1,1340,540,443,9,1,1
1082,2014,450,1,1340,540,440,9,1,1
1217,2084,460,1,1330,540,418,9,1,1
1335,2139,470,1,1330,540,366,9,1,1
1413,2164,480,1,1310,550,291,9,1,1
1465,2141,490,1,1310,550,251,9,1,1
1456,2087,500,1,1310,550,212,9,1,1
1383,1971,510,1,1300,550,205,9,1,1
1267,1820,511,1,1300,550,208,9,1,1
1134,1645,521,1,1300,550,207,9,1,1
972,1461,531,1,1300,550,207,9,1,1
791,1245,541,1,1300,550,207,9,1,1
604,1007,551,1,1300,550,208,9,1,1
424,788,561,1,1290,560,252,9,1,1
252,568,571,1,1270,550,337,9,1,1
