x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
837,1041,0,0,1220,570,217,18,1,1
854,1011,10,1,1220,570,244,18,1,1
854,1043,20,1,1220,570,289,18,1,1
861,1069,30,1,1200,570,397,18,1,1
868,1098,40,1,1200,570,496,18,1,1
868,1129,50,1,1200,570,564,18,1,1
873,1161,60,1,1200,570,605,18,1,1
873,1208,70,1,1200,570,636,18,1,1
873,1266,80,1,1200,570,652,18,1,1
873,1345,90,1,1220,570,670,18,1,1
873,1446,100,1,1220,570,667,18,1,1
867,1562,110,1,1220,570,672,18,1,1
857,1707,120,1,1220,570,679,18,1,1
841,1841,130,1,1220,570,702,18,1,1
814,1967,140,1,1220,570,730,18,1,1
780,2046,150,1,1230,560,748,18,1,1
740,2084,160,1,1230,560,760,18,1,1
696,2094,170,1,1230,560,758,18,1,1
634,2071,180,1,1250,560,758,18,1,1
561,1980,190,1,1250,560,763,18,1,1
471,1845,200,1,1250,560,756,18,1,1
379,1625,210,1,1260,560,768,18,1,1
285,1361,220,1,1260,560,785,18,1,1
197,1068,230,1,1270,560,797,18,1,1
111,756,240,1,1270,560,784,18,1,1
51,501,250,1,1260,570,802,18,1,1
7,283,260,1,1260,570,808,18,1,1
0,143,270,1,1240,570,809,18,1,1
18,54,280,1,1240,570,808,18,1,1
53,0,290,1,1230,580,808,18,1,1
100,0,300,1,1210,580,812,18,1,1
171,85,310,1,1200,580,802,18,1,1
257,222,320,1,1180,590,797,18,1,1
378,410,330,1,1180,590,794,18,1,1
528,671,340,1,1170,590,759,18,1,1
696,980,350,1,1150,600,727,18,1,1
867,1350,360,1,1150,600,691,18,1,1
1040,1733,370,1,1150,600,694,18,1,1
1213,2126,381,1,1150,600,691,18,1,1
1367,2553,391,1,1170,590,702,18,1,1
1521,2959,401,1,1170,590,690,18,1,1
1650,3350,411,1,1180,590,719,18,1,1
1762,3662,421,1,1200,580,748,18,1,1
1812,3814,431,1,1230,580,759,18,1,1
1831,3859,441,1,1260,580,759,18,1,1
1831,3854,451,1,1280,570,760,18,1,1
1806,3775,461,1,1310,560,774,18,1,1
1738,3646,471,1,1320,550,805,18,1,1
1640,3433,481,1,1350,540,834,18,1,1
1526,3138,491,1,1360,540,860,18,1,1
1411,2788,501,1,1370,530,861,18,1,1
1295,2404,511,1,1390,540,876,18,1,1
1192,2016,521,1,1400,530,894,18,1,1
1094,1643,531,1,1400,530,927,18,1,1
1004,1282,541,1,1400,530,941,18,1,1
961,956,551,1,1400,530,952,18,1,1
948,684,561,1,1370,530,962,18,1,1
985,448,571,1,1360,540,959,18,1,1
1057,307,581,1,1350,540,964,18,1,1
1151,223,591,1,1320,550,965,18,1,1
1258,176,601,1,1310,560,970,18,1,1
1395,204,611,1,1280,570,971,18,1,1
1551,280,621,1,1270,570,971,18,1,1
1717,389,631,1,1240,570,970,18,1,1
1884,531,641,1,1210,580,965,18,1,1
2056,724,651,1,1200,580,965,18,1,1
2232,951,661,1,1180,590,971,18,1,1
2366,1188,671,1,1170,590,971,18,1,1
2473,1415,681,1,1170,590,970,18,1,1
2561,1635,691,1,1160,580,970,18,1,1
2587,1788,701,1,1160,580,982,18,1,1
2565,1872,711,1,1160,580,979,18,1,1
2511,1909,721,1,1160,580,974,18,1,1
2428,1909,731,1,1170,580,974,18,1,1
2318,1822,741,1,1170,580,991,18,1,1
2191,1682,751,1,1190,580,1015,18,1,1
2050,1477,761,1,1190,580,1023,18,1,1
1941,1247,771,1,1200,570,1023,18,1,1
1853,1000,781,1,1200,570,1023,18,1,1
1821,811,791,1,1200,570,1023,18,1,1
1834,669,801,1,1220,570,1023,18,1,1
1877,558,811,1,1220,570,1023,18,1,1
1945,500,821,1,1200,570,1023,18,1,1
2043,478,831,1,1200,570,1023,18,1,1
2160,478,841,1,1200,570,1023,18,1,1
2287,528,851,1,1190,580,1023,18,1,1
2447,621,861,1,1190,580,1023,18,1,1
2630,745,871,1,1170,580,1023,18,1,1
2814,892,881,1,1160,580,990,18,1,1
3000,1066,891,1,1140,590,897,18,1,1
3188,1257,901,1,1140,590,787,18,1,1
3340,1459,911,1,1130,590,636,18,1,1
3466,1670,921,1,1130,590,412,18,1,1
4144,3569,1132,0,1420,500,117,18,1,1
4188,3563,1142,1,1430,500,244,18,1,1
4188,3563,1152,1,1430,500,353,18,1,1
4188,3563,1162,1,1430,500,430,18,1,1
4188,3563,1172,1,1420,500,496,18,1,1
4188,3563,1182,1,1420,500,570,18,1,1
4188,3554,1192,1,1420,500,647,18,1,1
4198,3510,1202,1,1420,500,700,18,1,1
4198,3441,1212,1,1420,500,746,18,1,1
4188,3315,1222,1,1420,520,788,18,1,1
4168,3142,1232,1,1420,520,821,18,1,1
4144,2938,1242,1,1420,520,863,18,1,1
4116,2684,1252,1,1410,520,903,18,1,1
4089,2410,1262,1,1410,520,924,18,1,1
4055,2123,1272,1,1400,530,945,18,1,1
4015,1772,1282,1,1390,540,938,18,1,1
3987,1465,1292,1,1370,540,961,18,1,1
3933,1187,1302,1,1360,550,974,18,1,1
3862,924,1312,1,1350,550,988,18,1,1
3838,755,1322,1,1340,550,995,18,1,1
3818,649,1332,1,1320,550,997,18,1,1
3807,603,1342,1,1300,560,976,18,1,1
3807,592,1352,1,1280,570,967,18,1,1
3807,605,1362,1,1260,580,962,18,1,1
3807,641,1372,1,1240,580,958,18,1,1
3821,749,1382,1,1210,580,958,18,1,1
3861,904,1392,1,1200,580,956,18,1,1
3919,1070,1402,1,1180,590,955,18,1,1
4008,1225,1412,1,1180,590,949,18,1,1
4121,1374,1412,1,1170,590,947,18,1,1
4250,1458,1422,1,1170,590,953,18,1,1
4361,1500,1432,1,1170,590,953,18,1,1
4464,1515,1442,1,1170,590,958,18,1,1
4561,1492,1452,1,1180,600,971,18,1,1
4641,1428,1462,1,1180,600,992,18,1,1
4689,1338,1472,1,1190,600,1006,18,1,1
4715,1221,1482,1,1190,600,1023,18,1,1
4692,1084,1492,1,1200,600,1023,18,1,1
4629,933,1502,1,1200,600,1023,18,1,1
4538,791,1512,1,1200,600,1023,18,1,1
4435,666,1522,1,1200,600,1023,18,1,1
4328,553,1532,1,1200,600,1023,18,1,1
4217,498,1542,1,1200,600,1023,18,1,1
4114,488,1552,1,1190,610,1011,18,1,1
4047,507,1562,1,1190,610,952,18,1,1
4005,579,1572,1,1170,610,854,18,1,1
3999,734,1582,1,1170,610,719,18,1,1
4044,944,1592,1,1150,620,498,18,1,1
4838,2931,1663,0,1140,590,294,18,1,1
5261,3437,1673,1,1160,580,444,18,1,1
5407,3668,1683,1,1170,580,556,18,1,1
5512,3771,1693,1,1190,580,599,18,1,1
5597,3802,1703,1,1210,580,650,18,1,1
