x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
1086,3038,0,0,1170,520,481,40,1,1
1038,2975,10,1,1170,520,564,40,1,1
999,2975,20,1,1180,530,602,40,1,1
954,2997,30,1,1180,530,659,40,1,1
905,3024,40,1,1190,530,705,40,1,1
835,3061,50,1,1200,540,727,40,1,1
734,3104,60,1,1220,540,727,40,1,1
612,3151,70,1,1230,550,734,40,1,1
487,3204,80,1,1230,550,736,40,1,1
366,3261,90,1,1250,550,734,40,1,1
255,3337,100,1,1250,550,736,40,1,1
153,3426,110,1,1250,550,736,40,1,1
80,3525,120,1,1260,540,731,40,1,1
26,3589,130,1,1250,550,731,40,1,1
0,3639,140,1,1260,560,725,40,1,1
11,3680,150,1,1260,560,731,40,1,1
46,3758,160,1,1260,560,721,40,1,1
187,3915,170,1,1260,560,734,40,1,1
412,4124,180,1,1260,560,736,40,1,1
693,4386,190,1,1290,560,737,40,1,1
1004,4649,200,1,1290,560,736,40,1,1
1320,4914,210,1,1300,550,734,40,1,1
1606,5171,220,1,1310,560,730,40,1,1
1870,5368,230,1,1320,550,727,40,1,1
2049,5524,240,1,1320,550,727,40,1,1
2188,5604,250,1,1340,550,720,40,1,1
2300,5616,260,1,1320,550,731,40,1,1
2347,5584,270,1,1310,550,727,40,1,1
2347,5481,280,1,1310,550,745,40,1,1
2324,5310,290,1,1310,550,755,40,1,1
2260,5095,300,1,1310,550,765,40,1,1
2168,4800,310,1,1310,550,784,40,1,1
2056,4467,320,1,1310,550,785,40,1,1
1956,4109,330,1,1300,540,793,40,1,1
1870,3661,340,1,1290,550,796,40,1,1
1792,3211,350,1,1290,550,784,40,1,1
1698,2733,360,1,1270,550,787,40,1,1
1619,2239,370,1,1260,560,788,40,1,1
1550,1794,380,1,1250,560,794,40,1,1
1480,1395,390,1,1230,560,797,40,1,1
1391,1028,400,1,1200,570,803,40,1,1
1290,712,410,1,1200,580,808,40,1,1
1162,459,420,1,1180,590,812,40,1,1
1026,248,430,1,1170,590,820,40,1,1
884,92,440,1,1150,600,822,40,1,1
757,18,450,1,1150,600,869,40,1,1
634,0,460,1,1150,600,870,40,1,1
546,31,470,1,1150,600,870,40,1,1
480,95,480,1,1150,600,870,40,1,1
448,180,490,1,1170,590,858,40,1,1
421,302,500,1,1170,590,845,40,1,1
402,437,510,1,1160,580,817,40,1,1
389,582,520,1,1160,580,820,40,1,1
398,756,530,1,1170,580,815,40,1,1
421,970,540,1,1170,580,817,40,1,1
473,1210,550,1,1170,580,812,40,1,1
577,1508,560,1,1160,570,812,40,1,1
715,1809,570,1,1160,570,824,40,1,1
876,2112,580,1,1180,570,824,40,1,1
1042,2384,590,1,1180,570,820,40,1,1
1213,2603,600,1,1180,570,817,40,1,1
1380,2788,610,1,1190,560,776,40,1,1
1534,2953,620,1,1190,560,681,40,1,1
1680,3079,630,1,1210,560,540,40,1,1
1820,3178,640,1,1210,560,322,40,1,1
3192,3114,831,0,1200,480,364,40,1,1
3101,3037,841,1,1190,480,371,40,1,1
3081,3054,851,1,1190,490,391,40,1,1
3081,3054,861,1,1200,500,468,40,1,1
3102,3083,871,1,1210,520,519,40,1,1
3127,3125,881,1,1220,530,546,40,1,1
3151,3197,891,1,1210,530,569,40,1,1
3173,3281,901,1,1220,540,586,40,1,1
3191,3372,911,1,1230,550,595,40,1,1
3200,3466,921,1,1230,550,600,40,1,1
3200,3555,931,1,1230,550,605,40,1,1
3195,3635,941,1,1230,550,608,40,1,1
3188,3693,951,1,1230,550,620,40,1,1
3171,3738,961,1,1230,550,620,40,1,1
3147,3756,971,1,1230,550,620,40,1,1
3124,3739,981,1,1230,550,617,40,1,1
3076,3699,991,1,1230,550,619,40,1,1
