x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
35,2038,0,0,1240,520,245,11,1,1
87,2126,10,1,1240,520,304,11,1,1
67,2199,20,1,1240,520,292,11,1,1
60,2220,30,1,1260,510,304,11,1,1
52,2206,40,1,1260,510,334,11,1,1
45,2206,50,1,1260,510,369,11,1,1
36,2206,60,1,1260,510,392,11,1,1
26,2193,70,1,1260,510,414,11,1,1
18,2162,80,1,1260,510,455,11,1,1
10,2116,90,1,1260,510,488,11,1,1
5,2035,100,1,1260,510,512,11,1,1
0,1937,110,1,1260,510,527,11,1,1
0,1827,120,1,1260,510,536,11,1,1
0,1701,130,1,1260,510,542,11,1,1
9,1551,140,1,1260,510,545,11,1,1
23,1384,150,1,1260,510,556,11,1,1
42,1225,160,1,1260,510,561,11,1,1
66,1054,170,1,1260,510,567,11,1,1
94,871,180,1,1240,520,560,11,1,1
126,685,190,1,1240,520,570,11,1,1
165,514,200,1,1240,520,560,11,1,1
203,378,210,1,1240,520,566,11,1,1
240,266,220,1,1230,520,566,11,1,1
287,170,230,1,1230,520,569,11,1,1
348,94,240,1,1230,520,569,11,1,1
418,32,250,1,1220,530,575,11,1,1
495,0,260,1,1220,530,594,11,1,1
576,0,270,1,1220,530,605,11,1,1
664,17,280,1,1210,530,620,11,1,1
749,67,290,1,1210,530,638,11,1,1
828,138,300,1,1190,530,638,11,1,1
905,222,310,1,1190,530,649,11,1,1
979,324,320,1,1190,530,652,11,1,1
1050,456,330,1,1190,530,652,11,1,1
1120,607,340,1,1190,530,656,11,1,1
1188,794,350,1,1190,530,656,11,1,1
1246,1006,360,1,1190,530,658,11,1,1
1296,1234,371,1,1190,530,652,11,1,1
1319,1433,381,1,1190,530,647,11,1,1
1319,1619,391,1,1190,530,650,11,1,1
1309,1797,401,1,1180,530,649,11,1,1
1288,1926,411,1,1180,530,652,11,1,1
1271,1996,421,1,1200,520,662,11,1,1
1261,2028,431,1,1200,520,670,11,1,1
1261,2028,441,1,1210,520,668,11,1,1
1261,2018,451,1,1210,520,666,11,1,1
1267,1934,461,1,1210,520,685,11,1,1
1280,1800,471,1,1220,510,685,11,1,1
1292,1628,481,1,1220,510,685,11,1,1
1297,1443,491,1,1220,510,691,11,1,1
1297,1249,501,1,1220,510,699,11,1,1
1297,1066,511,1,1230,510,702,11,1,1
1292,891,521,1,1230,510,690,11,1,1
1292,754,531,1,1230,510,696,11,1,1
1292,640,541,1,1230,510,717,11,1,1
1298,532,551,1,1230,510,727,11,1,1
1307,443,561,1,1220,510,750,11,1,1
1320,367,571,1,1220,510,765,11,1,1
1343,312,581,1,1220,510,774,11,1,1
1376,267,591,1,1210,520,791,11,1,1
1419,229,601,1,1210,520,790,11,1,1
1469,201,611,1,1210,520,797,11,1,1
1522,180,621,1,1200,520,803,11,1,1
1576,164,631,1,1200,520,802,11,1,1
1635,150,641,1,1200,520,806,11,1,1
1694,135,651,1,1200,520,812,11,1,1
1744,123,661,1,1200,520,821,11,1,1
1788,114,671,1,1200,520,832,11,1,1
1827,108,681,1,1200,520,830,11,1,1
1859,103,691,1,1200,520,832,11,1,1
1887,103,701,1,1200,520,818,11,1,1
1915,103,711,1,1200,520,822,11,1,1
1946,103,721,1,1200,520,825,11,1,1
1984,117,731,1,1200,520,828,11,1,1
2028,150,741,1,1210,520,825,11,1,1
2079,197,751,1,1210,520,821,11,1,1
2129,254,761,1,1210,520,827,11,1,1
2177,329,771,1,1210,520,818,11,1,1
2219,439,781,1,1210,520,812,11,1,1
2256,572,791,1,1210,520,817,11,1,1
2289,738,801,1,1210,520,817,11,1,1
2311,927,811,1,1210,520,811,11,1,1
2333,1132,821,1,1220,530,809,11,1,1
2347,1333,831,1,1230,520,802,11,1,1
2356,1515,841,1,1230,520,796,11,1,1
2356,1684,851,1,1230,520,796,11,1,1
2346,1806,861,1,1230,520,796,11,1,1
2333,1887,871,1,1240,520,799,11,1,1
2323,1940,881,1,1240,520,799,11,1,1
2316,1961,891,1,1240,520,797,11,1,1
2316,1967,901,1,1260,510,785,11,1,1
2316,1967,911,1,1260,510,797,11,1,1
2316,1940,921,1,1260,510,796,11,1,1
2316,1851,931,1,1270,510,794,11,1,1
2316,1718,941,1,1270,510,794,11,1,1
2327,1538,951,1,1270,510,794,11,1,1
2332,1349,961,1,1280,500,785,11,1,1
2332,1155,971,1,1280,500,787,11,1,1
2338,963,981,1,1280,500,785,11,1,1
