x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
974,2805,0,0,1410,500,223,34,1,1
928,2761,10,1,1400,510,267,34,1,1
893,2802,20,1,1370,510,274,34,1,1
893,2876,30,1,1370,510,277,34,1,1
905,2960,40,1,1360,500,277,34,1,1
971,3097,50,1,1360,500,282,34,1,1
1077,3270,60,1,1360,500,274,34,1,1
1210,3475,70,1,1360,500,257,34,1,1
1312,3694,80,1,1360,500,241,34,1,1
1396,3923,90,1,1370,500,254,34,1,1
1468,4128,100,1,1380,500,254,34,1,1
1512,4261,110,1,1400,500,265,34,1,1
1501,4346,120,1,1400,500,270,34,1,1
1454,4356,130,1,1420,490,267,34,1,1
1361,4292,140,1,1420,490,281,34,1,1
1205,4180,150,1,1420,490,338,34,1,1
1006,3949,160,1,1420,490,394,34,1,1
780,3609,170,1,1420,490,425,34,1,1
555,3196,180,1,1420,490,435,34,1,1
331,2724,190,1,1410,490,443,34,1,1
177,2218,200,1,1400,500,446,34,1,1
72,1689,210,1,1370,500,440,34,1,1
0,1275,220,1,1360,500,410,34,1,1
6,1024,230,1,1330,510,361,34,1,1
77,882,240,1,1320,510,287,34,1,1
191,776,250,1,1290,520,53,34,1,1
502,1287,361,0,1160,500,470,34,1,1
508,1317,371,1,1170,500,447,34,1,1
492,1382,381,1,1180,510,425,34,1,1
532,1463,391,1,1180,510,404,34,1,1
619,1559,401,1,1200,510,410,34,1,1
737,1680,411,1,1210,520,413,34,1,1
850,1819,421,1,1220,530,413,34,1,1
955,1932,431,1,1230,530,409,34,1,1
1055,2008,441,1,1230,530,409,34,1,1
1155,2060,451,1,1230,530,410,34,1,1
1219,2094,461,1,1240,530,404,34,1,1
1260,2104,471,1,1240,530,404,34,1,1
1272,2098,481,1,1240,530,436,34,1,1
1263,2064,491,1,1240,520,453,34,1,1
1239,1964,501,1,1240,520,470,34,1,1
1193,1820,511,1,1240,520,491,34,1,1
1143,1642,521,1,1230,510,497,34,1,1
1089,1464,531,1,1230,520,499,34,1,1
1063,1293,541,1,1230,520,499,34,1,1
1068,1127,551,1,1230,520,490,34,1,1
1094,1019,561,1,1230,530,443,34,1,1
1167,948,571,1,1230,530,339,34,1,1
1259,903,581,1,1220,540,104,34,1,1
1810,1352,691,0,1160,520,436,34,1,1
1866,1356,701,1,1160,520,417,34,1,1
1872,1383,711,1,1170,530,422,34,1,1
1916,1420,721,1,1170,530,415,34,1,1
1985,1499,731,1,1190,530,450,34,1,1
2083,1606,741,1,1200,540,469,34,1,1
2201,1721,751,1,1200,540,468,34,1,1
2331,1861,761,1,1230,550,478,34,1,1
2452,2018,771,1,1230,550,483,34,1,1
2555,2172,781,1,1230,550,483,34,1,1
2645,2302,791,1,1240,540,496,34,1,1
2691,2417,801,1,1240,540,507,34,1,1
2698,2484,811,1,1250,540,519,34,1,1
2680,2516,821,1,1280,540,536,34,1,1
2651,2526,831,1,1290,530,543,34,1,1
2601,2521,841,1,1290,530,540,34,1,1
2538,2471,851,1,1300,530,540,34,1,1
2464,2392,861,1,1310,520,546,34,1,1
2396,2262,871,1,1310,520,536,34,1,1
2337,2109,881,1,1310,520,546,34,1,1
2304,1940,891,1,1310,520,536,34,1,1
2288,1774,901,1,1300,530,544,34,1,1
2314,1665,911,1,1290,530,518,34,1,1
2370,1594,921,1,1270,530,514,34,1,1
2445,1568,931,1,1250,540,509,34,1,1
2537,1587,941,1,1240,540,496,34,1,1
2646,1636,951,1,1230,530,485,34,1,1
2766,1719,961,1,1220,540,474,34,1,1
2870,1819,971,1,1230,550,438,34,1,1
2951,1930,981,1,1230,550,391,34,1,1
3017,2044,991,1,1230,550,372,34,1,1
3055,2155,1001,1,1250,550,377,34,1,1
3069,2210,1011,1,1250,550,404,34,1,1
3069,2229,1021,1,1250,550,399,34,1,1
3064,2229,1031,1,1250,550,397,34,1,1
3064,2194,1041,1,1250,550,409,34,1,1
3064,2140,1051,1,1250,550,413,34,1,1
3093,2092,1061,1,1260,540,418,34,1,1
3137,2068,1071,1,1250,550,422,34,1,1
3218,2061,1081,1,1250,550,425,34,1,1
3315,2089,1091,1,1250,550,423,34,1,1
3423,2142,1101,1,1250,550,423,34,1,1
3539,2212,1111,1,1250,550,423,34,1,1
3668,2295,1121,1,1260,560,425,34,1,1
3806,2396,1131,1,1260,560,415,34,1,1
3919,2510,1141,1,1270,550,420,34,1,1
4004,2606,1151,1,1270,550,427,34,1,1
4069,2664,1161,1,1300,550,431,34,1,1
4094,2697,1171,1,1310,550,431,34,1,1
4116,2797,1181,1,1330,540,418,34,1,1
4137,2890,1191,1,1330,540,391,34,1,1
4191,2979,1201,1,1340,540,371,34,1,1
4257,3064,1211,1,1350,530,361,34,1,1
4330,3095,1221,1,1350,530,346,34,1,1
4361,3090,1231,1,1360,520,353,34,1,1
4370,3045,1241,1,1370,530,372,34,1,1
4365,2933,1251,1,1370,530,389,34,1,1
4300,2777,1261,1,1370,530,410,34,1,1
4173,2514,1271,1,1370,530,435,34,1,1
4004,2140,1281,1,1370,530,473,34,1,1
3846,1693,1291,1,1360,540,491,34,1,1
3691,1243,1301,1,1350,540,504,34,1,1
3563,866,1311,1,1320,550,543,34,1,1
3452,538,1321,1,1300,550,557,34,1,1
3376,303,1331,1,1270,560,564,34,1,1
3325,140,1341,1,1230,560,570,34,1,1
3290,26,1351,1,1220,570,559,34,1,1
3298,0,1361,1,1180,570,559,34,1,1
3363,59,1371,1,1150,580,551,34,1,1
3465,174,1381,1,1130,580,554,34,1,1
3659,455,1391,1,1130,570,533,34,1,1
3946,851,1401,1,1130,580,439,34,1,1
4295,1325,1411,1,1130,580,346,34,1,1
4669,1851,1421,1,1150,580,351,34,1,1
5045,2267,1431,1,1170,580,364,34,1,1
5308,2609,1441,1,1210,580,410,34,1,1
5495,2799,1451,1,1260,580,477,34,1,1
5557,2888,1461,1,1300,580,566,34,1,1
5557,2910,1471,1,1320,580,578,34,1,1
5524,2901,1481,1,1350,570,600,34,1,1
5457,2841,1491,1,1380,570,611,34,1,1
5462,2746,1501,1,1390,560,616,34,1,1
5515,2666,1511,1,1390,560,605,34,1,1
5745,2650,1521,1,1390,560,488,34,1,1
6112,2678,1531,1,1390,550,255,34,1,1
0,0,1541,0,0,0,0,34,1,1
0,0,1551,0,0,0,0,34,1,1
0,0,1561,0,0,0,0,34,1,1
0,0,1571,0,0,0,0,34,1,1
0,0,1581,0,0,0,0,34,1,1
0,0,1591,0,0,0,0,34,1,1
0,0,1601,0,0,0,0,34,1,1
0,0,1611,0,0,0,0,34,1,1
0,0,1621,0,0,0,0,34,1,1
0,0,1631,0,0,0,0,34,1,1
0,0,1641,0,0,0,0,34,1,1
0,0,1651,0,0,0,0,34,1,1
0,0,1661,0,0,0,0,34,1,1
0,0,1671,0,0,0,0,34,1,1
0,0,1681,0,0,0,0,34,1,1
0,0,1691,0,0,0,0,34,1,1
0,0,1701,0,0,0,0,34,1,1
0,0,1711,0,0,0,0,34,1,1
