x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
2933,5678,31275775,0,1550,710,439,1,1,1
2933,5678,31275785,1,1480,770,420,1,1,1
3001,5851,31275795,1,1350,830,433,1,1,1
3114,6139,31275805,1,1350,800,422,1,1,1
3217,6198,31275815,1,1350,800,415,1,1,1
3329,6213,31275825,1,1350,800,423,1,1,1
3447,6199,31275835,1,1350,800,439,1,1,1
3542,6176,31275845,1,1350,800,491,1,1,1
3617,6124,31275855,1,1350,800,561,1,1,1
3678,6053,31275865,1,1350,800,613,1,1,1
3733,5860,31275875,1,1350,800,638,1,1,1
3772,5547,31275885,1,1350,800,650,1,1,1
3799,5153,31275895,1,1350,800,649,1,1,1
3814,4787,31275905,1,1350,800,661,1,1,1
3814,4417,31275915,1,1350,800,662,1,1,1
3806,4178,31275925,1,1350,800,662,1,1,1
3799,4029,31275935,1,1350,790,631,1,1,1
3794,3960,31275945,1,1320,770,465,1,1,1
3224,4399,31276045,0,1320,580,584,1,1,1
3334,4336,31276055,1,1310,560,599,1,1,1
3334,4484,31276065,1,1310,540,595,1,1,1
3420,4557,31276075,1,1300,520,599,1,1,1
3616,4579,31276085,1,1320,510,600,1,1,1
3883,4610,31276095,1,1300,510,606,1,1,1
4054,4596,31276105,1,1300,510,606,1,1,1
4152,4553,31276115,1,1320,500,609,1,1,1
4201,4446,31276125,1,1320,500,611,1,1,1
4161,4239,31276135,1,1320,500,603,1,1,1
4085,3966,31276145,1,1300,510,594,1,1,1
3985,3669,31276155,1,1300,510,603,1,1,1
3902,3405,31276165,1,1320,510,636,1,1,1
3852,3265,31276175,1,1300,520,693,1,1,1
3823,3197,31276185,1,1300,520,733,1,1,1
3830,3197,31276195,1,1300,530,767,1,1,1
3881,3197,31276205,1,1300,530,787,1,1,1
3962,3197,31276215,1,1300,530,788,1,1,1
4139,3268,31276225,1,1290,530,791,1,1,1
4391,3388,31276235,1,1290,530,700,1,1,1
4692,3543,31276245,1,1300,540,346,1,1,1
6570,5691,31276396,0,1470,510,625,1,1,1
6579,5946,31276406,1,1480,500,659,1,1,1
6558,6112,31276416,1,1500,480,656,1,1,1
6542,6151,31276426,1,1510,470,659,1,1,1
6571,6031,31276436,1,1520,460,663,1,1,1
6629,5805,31276446,1,1520,460,679,1,1,1
6645,5471,31276456,1,1530,460,690,1,1,1
6636,5047,31276466,1,1540,460,690,1,1,1
6609,4564,31276476,1,1530,470,699,1,1,1
6572,4226,31276486,1,1520,480,700,1,1,1
6526,4037,31276496,1,1510,480,694,1,1,1
6475,3948,31276506,1,1490,490,702,1,1,1
6414,3931,31276516,1,1480,500,642,1,1,1
6349,3968,31276526,1,1480,500,417,1,1,1
6281,4041,31276536,1,1450,510,68,1,1,1
6281,4041,31276556,0,1430,520,51,1,1,1
6288,5047,31276566,1,1430,520,218,1,1,1
6423,5563,31276576,1,1410,520,348,1,1,1
6612,5990,31276586,1,1410,530,455,1,1,1
6838,6359,31276596,1,1410,530,533,1,1,1
7025,6702,31276606,1,1420,540,575,1,1,1
7181,6838,31276616,1,1420,540,609,1,1,1
7316,6838,31276626,1,1450,540,669,1,1,1
7429,6713,31276636,1,1450,540,763,1,1,1
7515,6394,31276646,1,1460,530,802,1,1,1
7583,5944,31276656,1,1460,530,817,1,1,1
7646,5308,31276666,1,1480,530,822,1,1,1
7706,4685,31276676,1,1480,530,828,1,1,1
7764,4072,31276686,1,1480,530,824,1,1,1
7827,3651,31276696,1,1500,520,825,1,1,1
7846,3441,31276706,1,1520,530,832,1,1,1
7835,3371,31276716,1,1510,530,777,1,1,1
7752,3328,31276726,1,1520,540,591,1,1,1
5793,4016,31276806,0,1440,560,700,1,1,1
6005,4222,31276816,1,1440,560,768,1,1,1
6131,4628,31276826,1,1430,550,821,1,1,1
6519,4941,31276836,1,1430,550,827,1,1,1
6982,5117,31276846,1,1430,550,837,1,1,1
7496,5203,31276856,1,1410,550,828,1,1,1
7964,5296,31276866,1,1420,540,788,1,1,1
8266,5308,31276876,1,1430,530,561,1,1,1
7398,5917,31276957,0,1480,530,822,1,1,1
7093,5611,31276967,1,1490,530,748,1,1,1
6941,5499,31276977,1,1500,520,749,1,1,1
6862,5477,31276987,1,1510,510,636,1,1,1
2436,6123,31315923,0,1010,580,464,2,2,1
2405,6009,31315933,1,1010,580,504,2,2,1
2441,6100,31315943,1,1010,580,522,2,2,1
2510,6160,31315953,1,1010,580,521,2,2,1
2738,6200,31315963,1,1010,580,524,2,2,1
2986,6235,31315973,1,1010,580,524,2,2,1
3247,6267,31315983,1,1020,580,522,2,2,1
3472,6289,31315993,1,1030,580,456,2,2,1
3631,6303,31316003,1,1060,580,277,2,2,1
3367,6309,31316083,0,1330,540,342,2,2,1
3280,6029,31316093,1,1360,540,381,2,2,1
3242,5944,31316103,1,1370,530,458,2,2,1
3223,5915,31316113,1,1400,520,512,2,2,1
3243,5690,31316123,1,1430,510,543,2,2,1
3289,5366,31316133,1,1450,500,550,2,2,1
3338,4976,31316143,1,1460,490,564,2,2,1
3379,4612,31316153,1,1470,480,614,2,2,1
3379,4332,31316163,1,1470,480,662,2,2,1
3360,4108,31316173,1,1470,480,711,2,2,1
3285,3943,31316173,1,1470,480,720,2,2,1
3146,3794,31316183,1,1460,490,731,2,2,1
2964,3657,31316193,1,1450,480,724,2,2,1
2760,3583,31316203,1,1450,480,681,2,2,1
2541,3583,31316213,1,1440,490,613,2,2,1
2313,3632,31316223,1,1440,490,512,2,2,1
2143,3775,31316233,1,1430,500,439,2,2,1
2065,3912,31316243,1,1430,500,371,2,2,1
2049,4044,31316253,1,1430,500,161,2,2,1
4261,4660,31316353,0,1440,490,548,2,2,1
4475,4310,31316363,1,1430,490,570,2,2,1
4493,4368,31316373,1,1440,480,581,2,2,1
4453,4273,31316383,1,1440,480,586,2,2,1
4480,4077,31316393,1,1440,480,591,2,2,1
4551,3929,31316403,1,1440,480,594,2,2,1
4626,3860,31316413,1,1440,480,588,2,2,1
4690,3843,31316423,1,1440,480,599,2,2,1
4738,3880,31316433,1,1440,480,599,2,2,1
4778,3977,31316443,1,1440,480,566,2,2,1
4795,4113,31316453,1,1440,480,519,2,2,1
4771,4283,31316463,1,1440,480,512,2,2,1
4720,4448,31316473,1,1430,490,520,2,2,1
4635,4517,31316483,1,1430,490,518,2,2,1
4525,4523,31316493,1,1420,490,526,2,2,1
4398,4455,31316503,1,1420,490,540,2,2,1
4263,4321,31316513,1,1430,500,570,2,2,1
4130,4144,31316523,1,1430,500,595,2,2,1
4063,4017,31316533,1,1430,500,610,2,2,1
4038,3938,31316543,1,1430,500,634,2,2,1
4047,3890,31316553,1,1430,500,664,2,2,1
4117,3883,31316563,1,1430,500,679,2,2,1
4227,3947,31316573,1,1430,500,685,2,2,1
4427,4059,31316583,1,1430,500,682,2,2,1
4690,4251,31316593,1,1430,500,681,2,2,1
4996,4450,31316603,1,1430,500,688,2,2,1
5249,4655,31316613,1,1430,500,690,2,2,1
5411,4738,31316623,1,1430,500,690,2,2,1
5513,4761,31316633,1,1430,500,690,2,2,1
5566,4743,31316643,1,1440,500,691,2,2,1
5600,4704,31316653,1,1440,500,728,2,2,1
5621,4612,31316663,1,1440,500,740,2,2,1
5611,4485,31316673,1,1440,500,751,2,2,1
5571,4302,31316683,1,1440,500,761,2,2,1
5512,4154,31316693,1,1430,510,759,2,2,1
5452,4030,31316703,1,1440,510,771,2,2,1
5397,3957,31316713,1,1440,510,776,2,2,1
5375,3930,31316723,1,1440,510,788,2,2,1
5375,3930,31316733,1,1440,510,784,2,2,1
