x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
2933,5678,31275775,0,1550,710,439,1,1,1
2933,5678,31275785,1,1480,770,420,1,1,1
3001,5851,31275795,1,1350,830,433,1,1,1
3114,6139,31275805,1,1350,800,422,1,1,1
3217,6198,31275815,1,1350,800,415,1,1,1
3329,6213,31275825,1,1350,800,423,1,1,1
3447,6199,31275835,1,1350,800,439,1,1,1
3542,6176,31275845,1,1350,800,491,1,1,1
3617,6124,31275855,1,1350,800,561,1,1,1
3678,6053,31275865,1,1350,800,613,1,1,1
3733,5860,31275875,1,1350,800,638,1,1,1
3772,5547,31275885,1,1350,800,650,1,1,1
3799,5153,31275895,1,1350,800,649,1,1,1
3814,4787,31275905,1,1350,800,661,1,1,1
3814,4417,31275915,1,1350,800,662,1,1,1
3806,4178,31275925,1,1350,800,662,1,1,1
3799,4029,31275935,1,1350,790,631,1,1,1
3794,3960,31275945,1,1320,770,465,1,1,1
3224,4399,31276045,0,1320,580,584,1,1,1
3334,4336,31276055,1,1310,560,599,1,1,1
3334,4484,31276065,1,1310,540,595,1,1,1
3420,4557,31276075,1,1300,520,599,1,1,1
3616,4579,31276085,1,1320,510,600,1,1,1
3883,4610,31276095,1,1300,510,606,1,1,1
4054,4596,31276105,1,1300,510,606,1,1,1
4152,4553,31276115,1,1320,500,609,1,1,1
4201,4446,31276125,1,1320,500,611,1,1,1
4161,4239,31276135,1,1320,500,603,1,1,1
4085,3966,31276145,1,1300,510,594,1,1,1
3985,3669,31276155,1,1300,510,603,1,1,1
3902,3405,31276165,1,1320,510,636,1,1,1
3852,3265,31276175,1,1300,520,693,1,1,1
3823,3197,31276185,1,1300,520,733,1,1,1
3830,3197,31276195,1,1300,530,767,1,1,1
3881,3197,31276205,1,1300,530,787,1,1,1
3962,3197,31276215,1,1300,530,788,1,1,1
4139,3268,31276225,1,1290,530,791,1,1,1
4391,3388,31276235,1,1290,530,700,1,1,1
4692,3543,31276245,1,1300,540,346,1,1,1
6570,5691,31276396,0,1470,510,625,1,1,1
6579,5946,31276406,1,1480,500,659,1,1,1
6558,6112,31276416,1,1500,480,656,1,1,1
6542,6151,31276426,1,1510,470,659,1,1,1
6571,6031,31276436,1,1520,460,663,1,1,1
6629,5805,31276446,1,1520,460,679,1,1,1
6645,5471,31276456,1,1530,460,690,1,1,1
6636,5047,31276466,1,1540,460,690,1,1,1
6609,4564,31276476,1,1530,470,699,1,1,1
6572,4226,31276486,1,1520,480,700,1,1,1
6526,4037,31276496,1,1510,480,694,1,1,1
6475,3948,31276506,1,1490,490,702,1,1,1
6414,3931,31276516,1,1480,500,642,1,1,1
6349,3968,31276526,1,1480,500,417,1,1,1
6281,4041,31276536,1,1450,510,68,1,1,1
6281,4041,31276556,0,1430,520,51,1,1,1
6288,5047,31276566,1,1430,520,218,1,1,1
6423,5563,31276576,1,1410,520,348,1,1,1
6612,5990,31276586,1,1410,530,455,1,1,1
6838,6359,31276596,1,1410,530,533,1,1,1
7025,6702,31276606,1,1420,540,575,1,1,1
7181,6838,31276616,1,1420,540,609,1,1,1
7316,6838,31276626,1,1450,540,669,1,1,1
7429,6713,31276636,1,1450,540,763,1,1,1
7515,6394,31276646,1,1460,530,802,1,1,1
7583,5944,31276656,1,1460,530,817,1,1,1
7646,5308,31276666,1,1480,530,822,1,1,1
7706,4685,31276676,1,1480,530,828,1,1,1
7764,4072,31276686,1,1480,530,824,1,1,1
7827,3651,31276696,1,1500,520,825,1,1,1
7846,3441,31276706,1,1520,530,832,1,1,1
7835,3371,31276716,1,1510,530,777,1,1,1
7752,3328,31276726,1,1520,540,591,1,1,1
5793,4016,31276806,0,1440,560,700,1,1,1
6005,4222,31276816,1,1440,560,768,1,1,1
6131,4628,31276826,1,1430,550,821,1,1,1
6519,4941,31276836,1,1430,550,827,1,1,1
6982,5117,31276846,1,1430,550,837,1,1,1
7496,5203,31276856,1,1410,550,828,1,1,1
7964,5296,31276866,1,1420,540,788,1,1,1
8266,5308,31276876,1,1430,530,561,1,1,1
7398,5917,31276957,0,1480,530,822,1,1,1
7093,5611,31276967,1,1490,530,748,1,1,1
6941,5499,31276977,1,1500,520,749,1,1,1
6862,5477,31276987,1,1510,510,636,1,1,1
2135,3855,38166536,0,1430,480,272,12,2,1
2103,3901,38166546,1,1430,480,349,12,2,1
2093,3925,38166556,1,1420,480,363,12,2,1
2087,3930,38166566,1,1420,480,361,12,2,1
2087,3922,38166576,1,1420,480,373,12,2,1
2087,3902,38166586,1,1430,490,392,12,2,1
2079,3850,38166596,1,1430,490,427,12,2,1
2068,3777,38166606,1,1420,490,474,12,2,1
2061,3675,38166616,1,1420,490,512,12,2,1
2061,3569,38166626,1,1430,500,532,12,2,1
2061,3427,38166636,1,1430,500,548,12,2,1
2075,3263,38166646,1,1420,500,561,12,2,1
2092,3072,38166656,1,1420,500,578,12,2,1
2110,2879,38166666,1,1420,500,581,12,2,1
2128,2684,38166676,1,1420,500,586,12,2,1
2147,2531,38166686,1,1420,500,584,12,2,1
2170,2407,38166696,1,1430,510,572,12,2,1
2197,2303,38166706,1,1430,510,492,12,2,1
2227,2222,38166716,1,1430,510,223,12,2,1
2329,2954,38166877,0,1450,500,240,12,2,1
2271,2905,38166887,1,1440,490,309,12,2,1
2263,2905,38166897,1,1440,490,309,12,2,1
2263,2905,38166907,1,1440,490,324,12,2,1
2270,2886,38166917,1,1440,490,371,12,2,1
2297,2866,38166927,1,1430,500,448,12,2,1
2336,2840,38166937,1,1430,500,498,12,2,1
2398,2809,38166947,1,1410,500,522,12,2,1
2487,2788,38166957,1,1410,500,543,12,2,1
2595,2773,38166967,1,1410,500,568,12,2,1
2716,2773,38166977,1,1410,500,568,12,2,1
2825,2778,38166987,1,1410,500,559,12,2,1
2916,2790,38166997,1,1420,500,475,12,2,1
2999,2806,38167007,1,1420,500,235,12,2,1
3252,3617,38167147,0,1410,490,441,12,2,1
3293,3644,38167157,1,1410,490,489,12,2,1
3219,3687,38167167,1,1410,490,489,12,2,1
3211,3681,38167177,1,1410,490,488,12,2,1
3211,3672,38167187,1,1410,490,517,12,2,1
3227,3631,38167197,1,1410,490,567,12,2,1
3245,3570,38167207,1,1410,490,611,12,2,1
3265,3464,38167217,1,1410,490,656,12,2,1
3289,3320,38167227,1,1420,490,697,12,2,1
3311,3152,38167237,1,1420,490,714,12,2,1
3322,2989,38167247,1,1420,490,720,12,2,1
3327,2823,38167257,1,1430,500,725,12,2,1
3327,2686,38167267,1,1430,500,727,12,2,1
3327,2571,38167277,1,1420,500,720,12,2,1
3336,2481,38167287,1,1420,500,649,12,2,1
3354,2397,38167297,1,1420,500,235,12,2,1
4166,2687,38167578,0,1610,380,80,12,2,1
4102,2679,38167588,1,1580,400,183,12,2,1
4055,2692,38167598,1,1560,410,195,12,2,1
4042,2697,38167608,1,1530,430,239,12,2,1
4031,2697,38167618,1,1510,430,292,12,2,1
4024,2697,38167628,1,1490,440,341,12,2,1
4019,2697,38167638,1,1470,450,372,12,2,1
4019,2697,38167648,1,1440,460,417,12,2,1
4019,2697,38167658,1,1430,460,474,12,2,1
4019,2677,38167668,1,1420,470,517,12,2,1
4033,2650,38167678,1,1400,470,540,12,2,1
4060,2620,38167688,1,1390,470,566,12,2,1
4098,2590,38167698,1,1380,480,583,12,2,1
4152,2563,38167708,1,1380,480,594,12,2,1
4209,2546,38167718,1,1370,480,588,12,2,1
4268,2537,38167728,1,1370,480,599,12,2,1
4326,2545,38167738,1,1370,480,599,12,2,1
4372,2563,38167748,1,1370,480,599,12,2,1
