x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
2933,5678,31275775,0,1550,710,439,1,1,1
2933,5678,31275785,1,1480,770,420,1,1,1
3001,5851,31275795,1,1350,830,433,1,1,1
3114,6139,31275805,1,1350,800,422,1,1,1
3217,6198,31275815,1,1350,800,415,1,1,1
3329,6213,31275825,1,1350,800,423,1,1,1
3447,6199,31275835,1,1350,800,439,1,1,1
3542,6176,31275845,1,1350,800,491,1,1,1
3617,6124,31275855,1,1350,800,561,1,1,1
3678,6053,31275865,1,1350,800,613,1,1,1
3733,5860,31275875,1,1350,800,638,1,1,1
3772,5547,31275885,1,1350,800,650,1,1,1
3799,5153,31275895,1,1350,800,649,1,1,1
3814,4787,31275905,1,1350,800,661,1,1,1
3814,4417,31275915,1,1350,800,662,1,1,1
3806,4178,31275925,1,1350,800,662,1,1,1
3799,4029,31275935,1,1350,790,631,1,1,1
3794,3960,31275945,1,1320,770,465,1,1,1
3224,4399,31276045,0,1320,580,584,1,1,1
3334,4336,31276055,1,1310,560,599,1,1,1
3334,4484,31276065,1,1310,540,595,1,1,1
3420,4557,31276075,1,1300,520,599,1,1,1
3616,4579,31276085,1,1320,510,600,1,1,1
3883,4610,31276095,1,1300,510,606,1,1,1
4054,4596,31276105,1,1300,510,606,1,1,1
4152,4553,31276115,1,1320,500,609,1,1,1
4201,4446,31276125,1,1320,500,611,1,1,1
4161,4239,31276135,1,1320,500,603,1,1,1
4085,3966,31276145,1,1300,510,594,1,1,1
3985,3669,31276155,1,1300,510,603,1,1,1
3902,3405,31276165,1,1320,510,636,1,1,1
3852,3265,31276175,1,1300,520,693,1,1,1
3823,3197,31276185,1,1300,520,733,1,1,1
3830,3197,31276195,1,1300,530,767,1,1,1
3881,3197,31276205,1,1300,530,787,1,1,1
3962,3197,31276215,1,1300,530,788,1,1,1
4139,3268,31276225,1,1290,530,791,1,1,1
4391,3388,31276235,1,1290,530,700,1,1,1
4692,3543,31276245,1,1300,540,346,1,1,1
6570,5691,31276396,0,1470,510,625,1,1,1
6579,5946,31276406,1,1480,500,659,1,1,1
6558,6112,31276416,1,1500,480,656,1,1,1
6542,6151,31276426,1,1510,470,659,1,1,1
6571,6031,31276436,1,1520,460,663,1,1,1
6629,5805,31276446,1,1520,460,679,1,1,1
6645,5471,31276456,1,1530,460,690,1,1,1
6636,5047,31276466,1,1540,460,690,1,1,1
6609,4564,31276476,1,1530,470,699,1,1,1
6572,4226,31276486,1,1520,480,700,1,1,1
6526,4037,31276496,1,1510,480,694,1,1,1
6475,3948,31276506,1,1490,490,702,1,1,1
6414,3931,31276516,1,1480,500,642,1,1,1
6349,3968,31276526,1,1480,500,417,1,1,1
6281,4041,31276536,1,1450,510,68,1,1,1
6281,4041,31276556,0,1430,520,51,1,1,1
6288,5047,31276566,1,1430,520,218,1,1,1
6423,5563,31276576,1,1410,520,348,1,1,1
6612,5990,31276586,1,1410,530,455,1,1,1
6838,6359,31276596,1,1410,530,533,1,1,1
7025,6702,31276606,1,1420,540,575,1,1,1
7181,6838,31276616,1,1420,540,609,1,1,1
7316,6838,31276626,1,1450,540,669,1,1,1
7429,6713,31276636,1,1450,540,763,1,1,1
7515,6394,31276646,1,1460,530,802,1,1,1
7583,5944,31276656,1,1460,530,817,1,1,1
7646,5308,31276666,1,1480,530,822,1,1,1
7706,4685,31276676,1,1480,530,828,1,1,1
7764,4072,31276686,1,1480,530,824,1,1,1
7827,3651,31276696,1,1500,520,825,1,1,1
7846,3441,31276706,1,1520,530,832,1,1,1
7835,3371,31276716,1,1510,530,777,1,1,1
7752,3328,31276726,1,1520,540,591,1,1,1
5793,4016,31276806,0,1440,560,700,1,1,1
6005,4222,31276816,1,1440,560,768,1,1,1
6131,4628,31276826,1,1430,550,821,1,1,1
6519,4941,31276836,1,1430,550,827,1,1,1
6982,5117,31276846,1,1430,550,837,1,1,1
7496,5203,31276856,1,1410,550,828,1,1,1
7964,5296,31276866,1,1420,540,788,1,1,1
8266,5308,31276876,1,1430,530,561,1,1,1
7398,5917,31276957,0,1480,530,822,1,1,1
7093,5611,31276967,1,1490,530,748,1,1,1
6941,5499,31276977,1,1500,520,749,1,1,1
6862,5477,31276987,1,1510,510,636,1,1,1
2343,7370,33579077,0,1250,530,66,7,2,1
2417,7399,33579087,1,1270,520,103,7,2,1
2467,7450,33579097,1,1270,520,134,7,2,1
2531,7535,33579107,1,1260,510,186,7,2,1
2623,7553,33579117,1,1270,510,257,7,2,1
2734,7571,33579127,1,1270,510,310,7,2,1
2838,7589,33579137,1,1270,510,358,7,2,1
2944,7606,33579147,1,1280,500,399,7,2,1
3053,7611,33579157,1,1270,500,415,7,2,1
3145,7611,33579167,1,1280,500,417,7,2,1
3226,7592,33579177,1,1280,500,420,7,2,1
3275,7571,33579187,1,1280,500,420,7,2,1
3307,7540,33579197,1,1290,500,415,7,2,1
3327,7477,33579207,1,1290,500,417,7,2,1
3309,7393,33579217,1,1290,500,415,7,2,1
3251,7272,33579227,1,1290,500,407,7,2,1
3165,7109,33579237,1,1290,500,405,7,2,1
3030,6917,33579247,1,1290,500,415,7,2,1
2892,6713,33579257,1,1280,500,455,7,2,1
2752,6519,33579267,1,1280,500,505,7,2,1
2631,6379,33579277,1,1280,500,540,7,2,1
2569,6272,33579287,1,1280,500,562,7,2,1
2545,6241,33579297,1,1280,500,591,7,2,1
2552,6241,33579307,1,1270,510,592,7,2,1
2560,6257,33579317,1,1270,510,591,7,2,1
2597,6328,33579327,1,1270,510,595,7,2,1
2652,6449,33579337,1,1270,510,600,7,2,1
2750,6603,33579347,1,1270,510,594,7,2,1
2866,6743,33579357,1,1270,510,592,7,2,1
2995,6847,33579367,1,1270,510,589,7,2,1
3115,6928,33579377,1,1270,510,591,7,2,1
3219,6969,33579387,1,1270,510,592,7,2,1
3312,6974,33579397,1,1270,510,589,7,2,1
3393,6956,33579407,1,1270,510,594,7,2,1
3474,6891,33579417,1,1270,510,595,7,2,1
3556,6773,33579427,1,1270,510,606,7,2,1
3642,6619,33579437,1,1270,510,616,7,2,1
3728,6384,33579447,1,1270,510,613,7,2,1
3791,6074,33579457,1,1270,510,639,7,2,1
3839,5713,33579467,1,1260,510,637,7,2,1
3866,5418,33579477,1,1260,510,643,7,2,1
3883,5076,33579487,1,1260,510,668,7,2,1
3892,4703,33579497,1,1240,520,663,7,2,1
3879,4488,33579507,1,1230,520,665,7,2,1
3853,4272,33579517,1,1220,530,628,7,2,1
3817,4109,33579527,1,1210,530,556,7,2,1
3768,3982,33579537,1,1190,530,396,7,2,1
3695,3943,33579547,1,1180,540,132,7,2,1
3249,4386,33579588,0,1110,550,107,7,2,1
3095,4662,33579598,1,1100,550,239,7,2,1
2951,4774,33579608,1,1100,550,292,7,2,1
2888,4886,33579618,1,1100,550,317,7,2,1
2862,4964,33579628,1,1090,550,304,7,2,1
2862,5041,33579638,1,1090,550,315,7,2,1
2878,5157,33579648,1,1090,550,336,7,2,1
2935,5300,33579658,1,1100,540,387,7,2,1
3019,5475,33579668,1,1100,540,422,7,2,1
3150,5621,33579678,1,1110,530,431,7,2,1
3282,5749,33579688,1,1110,530,444,7,2,1
3397,5794,33579698,1,1120,530,453,7,2,1
3500,5789,33579708,1,1120,530,478,7,2,1
3565,5752,33579718,1,1130,520,521,7,2,1
3593,5672,33579728,1,1130,520,568,7,2,1
3593,5535,33579738,1,1130,520,588,7,2,1
3555,5360,33579748,1,1140,510,617,7,2,1
3490,5147,33579758,1,1140,510,638,7,2,1
3409,4940,33579768,1,1140,510,647,7,2,1
