,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,90,2583
1,1.0,1,1.0,1.0,10,,22,2549
2,2.0,1,1.0,1.0,20,,0,2537
3,3.0,1,1.0,1.0,30,,0,2529
4,4.0,1,1.0,1.0,40,,0,2529
5,5.0,1,1.0,1.0,50,,25,2529
6,6.0,1,1.0,1.0,60,,96,2523
7,7.0,1,1.0,1.0,70,,200,2557
8,8.0,1,1.0,1.0,80,,360,2612
9,9.0,1,1.0,1.0,90,,572,2696
10,10.0,1,1.0,1.0,100,,819,2796
11,11.0,1,1.0,1.0,110,,1049,2906
12,12.0,1,1.0,1.0,120,,1281,3021
13,13.0,1,1.0,1.0,130,,1439,3109
14,14.0,1,1.0,1.0,140,,1547,3179
15,15.0,1,1.0,1.0,150,,1616,3231
16,16.0,1,1.0,1.0,160,,1662,3271
17,17.0,1,1.0,1.0,170,,1692,3302
18,18.0,1,1.0,1.0,180,,1712,3339
19,19.0,0,1.0,1.0,351,,1490,3833
20,20.0,1,1.0,1.0,361,,1469,3793
21,21.0,1,1.0,1.0,371,,1449,3718
22,22.0,1,1.0,1.0,381,,1415,3613
23,23.0,1,1.0,1.0,391,,1367,3421
24,24.0,1,1.0,1.0,401,,1309,3184
25,25.0,1,1.0,1.0,411,,1240,2918
26,26.0,1,1.0,1.0,421,,1154,2606
27,27.0,1,1.0,1.0,431,,1057,2289
28,28.0,1,1.0,1.0,441,,972,1970
29,29.0,1,1.0,1.0,451,,890,1669
30,30.0,1,1.0,1.0,461,,815,1435
31,31.0,1,1.0,1.0,471,,746,1245
32,32.0,1,1.0,1.0,481,,702,1174
33,33.0,1,1.0,1.0,491,,674,1142
34,34.0,1,1.0,1.0,501,,674,1137
35,35.0,0,1.0,1.0,601,,1247,2293
36,36.0,1,1.0,1.0,611,,1412,2489
37,37.0,1,1.0,1.0,621,,1450,2523
38,38.0,1,1.0,1.0,631,,1487,2523
39,39.0,1,1.0,1.0,641,,1518,2529
40,40.0,1,1.0,1.0,651,,1544,2529
41,41.0,1,1.0,1.0,661,,1571,2529
42,42.0,1,1.0,1.0,671,,1604,2514
43,43.0,1,1.0,1.0,681,,1650,2466
44,44.0,1,1.0,1.0,691,,1735,2394
45,45.0,1,1.0,1.0,701,,1845,2237
46,46.0,1,1.0,1.0,711,,1996,2048
47,47.0,1,1.0,1.0,721,,2207,1838
48,48.0,1,1.0,1.0,731,,2457,1604
49,49.0,1,1.0,1.0,741,,2714,1390
50,50.0,1,1.0,1.0,751,,2967,1249
51,51.0,1,1.0,1.0,761,,3180,1152
52,52.0,1,1.0,1.0,771,,3367,1133
53,53.0,1,1.0,1.0,781,,3504,1165
54,54.0,0,1.0,1.0,942,,3810,3191
55,55.0,1,1.0,1.0,952,,3796,3070
56,56.0,1,1.0,1.0,962,,3766,3041
57,57.0,1,1.0,1.0,972,,3741,2914
58,58.0,1,1.0,1.0,982,,3736,2712
59,59.0,1,1.0,1.0,992,,3743,2461
60,60.0,1,1.0,1.0,1002,,3743,2223
61,61.0,1,1.0,1.0,1012,,3743,2054
62,62.0,1,1.0,1.0,1022,,3743,1932
63,63.0,1,1.0,1.0,1032,,3756,1885
64,64.0,1,1.0,1.0,1042,,3769,1890
65,65.0,0,1.0,1.0,1142,,3818,3338
66,66.0,1,1.0,1.0,1152,,3912,3685
67,67.0,1,1.0,1.0,1162,,3969,3741
68,68.0,1,1.0,1.0,1172,,4026,3741
69,69.0,1,1.0,1.0,1182,,4083,3722
70,70.0,1,1.0,1.0,1192,,4111,3677
71,71.0,1,1.0,1.0,1202,,4152,3615
72,72.0,1,1.0,1.0,1212,,4202,3521
73,73.0,1,1.0,1.0,1222,,4250,3394
74,74.0,1,1.0,1.0,1232,,4298,3245
75,75.0,1,1.0,1.0,1242,,4346,3054
76,76.0,1,1.0,1.0,1252,,4385,2809
77,77.0,1,1.0,1.0,1262,,4418,2527
78,78.0,1,1.0,1.0,1272,,4444,2234
79,79.0,1,1.0,1.0,1282,,4444,1976
80,80.0,1,1.0,1.0,1292,,4432,1807
81,81.0,1,1.0,1.0,1302,,4407,1686
82,82.0,1,1.0,1.0,1312,,4382,1670
83,83.0,1,1.0,1.0,1322,,4345,1684
84,84.0,1,1.0,1.0,1332,,4300,1717
85,85.0,1,1.0,1.0,1342,,4242,1795
86,86.0,1,1.0,1.0,1352,,4190,1918
87,87.0,0,1.0,1.0,1392,,4134,2433
88,88.0,1,1.0,1.0,1402,,4186,2641
89,89.0,1,1.0,1.0,1412,,4186,2577
90,90.0,1,1.0,1.0,1422,,4178,2455
91,91.0,1,1.0,1.0,1432,,4147,2284
92,92.0,1,1.0,1.0,1442,,4116,2157
93,93.0,1,1.0,1.0,1452,,4085,2060
94,94.0,1,1.0,1.0,1462,,4085,2033
95,95.0,1,1.0,1.0,1472,,4145,2049
96,96.0,1,1.0,1.0,1482,,4245,2095
97,97.0,1,1.0,1.0,1492,,4421,2199
98,98.0,0,1.0,1.0,1753,,5245,3942
99,99.0,1,1.0,1.0,1763,,5190,3921
100,100.0,1,1.0,1.0,1773,,5190,3921
101,101.0,1,1.0,1.0,1783,,5190,3902
102,102.0,1,1.0,1.0,1793,,5195,3864
103,103.0,1,1.0,1.0,1803,,5214,3813
104,104.0,1,1.0,1.0,1813,,5237,3752
105,105.0,1,1.0,1.0,1823,,5262,3654
106,106.0,1,1.0,1.0,1833,,5275,3531
107,107.0,1,1.0,1.0,1843,,5280,3319
108,108.0,1,1.0,1.0,1853,,5271,3046
109,109.0,1,1.0,1.0,1863,,5232,2732
110,110.0,1,1.0,1.0,1873,,5172,2324
111,111.0,1,1.0,1.0,1883,,5109,1924
112,112.0,1,1.0,1.0,1893,,5050,1530
113,113.0,1,1.0,1.0,1903,,5009,1184
114,114.0,1,1.0,1.0,1913,,4977,964
115,115.0,1,1.0,1.0,1923,,4944,827
116,116.0,1,1.0,1.0,1933,,4915,765
117,117.0,1,1.0,1.0,1943,,4902,757
118,118.0,0,1.0,1.0,2063,,5120,4049
119,119.0,1,1.0,1.0,2073,,5252,4398
120,120.0,1,1.0,1.0,2083,,5269,4531
121,121.0,1,1.0,1.0,2093,,5250,4607
122,122.0,1,1.0,1.0,2103,,5274,4645
123,123.0,1,1.0,1.0,2113,,5310,4682
124,124.0,1,1.0,1.0,2123,,5354,4718
125,125.0,1,1.0,1.0,2133,,5396,4753
126,126.0,1,1.0,1.0,2143,,5440,4773
127,127.0,1,1.0,1.0,2153,,5485,4783
128,128.0,1,1.0,1.0,2163,,5528,4769
129,129.0,1,1.0,1.0,2173,,5572,4728
130,130.0,1,1.0,1.0,2183,,5606,4668
131,131.0,1,1.0,1.0,2193,,5632,4569
132,132.0,1,1.0,1.0,2203,,5655,4446
133,133.0,1,1.0,1.0,2213,,5677,4306
134,134.0,1,1.0,1.0,2223,,5697,4157
135,135.0,1,1.0,1.0,2233,,5717,3967
136,136.0,1,1.0,1.0,2243,,5736,3751
137,137.0,1,1.0,1.0,2253,,5753,3496
138,138.0,1,1.0,1.0,2263,,5772,3192
139,139.0,1,1.0,1.0,2273,,5811,2856
140,140.0,1,1.0,1.0,2283,,5864,2460
141,141.0,1,1.0,1.0,2293,,5929,2071
142,142.0,1,1.0,1.0,2303,,5994,1687
143,143.0,1,1.0,1.0,2313,,6048,1311
144,144.0,1,1.0,1.0,2323,,6095,988
145,145.0,1,1.0,1.0,2333,,6119,701
146,146.0,1,1.0,1.0,2343,,6114,438
147,147.0,1,1.0,1.0,2353,,6089,246
148,148.0,1,1.0,1.0,2363,,6061,101
149,149.0,1,1.0,1.0,2373,,6033,27
150,150.0,1,1.0,1.0,2383,,6007,0
151,151.0,1,1.0,1.0,2393,,5981,0
152,152.0,1,1.0,1.0,2403,,5931,79
153,153.0,1,1.0,1.0,2413,,5864,227
154,154.0,1,1.0,1.0,2423,,5787,423
155,155.0,1,1.0,1.0,2433,,5703,650
156,156.0,1,1.0,1.0,2443,,5614,903
157,157.0,1,1.0,1.0,2453,,5531,1173
158,158.0,1,1.0,1.0,2463,,5452,1434
159,159.0,1,1.0,1.0,2473,,5380,1686
160,160.0,1,1.0,1.0,2483,,5309,1933
161,161.0,1,1.0,1.0,2493,,5268,2179
162,162.0,1,1.0,1.0,2503,,5247,2394
163,163.0,1,1.0,1.0,2513,,5266,2588
164,164.0,1,1.0,1.0,2523,,5330,2724
165,165.0,1,1.0,1.0,2533,,5424,2831
166,166.0,1,1.0,1.0,2543,,5549,2919
167,167.0,1,1.0,1.0,2553,,5675,2964
168,168.0,1,1.0,1.0,2563,,5799,2930
169,169.0,1,1.0,1.0,2573,,5878,2843
170,170.0,1,1.0,1.0,2583,,5927,2716
171,171.0,1,1.0,1.0,2593,,5912,2550
172,172.0,1,1.0,1.0,2603,,5852,2358
173,173.0,1,1.0,1.0,2613,,5761,2202
174,174.0,1,1.0,1.0,2623,,5679,2100
175,175.0,1,1.0,1.0,2633,,5639,2033
176,176.0,1,1.0,1.0,2643,,5626,2019
177,177.0,1,1.0,1.0,2653,,5682,2037
178,178.0,1,1.0,1.0,2663,,5838,2076
179,179.0,1,1.0,1.0,2673,,6061,2164
0,,0,1.0,1.0,2673,9.0,0,0
0,,0,1.0,1.0,2683,9.0,0,0
0,,0,1.0,1.0,2693,9.0,0,0
0,,0,1.0,1.0,2703,9.0,0,0
0,,0,1.0,1.0,2713,9.0,0,0
0,,0,1.0,1.0,2723,9.0,0,0
0,,0,1.0,1.0,2733,9.0,0,0
0,,0,1.0,1.0,2743,9.0,0,0
0,,0,1.0,1.0,2753,9.0,0,0
0,,0,1.0,1.0,2763,9.0,0,0
0,,0,1.0,1.0,2773,9.0,0,0
0,,0,1.0,1.0,2783,9.0,0,0
0,,0,1.0,1.0,2793,9.0,0,0
0,,0,1.0,1.0,2803,9.0,0,0
0,,0,1.0,1.0,2813,9.0,0,0
0,,0,1.0,1.0,2823,9.0,0,0
0,,0,1.0,1.0,2833,9.0,0,0
0,,0,1.0,1.0,2843,9.0,0,0
0,,0,1.0,1.0,2853,9.0,0,0
0,,0,1.0,1.0,2863,9.0,0,0
0,,0,1.0,1.0,2873,9.0,0,0
0,,0,1.0,1.0,2883,9.0,0,0
0,,0,1.0,1.0,2893,9.0,0,0
0,,0,1.0,1.0,2903,9.0,0,0
0,,0,1.0,1.0,2913,9.0,0,0
0,,0,1.0,1.0,2923,9.0,0,0
0,,0,1.0,1.0,2933,9.0,0,0
0,,0,1.0,1.0,2943,9.0,0,0
0,,0,1.0,1.0,2953,9.0,0,0
0,,0,1.0,1.0,2963,9.0,0,0
0,,0,1.0,1.0,2973,9.0,0,0
0,,0,1.0,1.0,2983,9.0,0,0
0,,0,1.0,1.0,2993,9.0,0,0
0,,0,1.0,1.0,3003,9.0,0,0
0,,0,1.0,1.0,3013,9.0,0,0
0,,0,1.0,1.0,3023,9.0,0,0
0,,0,1.0,1.0,3033,9.0,0,0
0,,0,1.0,1.0,3043,9.0,0,0
0,,0,1.0,1.0,3053,9.0,0,0
0,,0,1.0,1.0,3063,9.0,0,0
0,,0,1.0,1.0,3073,9.0,0,0
0,,0,1.0,1.0,3083,9.0,0,0
0,,0,1.0,1.0,3093,9.0,0,0
0,,0,1.0,1.0,3103,9.0,0,0
0,,0,1.0,1.0,3113,9.0,0,0
0,,0,1.0,1.0,3123,9.0,0,0
0,,0,1.0,1.0,3133,9.0,0,0
0,,0,1.0,1.0,3143,9.0,0,0
0,,0,1.0,1.0,3153,9.0,0,0
0,,0,1.0,1.0,3163,9.0,0,0
0,,0,1.0,1.0,3173,9.0,0,0
0,,0,1.0,1.0,3183,9.0,0,0
0,,0,1.0,1.0,3193,9.0,0,0
0,,0,1.0,1.0,3203,9.0,0,0
0,,0,1.0,1.0,3213,9.0,0,0
0,,0,1.0,1.0,3223,9.0,0,0
0,,0,1.0,1.0,3233,9.0,0,0
0,,0,1.0,1.0,3243,9.0,0,0
0,,0,1.0,1.0,3253,9.0,0,0
0,,0,1.0,1.0,3263,9.0,0,0
0,,0,1.0,1.0,3273,9.0,0,0
0,,0,1.0,1.0,3283,9.0,0,0
0,,0,1.0,1.0,3293,9.0,0,0
0,,0,1.0,1.0,3303,9.0,0,0
0,,0,1.0,1.0,3313,9.0,0,0
0,,0,1.0,1.0,3323,9.0,0,0
0,,0,1.0,1.0,3333,9.0,0,0
0,,0,1.0,1.0,3343,9.0,0,0
0,,0,1.0,1.0,3353,9.0,0,0
0,,0,1.0,1.0,3363,9.0,0,0
0,,0,1.0,1.0,3373,9.0,0,0
0,,0,1.0,1.0,3383,9.0,0,0
0,,0,1.0,1.0,3393,9.0,0,0
0,,0,1.0,1.0,3403,9.0,0,0
0,,0,1.0,1.0,3413,9.0,0,0
0,,0,1.0,1.0,3423,9.0,0,0
0,,0,1.0,1.0,3433,9.0,0,0
0,,0,1.0,1.0,3443,9.0,0,0
0,,0,1.0,1.0,3453,9.0,0,0
0,,0,1.0,1.0,3463,9.0,0,0
0,,0,1.0,1.0,3473,9.0,0,0
0,,0,1.0,1.0,3483,9.0,0,0
0,,0,1.0,1.0,3493,9.0,0,0
0,,0,1.0,1.0,3503,9.0,0,0
0,,0,1.0,1.0,3513,9.0,0,0
