,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,576,1925
1,1.0,1,1.0,1.0,10,,594,1890
2,2.0,1,1.0,1.0,20,,578,1919
3,3.0,1,1.0,1.0,30,,571,1919
4,4.0,1,1.0,1.0,40,,571,1895
5,5.0,1,1.0,1.0,50,,571,1861
6,6.0,1,1.0,1.0,60,,563,1818
7,7.0,1,1.0,1.0,70,,563,1755
8,8.0,1,1.0,1.0,80,,555,1678
9,9.0,1,1.0,1.0,90,,562,1598
10,10.0,1,1.0,1.0,100,,574,1518
11,11.0,1,1.0,1.0,110,,595,1430
12,12.0,1,1.0,1.0,120,,619,1305
13,13.0,1,1.0,1.0,130,,647,1158
14,14.0,1,1.0,1.0,140,,673,1009
15,15.0,1,1.0,1.0,150,,698,861
16,16.0,1,1.0,1.0,160,,708,713
17,17.0,1,1.0,1.0,170,,708,562
18,18.0,1,1.0,1.0,180,,691,447
19,19.0,1,1.0,1.0,190,,664,355
20,20.0,1,1.0,1.0,200,,632,259
21,21.0,1,1.0,1.0,210,,592,178
22,22.0,1,1.0,1.0,220,,553,106
23,23.0,1,1.0,1.0,230,,498,52
24,24.0,1,1.0,1.0,240,,433,19
25,25.0,1,1.0,1.0,250,,366,0
26,26.0,1,1.0,1.0,260,,293,0
27,27.0,1,1.0,1.0,270,,215,25
28,28.0,1,1.0,1.0,280,,145,64
29,29.0,1,1.0,1.0,290,,81,137
30,30.0,1,1.0,1.0,300,,40,220
31,31.0,1,1.0,1.0,310,,11,310
32,32.0,1,1.0,1.0,320,,0,376
33,33.0,1,1.0,1.0,330,,7,424
34,34.0,1,1.0,1.0,340,,26,460
35,35.0,1,1.0,1.0,350,,61,484
36,36.0,1,1.0,1.0,360,,101,489
37,37.0,1,1.0,1.0,370,,150,481
38,38.0,1,1.0,1.0,380,,225,441
39,39.0,1,1.0,1.0,390,,317,389
40,40.0,1,1.0,1.0,400,,433,330
41,41.0,1,1.0,1.0,410,,553,278
42,42.0,1,1.0,1.0,420,,676,236
43,43.0,1,1.0,1.0,430,,794,201
44,44.0,1,1.0,1.0,440,,916,188
45,45.0,1,1.0,1.0,450,,1042,196
46,46.0,1,1.0,1.0,460,,1164,219
47,47.0,1,1.0,1.0,471,,1274,282
48,48.0,1,1.0,1.0,481,,1381,360
49,49.0,1,1.0,1.0,491,,1484,449
50,50.0,1,1.0,1.0,501,,1581,548
