,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,1083,3151
1,1.0,1,1.0,1.0,10,,1097,3229
2,2.0,1,1.0,1.0,20,,1097,3279
3,3.0,1,1.0,1.0,30,,1102,3300
4,4.0,1,1.0,1.0,40,,1110,3291
5,5.0,1,1.0,1.0,50,,1120,3263
6,6.0,1,1.0,1.0,60,,1120,3166
7,7.0,1,1.0,1.0,70,,1096,2914
8,8.0,1,1.0,1.0,80,,1064,2559
9,9.0,1,1.0,1.0,90,,1024,2108
10,10.0,1,1.0,1.0,100,,974,1657
11,11.0,1,1.0,1.0,110,,916,1276
12,12.0,1,1.0,1.0,120,,815,942
13,13.0,1,1.0,1.0,130,,699,686
14,14.0,1,1.0,1.0,140,,573,485
15,15.0,1,1.0,1.0,150,,496,321
16,16.0,1,1.0,1.0,160,,472,231
17,17.0,1,1.0,1.0,170,,484,207
18,18.0,1,1.0,1.0,180,,556,226
19,19.0,0,1.0,1.0,271,,1739,2079
20,20.0,1,1.0,1.0,281,,2314,2344
21,21.0,1,1.0,1.0,291,,2425,2449
22,22.0,1,1.0,1.0,301,,2488,2503
23,23.0,1,1.0,1.0,311,,2518,2522
24,24.0,1,1.0,1.0,321,,2548,2499
25,25.0,1,1.0,1.0,331,,2556,2414
26,26.0,1,1.0,1.0,341,,2548,2288
27,27.0,1,1.0,1.0,351,,2503,2076
28,28.0,1,1.0,1.0,361,,2401,1822
29,29.0,1,1.0,1.0,371,,2262,1540
30,30.0,1,1.0,1.0,381,,2066,1301
31,31.0,1,1.0,1.0,391,,1814,1088
32,32.0,1,1.0,1.0,401,,1525,893
33,33.0,1,1.0,1.0,411,,1234,721
34,34.0,1,1.0,1.0,421,,956,602
35,35.0,1,1.0,1.0,431,,679,518
36,36.0,1,1.0,1.0,441,,399,503
37,37.0,1,1.0,1.0,451,,196,543
38,38.0,1,1.0,1.0,461,,72,620
39,39.0,1,1.0,1.0,471,,0,737
40,40.0,1,1.0,1.0,481,,0,849
41,41.0,1,1.0,1.0,491,,61,954
42,42.0,1,1.0,1.0,501,,166,1016
43,43.0,1,1.0,1.0,511,,356,1050
44,44.0,1,1.0,1.0,521,,606,995
45,45.0,1,1.0,1.0,531,,896,880
46,46.0,1,1.0,1.0,541,,1155,725
47,47.0,1,1.0,1.0,551,,1454,555
48,48.0,1,1.0,1.0,561,,1779,404
49,49.0,1,1.0,1.0,571,,2119,266
50,50.0,1,1.0,1.0,581,,2453,192
51,51.0,1,1.0,1.0,591,,2783,170
52,52.0,1,1.0,1.0,601,,3103,184
53,53.0,1,1.0,1.0,611,,3379,252
54,54.0,1,1.0,1.0,621,,3626,355
55,55.0,1,1.0,1.0,631,,3849,481
56,56.0,1,1.0,1.0,641,,4034,627
57,57.0,1,1.0,1.0,651,,4194,780
58,58.0,1,1.0,1.0,661,,4296,938
59,59.0,1,1.0,1.0,671,,4345,1067
60,60.0,1,1.0,1.0,681,,4358,1164
61,61.0,1,1.0,1.0,691,,4333,1239
62,62.0,1,1.0,1.0,701,,4268,1249
63,63.0,1,1.0,1.0,711,,4175,1196
64,64.0,1,1.0,1.0,721,,4056,1101
65,65.0,1,1.0,1.0,731,,3925,985
66,66.0,1,1.0,1.0,741,,3785,832
67,67.0,1,1.0,1.0,751,,3687,654
68,68.0,1,1.0,1.0,761,,3633,485
69,69.0,1,1.0,1.0,771,,3609,330
70,70.0,1,1.0,1.0,781,,3638,184
71,71.0,1,1.0,1.0,791,,3732,76
72,72.0,1,1.0,1.0,801,,3870,20
73,73.0,1,1.0,1.0,811,,4084,0
74,74.0,1,1.0,1.0,821,,4319,23
75,75.0,1,1.0,1.0,831,,4569,80
76,76.0,1,1.0,1.0,841,,4774,159
77,77.0,1,1.0,1.0,851,,4982,235
78,78.0,1,1.0,1.0,861,,5149,312
79,79.0,1,1.0,1.0,871,,5287,401
80,80.0,1,1.0,1.0,881,,5403,499
81,81.0,1,1.0,1.0,891,,5513,600
82,82.0,1,1.0,1.0,901,,5619,687
83,83.0,1,1.0,1.0,911,,5717,765
84,84.0,1,1.0,1.0,921,,5811,760
85,85.0,1,1.0,1.0,931,,5903,668
86,86.0,1,1.0,1.0,941,,5990,518
87,87.0,1,1.0,1.0,951,,6064,357
88,88.0,1,1.0,1.0,961,,6130,213
89,89.0,1,1.0,1.0,971,,6196,147
90,90.0,1,1.0,1.0,981,,6268,127
91,91.0,1,1.0,1.0,991,,6348,174
92,92.0,1,1.0,1.0,1001,,6453,267
93,93.0,1,1.0,1.0,1011,,6574,390
94,94.0,1,1.0,1.0,1021,,6696,500
95,95.0,1,1.0,1.0,1031,,6821,572
96,96.0,1,1.0,1.0,1041,,6963,618
97,97.0,1,1.0,1.0,1051,,7116,585
98,98.0,1,1.0,1.0,1061,,7261,534
99,99.0,1,1.0,1.0,1071,,7402,472
100,100.0,1,1.0,1.0,1081,,7540,420
101,101.0,1,1.0,1.0,1091,,7679,379
102,102.0,1,1.0,1.0,1101,,7795,346
