,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,2045,6529
1,1.0,1,1.0,1.0,10,,2082,6567
2,2.0,1,1.0,1.0,20,,2063,6598
3,3.0,1,1.0,1.0,30,,2046,6630
4,4.0,1,1.0,1.0,40,,2031,6646
5,5.0,1,1.0,1.0,50,,2017,6662
6,6.0,1,1.0,1.0,60,,1991,6677
7,7.0,1,1.0,1.0,70,,1957,6689
8,8.0,1,1.0,1.0,80,,1906,6694
9,9.0,1,1.0,1.0,90,,1828,6670
10,10.0,1,1.0,1.0,100,,1732,6629
11,11.0,1,1.0,1.0,110,,1588,6539
12,12.0,1,1.0,1.0,120,,1402,6379
13,13.0,1,1.0,1.0,130,,1188,6172
14,14.0,1,1.0,1.0,140,,949,5915
15,15.0,1,1.0,1.0,150,,730,5626
16,16.0,1,1.0,1.0,160,,523,5316
17,17.0,1,1.0,1.0,170,,328,4949
18,18.0,1,1.0,1.0,180,,184,4624
19,19.0,1,1.0,1.0,190,,75,4327
20,20.0,1,1.0,1.0,200,,17,4076
21,21.0,1,1.0,1.0,210,,0,3879
22,22.0,1,1.0,1.0,220,,9,3719
23,23.0,1,1.0,1.0,230,,51,3627
24,24.0,1,1.0,1.0,240,,111,3568
25,25.0,1,1.0,1.0,250,,182,3532
26,26.0,1,1.0,1.0,260,,273,3532
27,27.0,1,1.0,1.0,270,,403,3564
28,28.0,1,1.0,1.0,280,,559,3624
29,29.0,1,1.0,1.0,290,,758,3736
30,30.0,0,1.0,1.0,381,,2490,4647
31,31.0,1,1.0,1.0,391,,2851,4796
32,32.0,1,1.0,1.0,401,,2891,4882
33,33.0,1,1.0,1.0,411,,2856,4907
34,34.0,1,1.0,1.0,421,,2850,4946
35,35.0,1,1.0,1.0,431,,2832,4995
36,36.0,1,1.0,1.0,441,,2807,5025
37,37.0,1,1.0,1.0,451,,2763,5049
38,38.0,1,1.0,1.0,461,,2675,5040
39,39.0,1,1.0,1.0,471,,2558,5010
40,40.0,1,1.0,1.0,481,,2395,4907
41,41.0,1,1.0,1.0,491,,2229,4761
42,42.0,1,1.0,1.0,501,,2060,4586
43,43.0,1,1.0,1.0,511,,1912,4405
44,44.0,1,1.0,1.0,521,,1817,4224
45,45.0,1,1.0,1.0,531,,1757,4101
46,46.0,1,1.0,1.0,541,,1741,4017
47,47.0,1,1.0,1.0,551,,1751,3969
48,48.0,1,1.0,1.0,561,,1778,3944
49,49.0,1,1.0,1.0,571,,1815,3935
50,50.0,1,1.0,1.0,581,,1884,3950
51,51.0,1,1.0,1.0,591,,1975,4013
52,52.0,1,1.0,1.0,601,,2120,4109
53,53.0,1,1.0,1.0,611,,2283,4236
54,54.0,1,1.0,1.0,621,,2459,4396
55,55.0,1,1.0,1.0,631,,2659,4578
