,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,17,3032
1,1.0,1,1.0,1.0,10,,10,3041
2,2.0,1,1.0,1.0,20,,10,3050
3,3.0,1,1.0,1.0,30,,10,3050
4,4.0,1,1.0,1.0,40,,10,3061
5,5.0,1,1.0,1.0,50,,10,3070
6,6.0,1,1.0,1.0,60,,10,3078
7,7.0,1,1.0,1.0,70,,10,3086
8,8.0,1,1.0,1.0,80,,10,3091
9,9.0,1,1.0,1.0,90,,10,3091
10,10.0,1,1.0,1.0,100,,10,3091
11,11.0,1,1.0,1.0,110,,10,3091
12,12.0,1,1.0,1.0,120,,10,3091
13,13.0,1,1.0,1.0,130,,10,3091
14,14.0,1,1.0,1.0,140,,10,3091
15,15.0,1,1.0,1.0,150,,10,3080
16,16.0,1,1.0,1.0,160,,10,3049
17,17.0,1,1.0,1.0,170,,5,3004
18,18.0,1,1.0,1.0,180,,5,2949
19,19.0,1,1.0,1.0,190,,5,2890
20,20.0,1,1.0,1.0,200,,0,2821
21,21.0,1,1.0,1.0,210,,0,2742
22,22.0,1,1.0,1.0,220,,0,2654
23,23.0,1,1.0,1.0,230,,0,2559
24,24.0,1,1.0,1.0,240,,6,2461
25,25.0,1,1.0,1.0,250,,16,2380
26,26.0,1,1.0,1.0,260,,28,2310
27,27.0,1,1.0,1.0,270,,42,2255
28,28.0,1,1.0,1.0,280,,58,2203
29,29.0,1,1.0,1.0,290,,76,2153
30,30.0,1,1.0,1.0,300,,97,2109
31,31.0,1,1.0,1.0,310,,114,2072
32,32.0,1,1.0,1.0,320,,130,2040
33,33.0,1,1.0,1.0,330,,148,2009
34,34.0,1,1.0,1.0,340,,164,1986
35,35.0,1,1.0,1.0,350,,181,1969
36,36.0,1,1.0,1.0,360,,195,1948
37,37.0,1,1.0,1.0,370,,207,1934
38,38.0,1,1.0,1.0,380,,217,1926
39,39.0,1,1.0,1.0,390,,229,1919
40,40.0,1,1.0,1.0,400,,242,1913
41,41.0,1,1.0,1.0,410,,254,1906
42,42.0,1,1.0,1.0,420,,265,1901
43,43.0,1,1.0,1.0,430,,277,1901
44,44.0,1,1.0,1.0,440,,285,1901
45,45.0,1,1.0,1.0,450,,291,1901
46,46.0,1,1.0,1.0,460,,299,1901
47,47.0,1,1.0,1.0,470,,308,1910
48,48.0,1,1.0,1.0,480,,319,1917
49,49.0,1,1.0,1.0,490,,332,1927
50,50.0,1,1.0,1.0,500,,347,1940
51,51.0,1,1.0,1.0,510,,361,1955
52,52.0,1,1.0,1.0,520,,379,1981
53,53.0,1,1.0,1.0,530,,398,2019
54,54.0,1,1.0,1.0,540,,416,2064
55,55.0,1,1.0,1.0,550,,431,2113
56,56.0,1,1.0,1.0,560,,444,2162
57,57.0,1,1.0,1.0,570,,455,2212
58,58.0,1,1.0,1.0,580,,465,2258
59,59.0,1,1.0,1.0,590,,474,2302
60,60.0,1,1.0,1.0,600,,474,2341
61,61.0,1,1.0,1.0,610,,474,2374
62,62.0,1,1.0,1.0,620,,474,2402
63,63.0,1,1.0,1.0,630,,474,2423
64,64.0,1,1.0,1.0,640,,468,2443
65,65.0,1,1.0,1.0,650,,463,2463
66,66.0,1,1.0,1.0,660,,456,2479
67,67.0,1,1.0,1.0,670,,451,2496
68,68.0,1,1.0,1.0,680,,446,2511
69,69.0,1,1.0,1.0,690,,446,2522
70,70.0,1,1.0,1.0,700,,446,2527
71,71.0,1,1.0,1.0,710,,441,2527
72,72.0,1,1.0,1.0,720,,441,2527
73,73.0,1,1.0,1.0,730,,441,2527
74,74.0,1,1.0,1.0,740,,441,2527
75,75.0,1,1.0,1.0,750,,441,2527
76,76.0,1,1.0,1.0,760,,441,2527
77,77.0,1,1.0,1.0,770,,441,2527
78,78.0,1,1.0,1.0,780,,441,2527
79,79.0,1,1.0,1.0,790,,441,2513
80,80.0,1,1.0,1.0,800,,441,2481
81,81.0,1,1.0,1.0,810,,446,2438
82,82.0,1,1.0,1.0,820,,446,2402
83,83.0,1,1.0,1.0,830,,453,2365
84,84.0,1,1.0,1.0,840,,458,2324
85,85.0,1,1.0,1.0,850,,465,2280
86,86.0,1,1.0,1.0,860,,475,2242
87,87.0,1,1.0,1.0,870,,488,2207
