,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,18,1041
1,1.0,1,1.0,1.0,10,,18,1041
2,2.0,1,1.0,1.0,20,,18,1041
3,3.0,1,1.0,1.0,30,,18,1041
4,4.0,1,1.0,1.0,40,,18,1041
5,5.0,1,1.0,1.0,50,,18,1041
6,6.0,1,1.0,1.0,60,,0,1040
7,7.0,1,1.0,1.0,70,,5,1045
8,8.0,1,1.0,1.0,80,,46,1065
9,9.0,1,1.0,1.0,90,,112,1119
10,10.0,1,1.0,1.0,100,,230,1195
11,11.0,1,1.0,1.0,110,,369,1257
12,12.0,1,1.0,1.0,120,,522,1354
13,13.0,1,1.0,1.0,130,,692,1475
14,14.0,1,1.0,1.0,140,,865,1582
15,15.0,1,1.0,1.0,150,,1017,1697
16,16.0,1,1.0,1.0,160,,1155,1817
17,17.0,1,1.0,1.0,170,,1283,1926
18,18.0,1,1.0,1.0,180,,1391,2035
19,19.0,1,1.0,1.0,190,,1485,2142
20,20.0,1,1.0,1.0,200,,1555,2235
21,21.0,1,1.0,1.0,210,,1583,2319
22,22.0,1,1.0,1.0,220,,1583,2358
23,23.0,1,1.0,1.0,230,,1564,2391
24,24.0,1,1.0,1.0,240,,1536,2407
25,25.0,1,1.0,1.0,250,,1501,2413
26,26.0,1,1.0,1.0,260,,1448,2394
27,27.0,1,1.0,1.0,270,,1388,2352
28,28.0,1,1.0,1.0,280,,1323,2296
29,29.0,1,1.0,1.0,290,,1248,2219
30,30.0,1,1.0,1.0,300,,1178,2127
31,31.0,1,1.0,1.0,310,,1117,2025
32,32.0,1,1.0,1.0,320,,1062,1930
33,33.0,1,1.0,1.0,330,,1023,1832
34,34.0,1,1.0,1.0,340,,995,1717
35,35.0,1,1.0,1.0,350,,984,1592
36,36.0,1,1.0,1.0,360,,975,1467
37,37.0,1,1.0,1.0,370,,975,1340
38,38.0,1,1.0,1.0,380,,963,1213
39,39.0,1,1.0,1.0,390,,942,1069
40,40.0,1,1.0,1.0,400,,913,946
41,41.0,1,1.0,1.0,410,,879,837
42,42.0,1,1.0,1.0,420,,829,707
43,43.0,1,1.0,1.0,430,,767,571
44,44.0,1,1.0,1.0,440,,685,432
45,45.0,1,1.0,1.0,450,,601,308
46,46.0,1,1.0,1.0,460,,516,198
47,47.0,1,1.0,1.0,470,,442,98
48,48.0,1,1.0,1.0,480,,369,26
49,49.0,1,1.0,1.0,490,,301,0
50,50.0,1,1.0,1.0,500,,232,0
51,51.0,1,1.0,1.0,510,,163,66
52,52.0,1,1.0,1.0,520,,123,146
53,53.0,1,1.0,1.0,530,,100,238
54,54.0,1,1.0,1.0,540,,89,317
55,55.0,1,1.0,1.0,550,,89,393
