,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,14,1860
1,1.0,1,1.0,1.0,10,,0,2012
2,2.0,1,1.0,1.0,20,,8,2130
3,3.0,1,1.0,1.0,30,,127,2315
4,4.0,1,1.0,1.0,40,,314,2544
5,5.0,1,1.0,1.0,50,,562,2801
6,6.0,1,1.0,1.0,60,,858,3034
7,7.0,1,1.0,1.0,70,,1187,3250
8,8.0,1,1.0,1.0,80,,1440,3363
9,9.0,1,1.0,1.0,90,,1638,3372
10,10.0,1,1.0,1.0,100,,1798,3312
11,11.0,1,1.0,1.0,110,,1872,3151
12,12.0,1,1.0,1.0,120,,1850,2919
13,13.0,1,1.0,1.0,130,,1765,2641
14,14.0,1,1.0,1.0,140,,1607,2372
15,15.0,1,1.0,1.0,150,,1450,2172
16,16.0,1,1.0,1.0,160,,1294,2017
17,17.0,1,1.0,1.0,170,,1183,1972
18,18.0,1,1.0,1.0,180,,1102,1997
19,19.0,1,1.0,1.0,190,,1042,2068
20,20.0,1,1.0,1.0,200,,1025,2186
21,21.0,1,1.0,1.0,210,,1049,2352
22,22.0,1,1.0,1.0,220,,1099,2550
23,23.0,1,1.0,1.0,230,,1135,2631
24,24.0,1,1.0,1.0,240,,1150,2622
25,25.0,1,1.0,1.0,240,,1150,2552
26,26.0,1,1.0,1.0,250,,1105,2408
27,27.0,1,1.0,1.0,260,,1028,2211
28,28.0,1,1.0,1.0,270,,930,1980
29,29.0,1,1.0,1.0,280,,827,1737
30,30.0,1,1.0,1.0,290,,752,1532
31,31.0,1,1.0,1.0,300,,696,1353
32,32.0,1,1.0,1.0,310,,691,1231
33,33.0,1,1.0,1.0,320,,758,1152
34,34.0,1,1.0,1.0,330,,874,1101
35,35.0,1,1.0,1.0,340,,1050,1059
36,36.0,1,1.0,1.0,350,,1216,980
37,37.0,1,1.0,1.0,360,,1374,876
38,38.0,1,1.0,1.0,370,,1474,749
39,39.0,1,1.0,1.0,380,,1505,616
40,40.0,1,1.0,1.0,390,,1489,479
41,41.0,1,1.0,1.0,400,,1401,318
42,42.0,1,1.0,1.0,410,,1269,195
43,43.0,1,1.0,1.0,420,,1107,98
44,44.0,1,1.0,1.0,430,,920,28
45,45.0,1,1.0,1.0,440,,735,0
46,46.0,1,1.0,1.0,450,,554,0
47,47.0,1,1.0,1.0,460,,374,37
48,48.0,1,1.0,1.0,470,,289,76
49,49.0,1,1.0,1.0,480,,260,117
50,50.0,1,1.0,1.0,490,,268,180
51,51.0,1,1.0,1.0,500,,365,319
52,52.0,1,1.0,1.0,510,,560,508
53,53.0,1,1.0,1.0,520,,821,746
54,54.0,1,1.0,1.0,530,,1157,1020
55,55.0,0,1.0,1.0,771,,2267,3119
56,56.0,1,1.0,1.0,781,,2300,3165
57,57.0,1,1.0,1.0,791,,2311,3193
58,58.0,1,1.0,1.0,801,,2321,3193
59,59.0,1,1.0,1.0,811,,2392,3176
60,60.0,1,1.0,1.0,821,,2466,3090
61,61.0,1,1.0,1.0,831,,2541,2978
62,62.0,1,1.0,1.0,841,,2652,2850
63,63.0,1,1.0,1.0,851,,2763,2766
64,64.0,1,1.0,1.0,861,,2854,2704
65,65.0,1,1.0,1.0,871,,2932,2656
66,66.0,1,1.0,1.0,881,,2980,2637
67,67.0,1,1.0,1.0,891,,2997,2630
68,68.0,1,1.0,1.0,901,,2997,2630
69,69.0,1,1.0,1.0,911,,2977,2660
70,70.0,1,1.0,1.0,921,,2963,2735
71,71.0,1,1.0,1.0,931,,2957,2841
72,72.0,1,1.0,1.0,941,,2978,2999
73,73.0,1,1.0,1.0,951,,3015,3179
74,74.0,1,1.0,1.0,961,,3095,3373
75,75.0,1,1.0,1.0,971,,3213,3499
76,76.0,1,1.0,1.0,981,,3356,3621
77,77.0,1,1.0,1.0,991,,3483,3695
78,78.0,1,1.0,1.0,1001,,3614,3738
79,79.0,1,1.0,1.0,1011,,3751,3750
80,80.0,1,1.0,1.0,1021,,3851,3718
81,81.0,1,1.0,1.0,1031,,3926,3658
82,82.0,1,1.0,1.0,1041,,3908,3527
83,83.0,1,1.0,1.0,1051,,3827,3385
84,84.0,1,1.0,1.0,1061,,3703,3237
85,85.0,1,1.0,1.0,1071,,3562,3127
86,86.0,1,1.0,1.0,1081,,3456,3068
87,87.0,1,1.0,1.0,1091,,3374,3044
88,88.0,1,1.0,1.0,1101,,3301,3071
89,89.0,1,1.0,1.0,1111,,3273,3150
90,90.0,1,1.0,1.0,1121,,3273,3265
91,91.0,1,1.0,1.0,1131,,3323,3373
92,92.0,1,1.0,1.0,1141,,3371,3436
93,93.0,1,1.0,1.0,1151,,3420,3469
94,94.0,1,1.0,1.0,1161,,3448,3452
95,95.0,1,1.0,1.0,1171,,3462,3360
96,96.0,1,1.0,1.0,1181,,3433,3218
97,97.0,1,1.0,1.0,1191,,3358,3042
98,98.0,1,1.0,1.0,1201,,3253,2869
99,99.0,1,1.0,1.0,1211,,3130,2699
100,100.0,1,1.0,1.0,1221,,3058,2591
101,101.0,1,1.0,1.0,1231,,3020,2533
102,102.0,1,1.0,1.0,1241,,3015,2508
103,103.0,1,1.0,1.0,1251,,3066,2519
104,104.0,1,1.0,1.0,1261,,3153,2586
105,105.0,1,1.0,1.0,1271,,3320,2690
106,106.0,1,1.0,1.0,1281,,3461,2760
107,107.0,1,1.0,1.0,1291,,3585,2760
108,108.0,1,1.0,1.0,1301,,3677,2724
109,109.0,1,1.0,1.0,1311,,3672,2580
110,110.0,1,1.0,1.0,1321,,3603,2369
111,111.0,1,1.0,1.0,1331,,3466,2113
112,112.0,1,1.0,1.0,1341,,3314,1850
113,113.0,1,1.0,1.0,1351,,3153,1676
114,114.0,1,1.0,1.0,1361,,3084,1561
115,115.0,1,1.0,1.0,1371,,3096,1504
116,116.0,1,1.0,1.0,1381,,3161,1493
117,117.0,1,1.0,1.0,1391,,3319,1514
118,118.0,1,1.0,1.0,1401,,3477,1536
119,119.0,1,1.0,1.0,1411,,3619,1495
120,120.0,1,1.0,1.0,1421,,3750,1412
121,121.0,1,1.0,1.0,1431,,3794,1261
122,122.0,1,1.0,1.0,1441,,3742,1062
123,123.0,1,1.0,1.0,1451,,3625,830
124,124.0,1,1.0,1.0,1461,,3453,613
125,125.0,1,1.0,1.0,1471,,3259,414
126,126.0,1,1.0,1.0,1481,,3051,227
127,127.0,1,1.0,1.0,1491,,2868,125
128,128.0,1,1.0,1.0,1501,,2715,108
129,129.0,1,1.0,1.0,1511,,2581,149
130,130.0,1,1.0,1.0,1521,,2490,277
131,131.0,1,1.0,1.0,1531,,2439,495
132,132.0,1,1.0,1.0,1541,,2414,774
133,133.0,1,1.0,1.0,1551,,2420,1090
134,134.0,1,1.0,1.0,1561,,2438,1343
135,135.0,1,1.0,1.0,1571,,2465,1555
136,136.0,1,1.0,1.0,1581,,2502,1671
137,137.0,1,1.0,1.0,1591,,2543,1727
138,138.0,1,1.0,1.0,1601,,2614,1743
139,139.0,1,1.0,1.0,1611,,2704,1728
140,140.0,1,1.0,1.0,1621,,2831,1690
141,141.0,1,1.0,1.0,1631,,2979,1636
142,142.0,1,1.0,1.0,1641,,3141,1589
143,143.0,1,1.0,1.0,1651,,3335,1543
144,144.0,1,1.0,1.0,1661,,3512,1497
145,145.0,1,1.0,1.0,1671,,3678,1443
146,146.0,1,1.0,1.0,1681,,3837,1387
147,147.0,1,1.0,1.0,1691,,3930,1330
148,148.0,0,1.0,1.0,1773,,3620,1815
149,149.0,1,1.0,1.0,1783,,3579,1773
150,150.0,1,1.0,1.0,1793,,3506,1763
151,151.0,1,1.0,1.0,1803,,3450,1692
152,152.0,1,1.0,1.0,1813,,3406,1574
153,153.0,1,1.0,1.0,1823,,3344,1379
0,,0,1.0,1.0,1823,31.0,0,0
0,,0,1.0,1.0,1833,31.0,0,0
0,,0,1.0,1.0,1843,31.0,0,0
0,,0,1.0,1.0,1853,31.0,0,0
0,,0,1.0,1.0,1863,31.0,0,0
0,,0,1.0,1.0,1873,31.0,0,0
0,,0,1.0,1.0,1883,31.0,0,0
0,,0,1.0,1.0,1893,31.0,0,0
0,,0,1.0,1.0,1903,31.0,0,0
0,,0,1.0,1.0,1913,31.0,0,0
0,,0,1.0,1.0,1923,31.0,0,0
0,,0,1.0,1.0,1933,31.0,0,0
0,,0,1.0,1.0,1943,31.0,0,0
0,,0,1.0,1.0,1953,31.0,0,0
0,,0,1.0,1.0,1963,31.0,0,0
0,,0,1.0,1.0,1973,31.0,0,0
0,,0,1.0,1.0,1983,31.0,0,0
0,,0,1.0,1.0,1993,31.0,0,0
0,,0,1.0,1.0,2003,31.0,0,0
0,,0,1.0,1.0,2013,31.0,0,0
0,,0,1.0,1.0,2023,31.0,0,0
0,,0,1.0,1.0,2033,31.0,0,0
0,,0,1.0,1.0,2043,31.0,0,0
0,,0,1.0,1.0,2053,31.0,0,0
0,,0,1.0,1.0,2063,31.0,0,0
0,,0,1.0,1.0,2073,31.0,0,0
0,,0,1.0,1.0,2083,31.0,0,0
0,,0,1.0,1.0,2093,31.0,0,0
0,,0,1.0,1.0,2103,31.0,0,0
0,,0,1.0,1.0,2113,31.0,0,0
0,,0,1.0,1.0,2123,31.0,0,0
0,,0,1.0,1.0,2133,31.0,0,0
0,,0,1.0,1.0,2143,31.0,0,0
0,,0,1.0,1.0,2153,31.0,0,0
