,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,51,3542
1,1.0,1,1.0,1.0,10,,64,3506
2,2.0,1,1.0,1.0,20,,0,3580
3,3.0,1,1.0,1.0,30,,0,3535
4,4.0,1,1.0,1.0,40,,36,3411
5,5.0,1,1.0,1.0,50,,80,3185
6,6.0,1,1.0,1.0,60,,135,3026
7,7.0,1,1.0,1.0,70,,197,2913
8,8.0,1,1.0,1.0,80,,316,2821
9,9.0,1,1.0,1.0,90,,462,2772
10,10.0,1,1.0,1.0,100,,625,2752
11,11.0,0,1.0,1.0,160,,1345,3279
12,12.0,1,1.0,1.0,170,,1579,3568
13,13.0,1,1.0,1.0,180,,1619,3620
14,14.0,1,1.0,1.0,190,,1611,3637
15,15.0,1,1.0,1.0,200,,1600,3612
16,16.0,1,1.0,1.0,210,,1566,3537
17,17.0,1,1.0,1.0,220,,1517,3430
18,18.0,1,1.0,1.0,230,,1390,3258
19,19.0,1,1.0,1.0,240,,1244,3084
20,20.0,1,1.0,1.0,250,,1084,2908
21,21.0,1,1.0,1.0,260,,956,2759
22,22.0,1,1.0,1.0,270,,831,2649
23,23.0,1,1.0,1.0,280,,758,2564
24,24.0,1,1.0,1.0,290,,718,2520
25,25.0,1,1.0,1.0,300,,701,2472
26,26.0,1,1.0,1.0,300,,701,2421
27,27.0,1,1.0,1.0,310,,701,2312
28,28.0,1,1.0,1.0,320,,718,2147
29,29.0,1,1.0,1.0,330,,738,1946
30,30.0,1,1.0,1.0,340,,764,1689
31,31.0,1,1.0,1.0,350,,792,1433
32,32.0,1,1.0,1.0,360,,829,1182
33,33.0,1,1.0,1.0,370,,864,1002
34,34.0,1,1.0,1.0,380,,900,865
35,35.0,1,1.0,1.0,390,,938,766
36,36.0,1,1.0,1.0,400,,978,709
37,37.0,0,1.0,1.0,501,,1833,1934
38,38.0,1,1.0,1.0,511,,2134,2037
39,39.0,1,1.0,1.0,521,,2134,2075
40,40.0,1,1.0,1.0,531,,2148,2018
41,41.0,1,1.0,1.0,541,,2168,1898
42,42.0,1,1.0,1.0,551,,2168,1731
43,43.0,1,1.0,1.0,561,,2159,1543
44,44.0,1,1.0,1.0,571,,2128,1342
45,45.0,1,1.0,1.0,581,,2101,1193
46,46.0,1,1.0,1.0,591,,2101,1116
47,47.0,1,1.0,1.0,601,,2111,1088
48,48.0,1,1.0,1.0,611,,2136,1102
49,49.0,0,1.0,1.0,671,,2210,2381
50,50.0,1,1.0,1.0,681,,2243,2729
51,51.0,1,1.0,1.0,691,,2185,2831
52,52.0,1,1.0,1.0,701,,2164,2845
53,53.0,1,1.0,1.0,711,,2164,2825
54,54.0,1,1.0,1.0,721,,2196,2783
55,55.0,1,1.0,1.0,731,,2226,2712
56,56.0,1,1.0,1.0,741,,2282,2605
57,57.0,0,1.0,1.0,841,,2777,2236
58,58.0,1,1.0,1.0,851,,2865,2130
59,59.0,1,1.0,1.0,861,,2872,2145
60,60.0,1,1.0,1.0,871,,2865,2106
61,61.0,1,1.0,1.0,881,,2921,2031
62,62.0,1,1.0,1.0,891,,2978,1900
63,63.0,1,1.0,1.0,901,,3008,1765
64,64.0,1,1.0,1.0,911,,3019,1581
65,65.0,1,1.0,1.0,921,,3026,1367
66,66.0,1,1.0,1.0,931,,3033,1254
67,67.0,1,1.0,1.0,941,,3040,1201
68,68.0,1,1.0,1.0,951,,3040,1189
69,69.0,1,1.0,1.0,961,,3046,1189
70,70.0,1,1.0,1.0,971,,3063,1254
71,71.0,1,1.0,1.0,981,,3112,1356
72,72.0,1,1.0,1.0,991,,3182,1502
73,73.0,1,1.0,1.0,1001,,3257,1672
74,74.0,1,1.0,1.0,1011,,3356,1857
75,75.0,1,1.0,1.0,1021,,3470,2014
76,76.0,1,1.0,1.0,1031,,3570,2101
77,77.0,1,1.0,1.0,1041,,3644,2142
78,78.0,1,1.0,1.0,1051,,3700,2133
79,79.0,1,1.0,1.0,1061,,3752,2090
80,80.0,1,1.0,1.0,1071,,3809,2025
81,81.0,1,1.0,1.0,1081,,3854,1913
82,82.0,1,1.0,1.0,1091,,3891,1759
83,83.0,1,1.0,1.0,1101,,3919,1577
84,84.0,1,1.0,1.0,1111,,3939,1426
85,85.0,1,1.0,1.0,1121,,3954,1308
86,86.0,1,1.0,1.0,1131,,3967,1211
87,87.0,1,1.0,1.0,1141,,3983,1137
88,88.0,0,1.0,1.0,1252,,4644,2109
89,89.0,1,1.0,1.0,1252,,4781,2110
90,90.0,1,1.0,1.0,1262,,4725,2139
91,91.0,1,1.0,1.0,1272,,4725,2193
92,92.0,1,1.0,1.0,1282,,4757,2121
93,93.0,1,1.0,1.0,1292,,4794,2003
94,94.0,1,1.0,1.0,1302,,4813,1854
95,95.0,1,1.0,1.0,1312,,4819,1676
96,96.0,1,1.0,1.0,1322,,4819,1430
97,97.0,1,1.0,1.0,1332,,4825,1139
98,98.0,1,1.0,1.0,1342,,4833,885
99,99.0,1,1.0,1.0,1352,,4821,630
100,100.0,1,1.0,1.0,1362,,4795,375
101,101.0,1,1.0,1.0,1372,,4795,201
102,102.0,1,1.0,1.0,1382,,4795,85
103,103.0,1,1.0,1.0,1392,,4795,9
104,104.0,1,1.0,1.0,1402,,4789,0
105,105.0,0,1.0,1.0,1492,,4836,2346
106,106.0,1,1.0,1.0,1502,,4948,2642
107,107.0,1,1.0,1.0,1512,,4937,2803
108,108.0,1,1.0,1.0,1522,,4878,2974
109,109.0,1,1.0,1.0,1532,,4885,3022
110,110.0,1,1.0,1.0,1542,,4938,2987
111,111.0,1,1.0,1.0,1552,,5022,2978
112,112.0,1,1.0,1.0,1562,,5045,2934
113,113.0,1,1.0,1.0,1572,,5045,2867
114,114.0,1,1.0,1.0,1582,,5045,2725
115,115.0,0,1.0,1.0,1692,,5594,2175
116,116.0,1,1.0,1.0,1702,,5684,2010
117,117.0,1,1.0,1.0,1712,,5684,1965
118,118.0,1,1.0,1.0,1722,,5675,1935
119,119.0,1,1.0,1.0,1732,,5699,1823
120,120.0,1,1.0,1.0,1742,,5724,1673
121,121.0,1,1.0,1.0,1752,,5724,1498
122,122.0,1,1.0,1.0,1762,,5712,1335
123,123.0,1,1.0,1.0,1772,,5689,1177
124,124.0,1,1.0,1.0,1782,,5672,1023
125,125.0,1,1.0,1.0,1792,,5665,942
126,126.0,1,1.0,1.0,1802,,5665,901
127,127.0,1,1.0,1.0,1812,,5670,887
128,128.0,1,1.0,1.0,1822,,5676,899
129,129.0,0,1.0,1.0,1913,,5901,2708
130,130.0,1,1.0,1.0,1923,,5893,2815
131,131.0,1,1.0,1.0,1933,,5884,2998
132,132.0,1,1.0,1.0,1943,,5884,2985
133,133.0,1,1.0,1.0,1953,,5923,2955
134,134.0,1,1.0,1.0,1963,,5993,2913
135,135.0,1,1.0,1.0,1973,,6016,2865
136,136.0,1,1.0,1.0,1983,,6031,2775
137,137.0,0,1.0,1.0,2103,,6165,1873
138,138.0,1,1.0,1.0,2113,,6150,1704
139,139.0,1,1.0,1.0,2123,,6136,1718
140,140.0,1,1.0,1.0,2133,,6117,1787
141,141.0,1,1.0,1.0,2143,,6138,1758
142,142.0,1,1.0,1.0,2153,,6161,1724
143,143.0,1,1.0,1.0,2163,,6188,1683
144,144.0,1,1.0,1.0,2173,,6229,1638
145,145.0,1,1.0,1.0,2183,,6280,1576
146,146.0,1,1.0,1.0,2193,,6355,1513
147,147.0,1,1.0,1.0,2203,,6453,1453
148,148.0,1,1.0,1.0,2213,,6565,1411
149,149.0,1,1.0,1.0,2223,,6662,1381
150,150.0,1,1.0,1.0,2233,,6802,1387
151,151.0,1,1.0,1.0,2243,,6970,1436
152,152.0,1,1.0,1.0,2253,,7164,1513
153,153.0,1,1.0,1.0,2263,,7330,1617
154,154.0,1,1.0,1.0,2273,,7476,1747
155,155.0,1,1.0,1.0,2283,,7588,1894
156,156.0,1,1.0,1.0,2293,,7637,2030
157,157.0,1,1.0,1.0,2303,,7645,2130
158,158.0,1,1.0,1.0,2313,,7567,2206
159,159.0,1,1.0,1.0,2323,,7422,2241
160,160.0,1,1.0,1.0,2333,,7231,2219
161,161.0,1,1.0,1.0,2343,,6976,2160
162,162.0,1,1.0,1.0,2353,,6722,2062
163,163.0,1,1.0,1.0,2363,,6551,1943
164,164.0,1,1.0,1.0,2373,,6436,1809
165,165.0,1,1.0,1.0,2383,,6395,1647
166,166.0,1,1.0,1.0,2393,,6430,1503
167,167.0,1,1.0,1.0,2403,,6515,1370
168,168.0,1,1.0,1.0,2413,,6699,1246
169,169.0,1,1.0,1.0,2423,,6944,1146
170,170.0,1,1.0,1.0,2433,,7229,1061
171,171.0,1,1.0,1.0,2443,,7503,993
172,172.0,1,1.0,1.0,2453,,7735,932
173,173.0,1,1.0,1.0,2463,,7940,877
0,,0,1.0,1.0,2463,28.0,0,0
0,,0,1.0,1.0,2473,28.0,0,0
0,,0,1.0,1.0,2483,28.0,0,0
0,,0,1.0,1.0,2493,28.0,0,0
0,,0,1.0,1.0,2503,28.0,0,0
0,,0,1.0,1.0,2513,28.0,0,0
0,,0,1.0,1.0,2523,28.0,0,0
0,,0,1.0,1.0,2533,28.0,0,0
0,,0,1.0,1.0,2543,28.0,0,0
0,,0,1.0,1.0,2553,28.0,0,0
0,,0,1.0,1.0,2563,28.0,0,0
0,,0,1.0,1.0,2573,28.0,0,0
0,,0,1.0,1.0,2583,28.0,0,0
0,,0,1.0,1.0,2593,28.0,0,0
0,,0,1.0,1.0,2603,28.0,0,0
0,,0,1.0,1.0,2613,28.0,0,0
0,,0,1.0,1.0,2623,28.0,0,0
0,,0,1.0,1.0,2633,28.0,0,0
0,,0,1.0,1.0,2643,28.0,0,0
0,,0,1.0,1.0,2653,28.0,0,0
0,,0,1.0,1.0,2663,28.0,0,0
0,,0,1.0,1.0,2673,28.0,0,0
0,,0,1.0,1.0,2683,28.0,0,0
0,,0,1.0,1.0,2693,28.0,0,0
0,,0,1.0,1.0,2703,28.0,0,0
0,,0,1.0,1.0,2713,28.0,0,0
0,,0,1.0,1.0,2723,28.0,0,0
0,,0,1.0,1.0,2733,28.0,0,0
0,,0,1.0,1.0,2743,28.0,0,0
0,,0,1.0,1.0,2753,28.0,0,0
0,,0,1.0,1.0,2763,28.0,0,0
0,,0,1.0,1.0,2773,28.0,0,0
0,,0,1.0,1.0,2783,28.0,0,0
0,,0,1.0,1.0,2793,28.0,0,0
0,,0,1.0,1.0,2803,28.0,0,0
0,,0,1.0,1.0,2813,28.0,0,0
0,,0,1.0,1.0,2823,28.0,0,0
0,,0,1.0,1.0,2833,28.0,0,0
0,,0,1.0,1.0,2843,28.0,0,0
0,,0,1.0,1.0,2853,28.0,0,0
0,,0,1.0,1.0,2863,28.0,0,0
0,,0,1.0,1.0,2873,28.0,0,0
0,,0,1.0,1.0,2883,28.0,0,0
0,,0,1.0,1.0,2893,28.0,0,0
0,,0,1.0,1.0,2903,28.0,0,0
0,,0,1.0,1.0,2913,28.0,0,0
0,,0,1.0,1.0,2923,28.0,0,0
0,,0,1.0,1.0,2933,28.0,0,0
0,,0,1.0,1.0,2943,28.0,0,0
0,,0,1.0,1.0,2953,28.0,0,0
0,,0,1.0,1.0,2963,28.0,0,0
0,,0,1.0,1.0,2973,28.0,0,0
0,,0,1.0,1.0,2983,28.0,0,0
0,,0,1.0,1.0,2993,28.0,0,0
0,,0,1.0,1.0,3003,28.0,0,0
0,,0,1.0,1.0,3013,28.0,0,0
0,,0,1.0,1.0,3023,28.0,0,0
0,,0,1.0,1.0,3033,28.0,0,0
0,,0,1.0,1.0,3043,28.0,0,0
0,,0,1.0,1.0,3053,28.0,0,0
0,,0,1.0,1.0,3063,28.0,0,0
0,,0,1.0,1.0,3073,28.0,0,0
0,,0,1.0,1.0,3083,28.0,0,0
0,,0,1.0,1.0,3093,28.0,0,0
0,,0,1.0,1.0,3103,28.0,0,0
0,,0,1.0,1.0,3113,28.0,0,0
0,,0,1.0,1.0,3123,28.0,0,0
0,,0,1.0,1.0,3133,28.0,0,0
0,,0,1.0,1.0,3143,28.0,0,0
0,,0,1.0,1.0,3153,28.0,0,0
0,,0,1.0,1.0,3163,28.0,0,0
174,0.0,0,1.0,2.0,0,,246,3919
175,1.0,1,1.0,2.0,10,,174,3810
176,2.0,1,1.0,2.0,20,,104,3768
177,3.0,1,1.0,2.0,30,,29,3736
178,4.0,1,1.0,2.0,40,,0,3556
179,5.0,1,1.0,2.0,50,,5,3375
180,6.0,1,1.0,2.0,60,,33,3263
181,7.0,1,1.0,2.0,70,,91,3197
182,8.0,1,1.0,2.0,80,,184,3147
183,9.0,1,1.0,2.0,90,,301,3128
184,10.0,1,1.0,2.0,100,,441,3128
185,11.0,0,1.0,2.0,180,,1615,3970
186,12.0,1,1.0,2.0,190,,1809,3945
187,13.0,1,1.0,2.0,200,,1803,3925
188,14.0,1,1.0,2.0,210,,1750,3915
189,15.0,1,1.0,2.0,220,,1653,3778
190,16.0,1,1.0,2.0,230,,1516,3585
191,17.0,1,1.0,2.0,240,,1353,3355
192,18.0,1,1.0,2.0,250,,1098,3163
193,19.0,1,1.0,2.0,260,,885,2994
194,20.0,1,1.0,2.0,270,,700,2840
195,21.0,1,1.0,2.0,280,,592,2778
196,22.0,1,1.0,2.0,290,,544,2748
197,23.0,1,1.0,2.0,300,,536,2739
198,24.0,1,1.0,2.0,310,,536,2739
199,25.0,1,1.0,2.0,320,,559,2731
200,26.0,1,1.0,2.0,330,,589,2704
201,27.0,1,1.0,2.0,340,,641,2663
202,28.0,1,1.0,2.0,350,,710,2584
203,29.0,1,1.0,2.0,360,,789,2445
204,30.0,1,1.0,2.0,370,,848,2266
205,31.0,1,1.0,2.0,380,,910,2038
206,32.0,1,1.0,2.0,390,,954,1787
207,33.0,1,1.0,2.0,400,,984,1522
208,34.0,1,1.0,2.0,410,,996,1309
209,35.0,1,1.0,2.0,420,,1008,1163
210,36.0,1,1.0,2.0,430,,1020,1061
211,37.0,1,1.0,2.0,440,,1048,1004
212,38.0,1,1.0,2.0,450,,1099,991
213,39.0,0,1.0,2.0,540,,2011,2226
214,40.0,1,1.0,2.0,550,,2288,2310
215,41.0,1,1.0,2.0,560,,2327,2452
216,42.0,1,1.0,2.0,570,,2338,2460
217,43.0,1,1.0,2.0,580,,2376,2378
218,44.0,1,1.0,2.0,590,,2432,2274
219,45.0,1,1.0,2.0,600,,2444,2108
220,46.0,1,1.0,2.0,610,,2444,1901
221,47.0,1,1.0,2.0,620,,2437,1673
222,48.0,1,1.0,2.0,630,,2463,1506
223,49.0,1,1.0,2.0,640,,2489,1380
224,50.0,1,1.0,2.0,650,,2515,1311
225,51.0,1,1.0,2.0,660,,2537,1284
226,52.0,1,1.0,2.0,670,,2558,1284
227,53.0,0,1.0,2.0,751,,2620,2881
228,54.0,1,1.0,2.0,761,,2727,2948
229,55.0,1,1.0,2.0,771,,2733,3021
230,56.0,1,1.0,2.0,781,,2701,3137
231,57.0,1,1.0,2.0,791,,2737,3113
232,58.0,1,1.0,2.0,801,,2821,3087
233,59.0,1,1.0,2.0,811,,2937,3058
234,60.0,0,1.0,2.0,1161,,3566,2492
235,61.0,1,1.0,2.0,1171,,3669,2583
236,62.0,1,1.0,2.0,1181,,3654,2623
237,63.0,1,1.0,2.0,1191,,3642,2661
238,64.0,1,1.0,2.0,1201,,3648,2586
239,65.0,1,1.0,2.0,1211,,3665,2436
240,66.0,1,1.0,2.0,1221,,3643,2236
241,67.0,1,1.0,2.0,1231,,3620,2012
242,68.0,1,1.0,2.0,1241,,3595,1836
243,69.0,1,1.0,2.0,1251,,3543,1692
244,70.0,1,1.0,2.0,1261,,3527,1635
245,71.0,1,1.0,2.0,1271,,3536,1617
246,72.0,1,1.0,2.0,1281,,3536,1625
247,73.0,1,1.0,2.0,1291,,3571,1642
248,74.0,1,1.0,2.0,1301,,3628,1738
249,75.0,1,1.0,2.0,1311,,3740,1886
250,76.0,1,1.0,2.0,1321,,3870,2079
251,77.0,1,1.0,2.0,1331,,4012,2268
252,78.0,1,1.0,2.0,1341,,4147,2393
253,79.0,1,1.0,2.0,1351,,4223,2478
254,80.0,1,1.0,2.0,1361,,4260,2466
255,81.0,1,1.0,2.0,1371,,4299,2401
256,82.0,1,1.0,2.0,1381,,4327,2301
257,83.0,1,1.0,2.0,1391,,4348,2159
258,84.0,1,1.0,2.0,1401,,4353,1990
259,85.0,1,1.0,2.0,1411,,4363,1802
260,86.0,1,1.0,2.0,1422,,4375,1687
261,87.0,1,1.0,2.0,1432,,4394,1613
262,88.0,1,1.0,2.0,1442,,4412,1566
263,89.0,1,1.0,2.0,1452,,4430,1551
264,90.0,0,1.0,2.0,1542,,5117,2388
265,91.0,1,1.0,2.0,1552,,5240,2320
266,92.0,1,1.0,2.0,1562,,5247,2392
267,93.0,1,1.0,2.0,1572,,5252,2312
268,94.0,1,1.0,2.0,1582,,5315,2196
269,95.0,1,1.0,2.0,1592,,5381,2055
270,96.0,1,1.0,2.0,1602,,5431,1841
271,97.0,1,1.0,2.0,1612,,5470,1627
272,98.0,1,1.0,2.0,1622,,5494,1371
273,99.0,1,1.0,2.0,1632,,5500,1086
274,100.0,1,1.0,2.0,1642,,5493,775
275,101.0,1,1.0,2.0,1652,,5450,523
276,102.0,1,1.0,2.0,1662,,5399,311
277,103.0,1,1.0,2.0,1672,,5342,147
278,104.0,1,1.0,2.0,1682,,5305,51
279,105.0,1,1.0,2.0,1692,,5288,0
280,106.0,1,1.0,2.0,1702,,5288,0
281,107.0,0,1.0,2.0,1822,,5664,3196
282,108.0,1,1.0,2.0,1832,,5691,3432
283,109.0,1,1.0,2.0,1842,,5671,3589
284,110.0,1,1.0,2.0,1852,,5681,3611
285,111.0,1,1.0,2.0,1862,,5709,3544
286,112.0,1,1.0,2.0,1872,,5763,3451
287,113.0,1,1.0,2.0,1882,,5771,3337
288,114.0,1,1.0,2.0,1892,,5749,3210
289,115.0,1,1.0,2.0,1902,,5740,3052
290,116.0,0,1.0,2.0,2032,,6210,2396
291,117.0,1,1.0,2.0,2042,,6279,2357
292,118.0,1,1.0,2.0,2052,,6273,2397
293,119.0,1,1.0,2.0,2062,,6266,2397
294,120.0,1,1.0,2.0,2072,,6257,2325
295,121.0,1,1.0,2.0,2082,,6257,2198
296,122.0,1,1.0,2.0,2092,,6257,2064
297,123.0,1,1.0,2.0,2102,,6243,1903
298,124.0,1,1.0,2.0,2112,,6235,1723
299,125.0,1,1.0,2.0,2122,,6243,1578
300,126.0,1,1.0,2.0,2132,,6262,1445
301,127.0,1,1.0,2.0,2142,,6275,1321
302,128.0,1,1.0,2.0,2152,,6275,1249
303,129.0,1,1.0,2.0,2162,,6275,1224
304,130.0,1,1.0,2.0,2172,,6275,1230
305,131.0,0,1.0,2.0,2253,,6517,3016
306,132.0,1,1.0,2.0,2263,,6616,3173
307,133.0,1,1.0,2.0,2273,,6585,3366
308,134.0,1,1.0,2.0,2283,,6561,3447
309,135.0,1,1.0,2.0,2293,,6542,3454
310,136.0,1,1.0,2.0,2303,,6596,3426
311,137.0,1,1.0,2.0,2313,,6642,3377
312,138.0,1,1.0,2.0,2323,,6682,3314
313,139.0,1,1.0,2.0,2333,,6697,3206
314,140.0,1,1.0,2.0,2343,,6706,3065
315,141.0,0,1.0,2.0,2443,,6735,2150
316,142.0,1,1.0,2.0,2453,,6713,1949
317,143.0,1,1.0,2.0,2463,,6690,1941
318,144.0,1,1.0,2.0,2473,,6657,1988
319,145.0,1,1.0,2.0,2483,,6684,1961
320,146.0,1,1.0,2.0,2493,,6745,1920
321,147.0,1,1.0,2.0,2503,,6828,1869
322,148.0,1,1.0,2.0,2513,,6962,1827
323,149.0,1,1.0,2.0,2523,,7132,1809
324,150.0,1,1.0,2.0,2533,,7326,1809
325,151.0,1,1.0,2.0,2543,,7554,1831
326,152.0,1,1.0,2.0,2553,,7782,1891
327,153.0,1,1.0,2.0,2563,,8010,1974
