,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,67,1809
1,1.0,1,1.0,1.0,10,,38,1826
2,2.0,1,1.0,1.0,20,,0,1833
3,3.0,1,1.0,1.0,30,,8,1833
4,4.0,1,1.0,1.0,40,,21,1827
5,5.0,1,1.0,1.0,50,,84,1827
6,6.0,1,1.0,1.0,60,,179,1843
7,7.0,1,1.0,1.0,70,,277,1874
8,8.0,1,1.0,1.0,80,,349,1903
9,9.0,1,1.0,1.0,90,,403,1930
10,10.0,1,1.0,1.0,100,,434,1950
11,11.0,1,1.0,1.0,110,,444,1956
12,12.0,1,1.0,1.0,120,,439,1956
13,13.0,1,1.0,1.0,130,,439,1944
14,14.0,1,1.0,1.0,140,,434,1931
15,15.0,1,1.0,1.0,150,,408,1801
16,16.0,1,1.0,1.0,160,,365,1595
17,17.0,1,1.0,1.0,170,,327,1404
18,18.0,1,1.0,1.0,180,,292,1236
19,19.0,1,1.0,1.0,190,,264,1084
20,20.0,1,1.0,1.0,200,,235,980
21,21.0,1,1.0,1.0,210,,197,913
22,22.0,1,1.0,1.0,220,,154,870
23,23.0,1,1.0,1.0,230,,115,845
24,24.0,1,1.0,1.0,240,,79,838
25,25.0,1,1.0,1.0,250,,68,838
26,26.0,1,1.0,1.0,260,,68,843
27,27.0,1,1.0,1.0,270,,74,843
28,28.0,1,1.0,1.0,280,,84,843
29,29.0,1,1.0,1.0,290,,151,881
30,30.0,1,1.0,1.0,300,,253,944
31,31.0,1,1.0,1.0,310,,343,1019
32,32.0,1,1.0,1.0,320,,436,1118
33,33.0,1,1.0,1.0,330,,545,1233
34,34.0,1,1.0,1.0,340,,665,1345
35,35.0,1,1.0,1.0,350,,758,1457
36,36.0,1,1.0,1.0,360,,816,1520
37,37.0,1,1.0,1.0,370,,850,1552
38,38.0,1,1.0,1.0,380,,860,1552
39,39.0,1,1.0,1.0,390,,868,1506
40,40.0,1,1.0,1.0,400,,875,1439
41,41.0,1,1.0,1.0,410,,862,1289
42,42.0,1,1.0,1.0,420,,852,1159
43,43.0,1,1.0,1.0,430,,847,1042
44,44.0,1,1.0,1.0,440,,847,982
45,45.0,1,1.0,1.0,450,,842,960
