,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,1022,5569
1,1.0,1,1.0,1.0,10,,878,5607
2,2.0,0,1.0,1.0,50,,671,5532
3,3.0,1,1.0,1.0,60,,671,5532
4,4.0,1,1.0,1.0,70,,671,5532
5,5.0,1,1.0,1.0,80,,603,5541
6,6.0,1,1.0,1.0,90,,596,5566
7,7.0,1,1.0,1.0,100,,613,5598
8,8.0,1,1.0,1.0,110,,645,5672
9,9.0,1,1.0,1.0,120,,733,5771
10,10.0,1,1.0,1.0,130,,859,5898
11,11.0,1,1.0,1.0,140,,1010,6035
12,12.0,1,1.0,1.0,150,,1184,6178
13,13.0,1,1.0,1.0,160,,1360,6269
14,14.0,1,1.0,1.0,170,,1491,6276
15,15.0,1,1.0,1.0,180,,1592,6227
16,16.0,1,1.0,1.0,190,,1676,6080
17,17.0,1,1.0,1.0,200,,1735,5787
18,18.0,1,1.0,1.0,210,,1776,5396
19,19.0,1,1.0,1.0,220,,1795,4898
20,20.0,1,1.0,1.0,230,,1778,4413
21,21.0,1,1.0,1.0,240,,1737,3936
22,22.0,1,1.0,1.0,250,,1691,3578
23,23.0,1,1.0,1.0,260,,1636,3273
24,24.0,1,1.0,1.0,270,,1575,3003
25,25.0,1,1.0,1.0,280,,1524,2794
26,26.0,1,1.0,1.0,290,,1493,2679
27,27.0,1,1.0,1.0,300,,1476,2626
28,28.0,1,1.0,1.0,310,,1482,2626
29,29.0,1,1.0,1.0,320,,1515,2660
30,30.0,1,1.0,1.0,330,,1565,2725
31,31.0,0,1.0,1.0,431,,2924,5440
32,32.0,1,1.0,1.0,441,,3338,5686
33,33.0,1,1.0,1.0,451,,3393,5733
34,34.0,1,1.0,1.0,461,,3407,5727
35,35.0,1,1.0,1.0,471,,3440,5643
36,36.0,1,1.0,1.0,481,,3473,5508
37,37.0,1,1.0,1.0,491,,3505,5256
38,38.0,1,1.0,1.0,501,,3540,4900
39,39.0,1,1.0,1.0,511,,3593,4474
40,40.0,1,1.0,1.0,521,,3658,3997
41,41.0,1,1.0,1.0,531,,3732,3542
42,42.0,1,1.0,1.0,541,,3791,3102
43,43.0,1,1.0,1.0,551,,3841,2828
44,44.0,1,1.0,1.0,561,,3841,2678
45,45.0,1,1.0,1.0,571,,3810,2611
46,46.0,1,1.0,1.0,581,,3752,2579
47,47.0,1,1.0,1.0,591,,3662,2597
48,48.0,1,1.0,1.0,601,,3549,2648
49,49.0,1,1.0,1.0,611,,3420,2753
50,50.0,1,1.0,1.0,621,,3249,2897
51,51.0,1,1.0,1.0,631,,3051,3068
52,52.0,1,1.0,1.0,641,,2834,3236
53,53.0,1,1.0,1.0,651,,2545,3413
54,54.0,1,1.0,1.0,661,,2215,3596
55,55.0,1,1.0,1.0,671,,1858,3753
56,56.0,1,1.0,1.0,681,,1466,3832
57,57.0,1,1.0,1.0,691,,1076,3859
58,58.0,1,1.0,1.0,701,,762,3749
59,59.0,1,1.0,1.0,711,,496,3628
60,60.0,1,1.0,1.0,721,,402,3501
61,61.0,1,1.0,1.0,731,,407,3444
62,62.0,1,1.0,1.0,741,,478,3383
63,63.0,1,1.0,1.0,751,,718,3316
64,64.0,1,1.0,1.0,761,,1070,3247
65,65.0,1,1.0,1.0,771,,1496,3209
66,66.0,1,1.0,1.0,781,,1999,3168
67,67.0,1,1.0,1.0,791,,2485,3124
68,68.0,1,1.0,1.0,801,,2959,3094
69,69.0,1,1.0,1.0,811,,3378,3111
70,70.0,1,1.0,1.0,821,,3759,3159
71,71.0,1,1.0,1.0,831,,4115,3242
72,72.0,1,1.0,1.0,841,,4454,3349
73,73.0,1,1.0,1.0,851,,4752,3471
74,74.0,1,1.0,1.0,861,,5023,3591
75,75.0,1,1.0,1.0,871,,5228,3705
76,76.0,1,1.0,1.0,881,,5378,3802
77,77.0,1,1.0,1.0,891,,5492,3891
78,78.0,1,1.0,1.0,901,,5521,3967
79,79.0,1,1.0,1.0,911,,5467,4010
80,80.0,1,1.0,1.0,921,,5357,4031
81,81.0,1,1.0,1.0,931,,5181,3975
82,82.0,1,1.0,1.0,941,,4991,3863
