,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,966,817
1,1.0,1,1.0,1.0,10,,1084,874
2,2.0,1,1.0,1.0,20,,1084,953
3,3.0,1,1.0,1.0,30,,1077,999
4,4.0,1,1.0,1.0,40,,1064,1023
5,5.0,1,1.0,1.0,50,,1050,1070
6,6.0,1,1.0,1.0,60,,1000,1113
7,7.0,1,1.0,1.0,70,,925,1113
8,8.0,1,1.0,1.0,80,,801,1092
9,9.0,1,1.0,1.0,90,,629,984
10,10.0,1,1.0,1.0,100,,424,812
11,11.0,1,1.0,1.0,110,,240,598
12,12.0,1,1.0,1.0,120,,107,413
13,13.0,1,1.0,1.0,130,,8,266
14,14.0,1,1.0,1.0,140,,0,145
15,15.0,1,1.0,1.0,150,,53,70
16,16.0,1,1.0,1.0,160,,146,25
17,17.0,1,1.0,1.0,170,,263,0
18,18.0,1,1.0,1.0,180,,415,15
19,19.0,1,1.0,1.0,190,,589,65
20,20.0,1,1.0,1.0,200,,792,138
21,21.0,1,1.0,1.0,210,,1000,236
22,22.0,1,1.0,1.0,220,,1210,337
23,23.0,1,1.0,1.0,230,,1401,440
24,24.0,1,1.0,1.0,240,,1553,497
25,25.0,1,1.0,1.0,250,,1680,524
26,26.0,1,1.0,1.0,260,,1741,532
27,27.0,1,1.0,1.0,270,,1759,526
28,28.0,1,1.0,1.0,280,,1748,518
29,29.0,1,1.0,1.0,290,,1720,507
30,30.0,1,1.0,1.0,300,,1680,496
31,31.0,1,1.0,1.0,310,,1631,496
32,32.0,1,1.0,1.0,320,,1585,514
33,33.0,1,1.0,1.0,330,,1541,539
34,34.0,1,1.0,1.0,340,,1505,583
35,35.0,1,1.0,1.0,350,,1497,640
36,36.0,1,1.0,1.0,360,,1507,711
37,37.0,1,1.0,1.0,370,,1555,801
38,38.0,1,1.0,1.0,380,,1640,903
39,39.0,1,1.0,1.0,390,,1749,998
40,40.0,1,1.0,1.0,400,,1848,1072
41,41.0,1,1.0,1.0,410,,1935,1131
42,42.0,1,1.0,1.0,420,,2014,1156
43,43.0,1,1.0,1.0,430,,2069,1149
44,44.0,1,1.0,1.0,440,,2104,1122
45,45.0,1,1.0,1.0,450,,2125,1059
46,46.0,1,1.0,1.0,460,,2125,970
47,47.0,1,1.0,1.0,470,,2106,863
48,48.0,1,1.0,1.0,480,,2077,751
49,49.0,1,1.0,1.0,490,,2012,641
50,50.0,1,1.0,1.0,500,,1920,541
51,51.0,1,1.0,1.0,510,,1809,446
52,52.0,1,1.0,1.0,520,,1683,374
53,53.0,1,1.0,1.0,530,,1561,331
54,54.0,1,1.0,1.0,540,,1480,307
55,55.0,1,1.0,1.0,550,,1424,307
56,56.0,1,1.0,1.0,560,,1403,334
57,57.0,1,1.0,1.0,570,,1426,371
58,58.0,1,1.0,1.0,580,,1477,441
59,59.0,1,1.0,1.0,590,,1595,533
60,60.0,0,1.0,1.0,621,,2109,871
61,61.0,1,1.0,1.0,631,,2395,1016
62,62.0,1,1.0,1.0,641,,2462,1031
63,63.0,1,1.0,1.0,651,,2490,1031
64,64.0,1,1.0,1.0,661,,2490,995
65,65.0,1,1.0,1.0,671,,2490,928
66,66.0,1,1.0,1.0,681,,2459,839
67,67.0,1,1.0,1.0,691,,2417,739
68,68.0,1,1.0,1.0,701,,2372,652
69,69.0,1,1.0,1.0,711,,2324,573
70,70.0,1,1.0,1.0,721,,2273,513
71,71.0,1,1.0,1.0,731,,2236,474
72,72.0,1,1.0,1.0,741,,2219,450
73,73.0,1,1.0,1.0,751,,2219,450
74,74.0,1,1.0,1.0,761,,2219,458
75,75.0,1,1.0,1.0,771,,2239,476
76,76.0,1,1.0,1.0,781,,2276,546
77,77.0,1,1.0,1.0,791,,2356,646
78,78.0,1,1.0,1.0,801,,2461,766
79,79.0,1,1.0,1.0,811,,2582,887
80,80.0,1,1.0,1.0,821,,2688,959
81,81.0,1,1.0,1.0,831,,2758,998
82,82.0,1,1.0,1.0,841,,2803,998
83,83.0,1,1.0,1.0,851,,2823,979
84,84.0,1,1.0,1.0,861,,2837,944
85,85.0,1,1.0,1.0,871,,2846,881
86,86.0,1,1.0,1.0,881,,2846,813
87,87.0,1,1.0,1.0,891,,2846,750
88,88.0,1,1.0,1.0,901,,2840,691
89,89.0,1,1.0,1.0,911,,2840,655
90,90.0,1,1.0,1.0,921,,2851,637
91,91.0,1,1.0,1.0,931,,2868,630
92,92.0,1,1.0,1.0,941,,2924,647
93,93.0,1,1.0,1.0,951,,3004,709
94,94.0,1,1.0,1.0,961,,3126,801
95,95.0,1,1.0,1.0,971,,3251,922
96,96.0,1,1.0,1.0,981,,3346,1041
97,97.0,1,1.0,1.0,991,,3420,1112
98,98.0,1,1.0,1.0,1001,,3455,1152
99,99.0,1,1.0,1.0,1011,,3466,1152
100,100.0,1,1.0,1.0,1021,,3466,1130
101,101.0,1,1.0,1.0,1031,,3448,1092
102,102.0,1,1.0,1.0,1041,,3429,1009
103,103.0,1,1.0,1.0,1051,,3406,922
104,104.0,1,1.0,1.0,1061,,3417,838
105,105.0,1,1.0,1.0,1071,,3447,758
106,106.0,1,1.0,1.0,1081,,3490,693
107,107.0,1,1.0,1.0,1091,,3530,644
108,108.0,1,1.0,1.0,1101,,3559,607
109,109.0,1,1.0,1.0,1111,,3581,579
110,110.0,1,1.0,1.0,1121,,3586,557
111,111.0,1,1.0,1.0,1131,,3572,539
112,112.0,1,1.0,1.0,1141,,3544,510
113,113.0,1,1.0,1.0,1151,,3488,479
114,114.0,1,1.0,1.0,1161,,3426,448
115,115.0,1,1.0,1.0,1171,,3361,432
116,116.0,1,1.0,1.0,1181,,3321,426
117,117.0,1,1.0,1.0,1191,,3298,436
118,118.0,1,1.0,1.0,1201,,3285,470
119,119.0,1,1.0,1.0,1211,,3298,521
120,120.0,1,1.0,1.0,1221,,3351,600
121,121.0,1,1.0,1.0,1231,,3431,700
122,122.0,1,1.0,1.0,1241,,3549,814
123,123.0,1,1.0,1.0,1251,,3694,925
124,124.0,1,1.0,1.0,1261,,3856,1033
125,125.0,1,1.0,1.0,1271,,4007,1134
126,126.0,1,1.0,1.0,1281,,4146,1230
127,127.0,1,1.0,1.0,1291,,4276,1303
128,128.0,1,1.0,1.0,1301,,4362,1362
129,129.0,1,1.0,1.0,1311,,4402,1371
130,130.0,1,1.0,1.0,1321,,4411,1343
131,131.0,1,1.0,1.0,1331,,4392,1290
132,132.0,1,1.0,1.0,1341,,4331,1168
133,133.0,1,1.0,1.0,1342,,4242,1041
134,134.0,1,1.0,1.0,1352,,4151,902
135,135.0,1,1.0,1.0,1362,,4065,756
136,136.0,1,1.0,1.0,1372,,4014,643
137,137.0,1,1.0,1.0,1382,,3984,553
138,138.0,1,1.0,1.0,1392,,3989,490
139,139.0,1,1.0,1.0,1402,,4033,444
140,140.0,1,1.0,1.0,1412,,4102,409
141,141.0,1,1.0,1.0,1422,,4228,403
142,142.0,1,1.0,1.0,1432,,4383,425
143,143.0,1,1.0,1.0,1442,,4556,466
144,144.0,1,1.0,1.0,1452,,4698,519
145,145.0,1,1.0,1.0,1462,,4797,575
146,146.0,1,1.0,1.0,1472,,4868,633
147,147.0,1,1.0,1.0,1482,,4892,698
148,148.0,0,1.0,1.0,1552,,4288,1174
149,149.0,1,1.0,1.0,1562,,4049,1257
150,150.0,1,1.0,1.0,1572,,3977,1295
151,151.0,1,1.0,1.0,1582,,3949,1327
152,152.0,1,1.0,1.0,1592,,3976,1333
153,153.0,1,1.0,1.0,1602,,4039,1321
154,154.0,1,1.0,1.0,1612,,4168,1333
155,155.0,1,1.0,1.0,1622,,4311,1340
156,156.0,1,1.0,1.0,1632,,4462,1340
157,157.0,1,1.0,1.0,1642,,4601,1328
158,158.0,1,1.0,1.0,1652,,4732,1316
159,159.0,1,1.0,1.0,1662,,4858,1304
160,160.0,1,1.0,1.0,1672,,4953,1292
161,161.0,1,1.0,1.0,1682,,5026,1283
162,162.0,1,1.0,1.0,1692,,5083,1275
163,163.0,1,1.0,1.0,1702,,5101,1262
164,164.0,1,1.0,1.0,1712,,5088,1248
165,165.0,1,1.0,1.0,1722,,5054,1211
166,166.0,1,1.0,1.0,1732,,4989,1160
167,167.0,1,1.0,1.0,1742,,4912,1079
168,168.0,1,1.0,1.0,1752,,4828,980
169,169.0,1,1.0,1.0,1762,,4746,870
170,170.0,1,1.0,1.0,1772,,4694,765
171,171.0,1,1.0,1.0,1782,,4662,680
172,172.0,1,1.0,1.0,1792,,4646,609
173,173.0,1,1.0,1.0,1802,,4633,558
174,174.0,1,1.0,1.0,1812,,4627,530
175,175.0,1,1.0,1.0,1822,,4627,517
176,176.0,1,1.0,1.0,1832,,4627,517
177,177.0,1,1.0,1.0,1842,,4627,550
178,178.0,1,1.0,1.0,1852,,4641,597
179,179.0,1,1.0,1.0,1862,,4688,692
180,180.0,1,1.0,1.0,1872,,4755,820
181,181.0,1,1.0,1.0,1882,,4875,971
182,182.0,1,1.0,1.0,1892,,4983,1076
183,183.0,1,1.0,1.0,1902,,5082,1133
184,184.0,1,1.0,1.0,1912,,5169,1159
185,185.0,1,1.0,1.0,1922,,5246,1159
186,186.0,1,1.0,1.0,1932,,5317,1142
187,187.0,1,1.0,1.0,1942,,5364,1115
188,188.0,1,1.0,1.0,1952,,5396,1081
189,189.0,1,1.0,1.0,1962,,5417,1044
190,190.0,1,1.0,1.0,1972,,5439,1004
191,191.0,1,1.0,1.0,1982,,5466,965
192,192.0,1,1.0,1.0,1992,,5501,936
193,193.0,1,1.0,1.0,2002,,5554,913
194,194.0,1,1.0,1.0,2012,,5619,913
195,195.0,1,1.0,1.0,2022,,5703,934
196,196.0,1,1.0,1.0,2032,,5787,967
197,197.0,1,1.0,1.0,2042,,5851,1006
