,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,58,3833
1,1.0,1,1.0,1.0,10,,42,3862
2,2.0,1,1.0,1.0,20,,0,3926
3,3.0,1,1.0,1.0,30,,19,3967
4,4.0,1,1.0,1.0,40,,79,3997
5,5.0,1,1.0,1.0,50,,216,4020
6,6.0,1,1.0,1.0,60,,397,4085
7,7.0,1,1.0,1.0,70,,608,4149
8,8.0,1,1.0,1.0,80,,904,4213
9,9.0,1,1.0,1.0,90,,1202,4237
10,10.0,1,1.0,1.0,100,,1501,4260
11,11.0,1,1.0,1.0,110,,1768,4271
12,12.0,1,1.0,1.0,120,,1996,4271
13,13.0,1,1.0,1.0,130,,2198,4263
14,14.0,1,1.0,1.0,140,,2317,4253
15,15.0,0,1.0,1.0,211,,2061,4166
16,16.0,1,1.0,1.0,221,,1813,4070
17,17.0,1,1.0,1.0,231,,1693,4048
18,18.0,1,1.0,1.0,241,,1600,3976
19,19.0,1,1.0,1.0,251,,1525,3872
20,20.0,1,1.0,1.0,261,,1481,3684
21,21.0,1,1.0,1.0,271,,1440,3400
22,22.0,1,1.0,1.0,281,,1405,3052
23,23.0,1,1.0,1.0,291,,1389,2637
24,24.0,1,1.0,1.0,301,,1389,2272
25,25.0,1,1.0,1.0,311,,1411,1940
26,26.0,1,1.0,1.0,321,,1441,1700
27,27.0,1,1.0,1.0,331,,1483,1559
28,28.0,1,1.0,1.0,341,,1531,1485
29,29.0,1,1.0,1.0,351,,1586,1448
30,30.0,1,1.0,1.0,361,,1669,1469
31,31.0,0,1.0,1.0,441,,2396,2550
32,32.0,1,1.0,1.0,451,,2551,2545
33,33.0,1,1.0,1.0,461,,2521,2505
34,34.0,1,1.0,1.0,471,,2512,2437
35,35.0,1,1.0,1.0,481,,2512,2330
36,36.0,1,1.0,1.0,491,,2548,2198
37,37.0,1,1.0,1.0,501,,2594,2080
38,38.0,1,1.0,1.0,511,,2650,2033
39,39.0,1,1.0,1.0,521,,2718,2033
40,40.0,1,1.0,1.0,531,,2800,2045
41,41.0,1,1.0,1.0,541,,2892,2091
42,42.0,1,1.0,1.0,551,,2976,2159
43,43.0,1,1.0,1.0,561,,3031,2230
44,44.0,1,1.0,1.0,571,,3066,2315
45,45.0,1,1.0,1.0,581,,3040,2410
46,46.0,1,1.0,1.0,591,,2977,2532
47,47.0,1,1.0,1.0,601,,2890,2616
48,48.0,1,1.0,1.0,611,,2782,2675
49,49.0,1,1.0,1.0,621,,2686,2675
50,50.0,1,1.0,1.0,631,,2598,2642
51,51.0,1,1.0,1.0,641,,2556,2592
52,52.0,1,1.0,1.0,651,,2551,2545
53,53.0,0,1.0,1.0,741,,3576,2929
54,54.0,1,1.0,1.0,751,,3812,2818
55,55.0,1,1.0,1.0,761,,3791,2759
56,56.0,1,1.0,1.0,771,,3779,2573
57,57.0,1,1.0,1.0,781,,3774,2379
58,58.0,1,1.0,1.0,791,,3774,2181
59,59.0,1,1.0,1.0,801,,3762,2042
60,60.0,1,1.0,1.0,811,,3743,1969
61,61.0,1,1.0,1.0,821,,3733,1939
62,62.0,1,1.0,1.0,831,,3725,1934
63,63.0,1,1.0,1.0,841,,3725,1959
64,64.0,1,1.0,1.0,851,,3741,2005
65,65.0,1,1.0,1.0,861,,3775,2139
66,66.0,1,1.0,1.0,871,,3829,2301
67,67.0,1,1.0,1.0,881,,3902,2481
68,68.0,1,1.0,1.0,891,,3987,2625
69,69.0,1,1.0,1.0,901,,4049,2692
70,70.0,1,1.0,1.0,911,,4111,2707
71,71.0,1,1.0,1.0,921,,4173,2684
72,72.0,1,1.0,1.0,931,,4231,2610
73,73.0,1,1.0,1.0,941,,4281,2501
74,74.0,1,1.0,1.0,951,,4325,2373
75,75.0,1,1.0,1.0,961,,4364,2244
76,76.0,1,1.0,1.0,971,,4404,2128
77,77.0,1,1.0,1.0,981,,4432,2022
78,78.0,1,1.0,1.0,991,,4451,1957
79,79.0,1,1.0,1.0,1001,,4472,1929
80,80.0,1,1.0,1.0,1011,,4496,1929
81,81.0,0,1.0,1.0,1092,,4758,2778
82,82.0,1,1.0,1.0,1102,,4942,2739
83,83.0,1,1.0,1.0,1112,,4989,2733
84,84.0,1,1.0,1.0,1122,,5002,2665
85,85.0,1,1.0,1.0,1132,,5033,2557
86,86.0,1,1.0,1.0,1142,,5065,2425
87,87.0,1,1.0,1.0,1152,,5113,2319
88,88.0,1,1.0,1.0,1162,,5171,2272
89,89.0,1,1.0,1.0,1172,,5225,2256
90,90.0,1,1.0,1.0,1182,,5277,2256
91,91.0,1,1.0,1.0,1192,,5330,2300
92,92.0,1,1.0,1.0,1202,,5386,2366
93,93.0,1,1.0,1.0,1212,,5446,2458
94,94.0,0,1.0,1.0,1242,,5556,2746
95,95.0,1,1.0,1.0,1252,,5685,2967
96,96.0,1,1.0,1.0,1262,,5708,3008
97,97.0,1,1.0,1.0,1272,,5708,2977
98,98.0,1,1.0,1.0,1282,,5683,2851
99,99.0,1,1.0,1.0,1292,,5632,2662
100,100.0,1,1.0,1.0,1302,,5562,2372
101,101.0,1,1.0,1.0,1312,,5463,2028
102,102.0,1,1.0,1.0,1322,,5342,1649
103,103.0,1,1.0,1.0,1332,,5206,1273
104,104.0,1,1.0,1.0,1342,,5085,947
105,105.0,1,1.0,1.0,1352,,4957,654
106,106.0,1,1.0,1.0,1362,,4826,381
107,107.0,1,1.0,1.0,1372,,4694,196
108,108.0,1,1.0,1.0,1382,,4596,71
