,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,216,1726
1,1.0,1,1.0,1.0,10,,171,1664
2,2.0,1,1.0,1.0,20,,137,1674
3,3.0,1,1.0,1.0,30,,92,1682
4,4.0,1,1.0,1.0,40,,92,1668
5,5.0,1,1.0,1.0,50,,92,1641
6,6.0,1,1.0,1.0,60,,117,1622
7,7.0,1,1.0,1.0,70,,152,1603
8,8.0,1,1.0,1.0,80,,223,1603
9,9.0,1,1.0,1.0,90,,326,1603
10,10.0,1,1.0,1.0,100,,449,1656
11,11.0,1,1.0,1.0,110,,607,1738
12,12.0,1,1.0,1.0,120,,771,1842
13,13.0,1,1.0,1.0,130,,938,1939
14,14.0,1,1.0,1.0,140,,1073,2018
15,15.0,1,1.0,1.0,150,,1168,2085
16,16.0,1,1.0,1.0,160,,1236,2131
17,17.0,1,1.0,1.0,170,,1253,2157
18,18.0,1,1.0,1.0,180,,1246,2171
19,19.0,1,1.0,1.0,190,,1223,2184
20,20.0,1,1.0,1.0,200,,1177,2194
21,21.0,1,1.0,1.0,210,,1117,2199
22,22.0,1,1.0,1.0,220,,1048,2199
23,23.0,0,1.0,1.0,301,,863,2534
24,24.0,1,1.0,1.0,311,,863,2534
25,25.0,1,1.0,1.0,321,,863,2534
26,26.0,1,1.0,1.0,331,,863,2534
27,27.0,1,1.0,1.0,341,,863,2534
28,28.0,1,1.0,1.0,351,,863,2534
29,29.0,1,1.0,1.0,361,,863,2534
30,30.0,1,1.0,1.0,371,,863,2534
31,31.0,1,1.0,1.0,381,,863,2534
32,32.0,1,1.0,1.0,391,,867,2470
33,33.0,1,1.0,1.0,401,,862,2387
34,34.0,1,1.0,1.0,411,,862,2238
35,35.0,1,1.0,1.0,421,,855,2042
36,36.0,1,1.0,1.0,431,,855,1816
37,37.0,1,1.0,1.0,441,,867,1546
38,38.0,1,1.0,1.0,451,,881,1279
39,39.0,1,1.0,1.0,461,,902,1014
40,40.0,1,1.0,1.0,471,,925,804
41,41.0,1,1.0,1.0,481,,948,590
42,42.0,1,1.0,1.0,491,,967,415
43,43.0,1,1.0,1.0,501,,984,267
44,44.0,1,1.0,1.0,511,,999,152
45,45.0,1,1.0,1.0,521,,1006,72
46,46.0,1,1.0,1.0,531,,1013,15
47,47.0,1,1.0,1.0,541,,1013,0
48,48.0,1,1.0,1.0,551,,1013,0
49,49.0,0,1.0,1.0,661,,737,1555
50,50.0,1,1.0,1.0,671,,786,1666
51,51.0,1,1.0,1.0,681,,771,1774
52,52.0,1,1.0,1.0,691,,771,1774
53,53.0,1,1.0,1.0,701,,778,1747
54,54.0,1,1.0,1.0,711,,778,1711
55,55.0,1,1.0,1.0,721,,739,1608
56,56.0,1,1.0,1.0,731,,667,1465
57,57.0,1,1.0,1.0,741,,553,1295
58,58.0,1,1.0,1.0,751,,423,1089
59,59.0,1,1.0,1.0,761,,283,920
