,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,431,888
1,1.0,1,1.0,1.0,10,,458,886
2,2.0,1,1.0,1.0,20,,436,916
3,3.0,1,1.0,1.0,30,,408,974
4,4.0,1,1.0,1.0,40,,389,1001
5,5.0,1,1.0,1.0,50,,356,1029
6,6.0,1,1.0,1.0,60,,313,1059
7,7.0,1,1.0,1.0,70,,262,1073
8,8.0,1,1.0,1.0,80,,210,1081
9,9.0,1,1.0,1.0,90,,156,1060
10,10.0,1,1.0,1.0,100,,109,1021
11,11.0,1,1.0,1.0,110,,67,943
12,12.0,1,1.0,1.0,120,,33,825
13,13.0,1,1.0,1.0,130,,9,680
14,14.0,1,1.0,1.0,140,,0,540
15,15.0,1,1.0,1.0,150,,0,423
16,16.0,1,1.0,1.0,160,,19,321
17,17.0,1,1.0,1.0,170,,51,255
18,18.0,1,1.0,1.0,180,,93,223
19,19.0,1,1.0,1.0,190,,143,213
20,20.0,1,1.0,1.0,200,,195,239
21,21.0,1,1.0,1.0,210,,250,309
22,22.0,1,1.0,1.0,220,,305,409
23,23.0,1,1.0,1.0,230,,360,568
24,24.0,1,1.0,1.0,240,,415,761
25,25.0,1,1.0,1.0,250,,466,977
26,26.0,1,1.0,1.0,260,,512,1201
27,27.0,1,1.0,1.0,270,,553,1430
28,28.0,1,1.0,1.0,280,,581,1663
29,29.0,1,1.0,1.0,290,,600,1885
30,30.0,1,1.0,1.0,300,,612,2032
31,31.0,1,1.0,1.0,310,,623,2130
32,32.0,1,1.0,1.0,320,,623,2142
33,33.0,1,1.0,1.0,330,,612,2119
34,34.0,1,1.0,1.0,340,,612,2074
35,35.0,1,1.0,1.0,350,,588,1950
36,36.0,1,1.0,1.0,360,,557,1754
37,37.0,1,1.0,1.0,370,,516,1511
38,38.0,1,1.0,1.0,380,,475,1233
39,39.0,1,1.0,1.0,390,,433,954
40,40.0,1,1.0,1.0,400,,414,698
41,41.0,1,1.0,1.0,410,,430,459
42,42.0,1,1.0,1.0,420,,470,277
43,43.0,1,1.0,1.0,430,,539,143
44,44.0,1,1.0,1.0,440,,626,40
45,45.0,1,1.0,1.0,450,,725,0
46,46.0,1,1.0,1.0,460,,856,7
47,47.0,1,1.0,1.0,470,,990,45
48,48.0,1,1.0,1.0,480,,1132,139
49,49.0,1,1.0,1.0,490,,1277,281
50,50.0,1,1.0,1.0,500,,1427,455
51,51.0,1,1.0,1.0,510,,1540,624
52,52.0,1,1.0,1.0,520,,1628,787
53,53.0,1,1.0,1.0,530,,1695,947
54,54.0,1,1.0,1.0,540,,1717,1047
55,55.0,1,1.0,1.0,550,,1710,1097
56,56.0,1,1.0,1.0,560,,1685,1114
57,57.0,1,1.0,1.0,570,,1648,1108
58,58.0,1,1.0,1.0,580,,1602,1075
59,59.0,1,1.0,1.0,590,,1557,1023
60,60.0,1,1.0,1.0,600,,1513,933
61,61.0,1,1.0,1.0,610,,1475,810
62,62.0,1,1.0,1.0,620,,1446,664
63,63.0,1,1.0,1.0,630,,1440,524
64,64.0,1,1.0,1.0,631,,1447,399
65,65.0,1,1.0,1.0,641,,1479,283
66,66.0,1,1.0,1.0,651,,1530,188
67,67.0,1,1.0,1.0,661,,1593,127
68,68.0,1,1.0,1.0,671,,1678,89
69,69.0,1,1.0,1.0,681,,1767,84
70,70.0,1,1.0,1.0,691,,1873,118
71,71.0,1,1.0,1.0,701,,1987,178
72,72.0,1,1.0,1.0,711,,2094,281
73,73.0,1,1.0,1.0,721,,2199,406
74,74.0,1,1.0,1.0,731,,2303,546
75,75.0,1,1.0,1.0,741,,2392,687
76,76.0,1,1.0,1.0,751,,2461,821
77,77.0,1,1.0,1.0,761,,2517,898
78,78.0,1,1.0,1.0,771,,2539,940
79,79.0,1,1.0,1.0,781,,2539,924
80,80.0,1,1.0,1.0,791,,2521,905
81,81.0,1,1.0,1.0,801,,2512,837
82,82.0,1,1.0,1.0,811,,2498,738
83,83.0,1,1.0,1.0,821,,2463,622
84,84.0,1,1.0,1.0,831,,2416,512
85,85.0,1,1.0,1.0,841,,2379,407
86,86.0,1,1.0,1.0,852,,2365,333
87,87.0,1,1.0,1.0,862,,2365,289
88,88.0,1,1.0,1.0,872,,2384,265
89,89.0,1,1.0,1.0,882,,2417,260
90,90.0,1,1.0,1.0,892,,2460,295
91,91.0,1,1.0,1.0,902,,2521,356
92,92.0,1,1.0,1.0,912,,2605,472
93,93.0,1,1.0,1.0,922,,2703,618
94,94.0,1,1.0,1.0,932,,2811,783
