,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,416,2924
1,1.0,1,1.0,1.0,10,,217,2901
2,2.0,1,1.0,1.0,20,,94,2985
3,3.0,1,1.0,1.0,30,,28,3006
4,4.0,1,1.0,1.0,40,,0,2985
5,5.0,1,1.0,1.0,50,,0,2985
6,6.0,1,1.0,1.0,60,,89,3040
7,7.0,1,1.0,1.0,70,,229,3123
8,8.0,1,1.0,1.0,80,,520,3296
9,9.0,1,1.0,1.0,90,,928,3512
10,10.0,1,1.0,1.0,100,,1414,3756
11,11.0,1,1.0,1.0,110,,2018,3944
12,12.0,1,1.0,1.0,120,,2654,4054
13,13.0,1,1.0,1.0,130,,3311,4112
14,14.0,1,1.0,1.0,140,,3960,4091
15,15.0,1,1.0,1.0,150,,4480,4076
16,16.0,1,1.0,1.0,160,,4913,4066
17,17.0,1,1.0,1.0,170,,5174,4066
18,18.0,1,1.0,1.0,180,,5300,4066
19,19.0,1,1.0,1.0,190,,5336,4072
20,20.0,1,1.0,1.0,200,,5336,4066
21,21.0,1,1.0,1.0,210,,5265,4040
22,22.0,1,1.0,1.0,220,,5155,4001
23,23.0,1,1.0,1.0,230,,5014,3969
24,24.0,1,1.0,1.0,240,,4842,3982
25,25.0,1,1.0,1.0,250,,4648,4024
26,26.0,1,1.0,1.0,260,,4454,4073
27,27.0,1,1.0,1.0,270,,4254,4119
28,28.0,1,1.0,1.0,280,,4050,4141
29,29.0,1,1.0,1.0,290,,3899,4149
30,30.0,1,1.0,1.0,300,,3751,4113
31,31.0,1,1.0,1.0,310,,3642,4008
32,32.0,1,1.0,1.0,320,,3558,3858
33,33.0,1,1.0,1.0,330,,3495,3594
34,34.0,1,1.0,1.0,340,,3455,3246
35,35.0,1,1.0,1.0,350,,3430,2841
36,36.0,1,1.0,1.0,360,,3454,2431
37,37.0,1,1.0,1.0,370,,3454,2052
38,38.0,1,1.0,1.0,380,,3446,1710
39,39.0,1,1.0,1.0,390,,3469,1381
40,40.0,1,1.0,1.0,400,,3480,1140
41,41.0,1,1.0,1.0,410,,3480,938
42,42.0,1,1.0,1.0,420,,3501,763
43,43.0,1,1.0,1.0,430,,3524,652
44,44.0,1,1.0,1.0,440,,3573,604
45,45.0,1,1.0,1.0,450,,3638,598
46,46.0,1,1.0,1.0,460,,3738,672
47,47.0,0,1.0,1.0,481,,3955,1039
48,48.0,1,1.0,1.0,491,,4099,1623
49,49.0,1,1.0,1.0,501,,4149,1956
50,50.0,1,1.0,1.0,511,,4222,2191
51,51.0,1,1.0,1.0,521,,4319,2359
52,52.0,1,1.0,1.0,531,,4431,2482
53,53.0,1,1.0,1.0,541,,4562,2572
54,54.0,1,1.0,1.0,551,,4721,2633
55,55.0,1,1.0,1.0,561,,4898,2675
56,56.0,1,1.0,1.0,571,,5042,2698
57,57.0,1,1.0,1.0,581,,5138,2698
58,58.0,1,1.0,1.0,591,,5201,2685
59,59.0,1,1.0,1.0,601,,5194,2638
60,60.0,1,1.0,1.0,611,,5097,2491
61,61.0,1,1.0,1.0,621,,4941,2278
62,62.0,1,1.0,1.0,631,,4739,2050
63,63.0,1,1.0,1.0,641,,4562,1808
64,64.0,1,1.0,1.0,651,,4401,1557
65,65.0,1,1.0,1.0,661,,4300,1386
66,66.0,1,1.0,1.0,671,,4249,1265
67,67.0,1,1.0,1.0,681,,4231,1177
68,68.0,1,1.0,1.0,691,,4242,1136
69,69.0,1,1.0,1.0,701,,4258,1116
70,70.0,1,1.0,1.0,711,,4300,1109
