,Unnamed: 0,button,genuine,signature,time,user,x,y
0,0.0,0,1.0,1.0,0,,14,1980
1,1.0,1,1.0,1.0,10,,0,2005
2,2.0,1,1.0,1.0,20,,0,2028
3,3.0,1,1.0,1.0,30,,0,2039
4,4.0,1,1.0,1.0,40,,5,2049
5,5.0,1,1.0,1.0,50,,13,2058
6,6.0,1,1.0,1.0,60,,26,2070
7,7.0,1,1.0,1.0,70,,50,2085
8,8.0,1,1.0,1.0,80,,83,2096
9,9.0,1,1.0,1.0,90,,124,2106
10,10.0,1,1.0,1.0,100,,168,2106
11,11.0,1,1.0,1.0,110,,213,2106
12,12.0,1,1.0,1.0,120,,261,2100
13,13.0,1,1.0,1.0,130,,310,2089
14,14.0,1,1.0,1.0,140,,356,2077
15,15.0,1,1.0,1.0,150,,400,2065
16,16.0,1,1.0,1.0,160,,436,2052
17,17.0,1,1.0,1.0,170,,465,2038
18,18.0,1,1.0,1.0,180,,488,2026
19,19.0,1,1.0,1.0,190,,508,2015
20,20.0,1,1.0,1.0,200,,523,2003
21,21.0,1,1.0,1.0,210,,535,1994
22,22.0,1,1.0,1.0,220,,543,1987
23,23.0,1,1.0,1.0,230,,548,1982
24,24.0,1,1.0,1.0,240,,548,1977
25,25.0,1,1.0,1.0,250,,553,1971
26,26.0,1,1.0,1.0,260,,553,1965
27,27.0,1,1.0,1.0,270,,553,1953
28,28.0,1,1.0,1.0,280,,553,1935
29,29.0,1,1.0,1.0,290,,553,1910
30,30.0,1,1.0,1.0,300,,553,1877
31,31.0,1,1.0,1.0,310,,553,1836
32,32.0,1,1.0,1.0,320,,553,1787
33,33.0,1,1.0,1.0,330,,553,1729
34,34.0,1,1.0,1.0,340,,553,1666
35,35.0,1,1.0,1.0,350,,553,1596
36,36.0,1,1.0,1.0,360,,553,1525
37,37.0,1,1.0,1.0,370,,559,1449
38,38.0,1,1.0,1.0,380,,565,1365
39,39.0,1,1.0,1.0,390,,572,1273
40,40.0,1,1.0,1.0,400,,580,1180
41,41.0,1,1.0,1.0,410,,587,1090
42,42.0,1,1.0,1.0,420,,594,1011
43,43.0,1,1.0,1.0,430,,601,937
44,44.0,1,1.0,1.0,440,,601,875
45,45.0,1,1.0,1.0,450,,606,818
46,46.0,1,1.0,1.0,460,,606,765
47,47.0,1,1.0,1.0,470,,606,716
48,48.0,1,1.0,1.0,480,,598,679
49,49.0,1,1.0,1.0,490,,598,651
50,50.0,1,1.0,1.0,500,,588,633
51,51.0,1,1.0,1.0,510,,581,623
52,52.0,1,1.0,1.0,520,,572,618
53,53.0,1,1.0,1.0,530,,559,618
54,54.0,1,1.0,1.0,540,,541,625
55,55.0,1,1.0,1.0,550,,519,639
56,56.0,1,1.0,1.0,560,,492,671
57,57.0,1,1.0,1.0,570,,463,719
58,58.0,1,1.0,1.0,580,,432,779
59,59.0,1,1.0,1.0,590,,397,832
60,60.0,1,1.0,1.0,600,,362,883
61,61.0,1,1.0,1.0,610,,326,931
62,62.0,1,1.0,1.0,620,,293,976
63,63.0,1,1.0,1.0,630,,270,1014
64,64.0,1,1.0,1.0,640,,254,1046
65,65.0,1,1.0,1.0,650,,246,1075
66,66.0,1,1.0,1.0,660,,246,1099
67,67.0,1,1.0,1.0,670,,246,1119
68,68.0,1,1.0,1.0,680,,256,1140
69,69.0,1,1.0,1.0,690,,274,1158
70,70.0,1,1.0,1.0,700,,309,1171
71,71.0,1,1.0,1.0,710,,355,1171
72,72.0,1,1.0,1.0,720,,411,1171
73,73.0,1,1.0,1.0,730,,467,1165
74,74.0,1,1.0,1.0,740,,523,1151
75,75.0,1,1.0,1.0,750,,569,1132
76,76.0,1,1.0,1.0,760,,609,1109
77,77.0,1,1.0,1.0,770,,631,1080
78,78.0,1,1.0,1.0,780,,641,1043
79,79.0,1,1.0,1.0,790,,641,983
80,80.0,1,1.0,1.0,800,,622,910
81,81.0,1,1.0,1.0,810,,586,815
82,82.0,1,1.0,1.0,820,,541,715
83,83.0,1,1.0,1.0,830,,489,613
84,84.0,1,1.0,1.0,840,,439,530
85,85.0,1,1.0,1.0,850,,390,468
86,86.0,1,1.0,1.0,860,,355,420
87,87.0,1,1.0,1.0,870,,337,397
88,88.0,1,1.0,1.0,880,,329,389
89,89.0,1,1.0,1.0,890,,329,389
90,90.0,1,1.0,1.0,900,,335,396
91,91.0,1,1.0,1.0,910,,362,426
92,92.0,1,1.0,1.0,920,,403,472
93,93.0,1,1.0,1.0,930,,462,541
94,94.0,1,1.0,1.0,940,,544,610
95,95.0,1,1.0,1.0,950,,641,687
96,96.0,1,1.0,1.0,960,,762,770
97,97.0,0,1.0,1.0,1202,,2073,1509
98,98.0,1,1.0,1.0,1212,,2125,1527
99,99.0,1,1.0,1.0,1222,,2125,1527
100,100.0,1,1.0,1.0,1232,,2116,1527
101,101.0,1,1.0,1.0,1242,,2122,1527
102,102.0,1,1.0,1.0,1252,,2127,1522
103,103.0,1,1.0,1.0,1262,,2133,1512
104,104.0,1,1.0,1.0,1272,,2145,1474
105,105.0,1,1.0,1.0,1282,,2151,1414
106,106.0,1,1.0,1.0,1292,,2151,1339
107,107.0,1,1.0,1.0,1302,,2151,1241
108,108.0,1,1.0,1.0,1312,,2151,1154
