x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
72,3893,0,0,1300,500,286,17,1,1
101,3849,10,1,1300,500,371,17,1,1
84,3854,20,1,1300,500,433,17,1,1
90,3854,30,1,1300,500,512,17,1,1
165,3901,40,1,1330,500,594,17,1,1
285,3974,50,1,1330,500,670,17,1,1
443,4068,60,1,1330,500,697,17,1,1
658,4176,70,1,1340,500,721,17,1,1
911,4294,80,1,1330,510,742,17,1,1
1176,4391,90,1,1340,510,746,17,1,1
1399,4467,100,1,1340,510,751,17,1,1
1595,4529,110,1,1340,510,757,17,1,1
1773,4559,120,1,1350,510,757,17,1,1
1888,4569,130,1,1360,510,750,17,1,1
1961,4569,140,1,1360,510,746,17,1,1
2000,4555,150,1,1360,510,700,17,1,1
2015,4543,160,1,1370,520,636,17,1,1
2015,4531,170,1,1370,520,499,17,1,1
1974,4519,180,1,1370,520,244,17,1,1
898,4589,251,0,1370,510,466,17,1,1
829,4646,261,1,1370,510,537,17,1,1
782,4640,271,1,1370,510,625,17,1,1
714,4658,281,1,1370,510,633,17,1,1
729,4628,291,1,1380,500,669,17,1,1
758,4565,301,1,1380,500,716,17,1,1
797,4464,311,1,1380,500,733,17,1,1
839,4349,321,1,1380,500,727,17,1,1
878,4225,331,1,1380,500,730,17,1,1
913,4110,341,1,1380,500,697,17,1,1
947,4010,351,1,1370,510,620,17,1,1
976,3921,361,1,1370,510,480,17,1,1
1003,3848,371,1,1370,510,148,17,1,1
1510,4856,461,0,1350,510,730,17,1,1
1618,4836,471,1,1350,510,797,17,1,1
1589,4836,481,1,1360,500,808,17,1,1
1524,4809,491,1,1360,500,817,17,1,1
1524,4689,501,1,1370,500,818,17,1,1
1524,4510,511,1,1380,500,823,17,1,1
1515,4341,521,1,1380,500,826,17,1,1
1479,4165,531,1,1400,500,818,17,1,1
1431,3995,541,1,1400,500,787,17,1,1
1374,3831,551,1,1400,500,757,17,1,1
1326,3685,561,1,1400,500,664,17,1,1
1294,3550,571,1,1400,510,495,17,1,1
348,2366,701,0,1240,550,538,17,1,1
244,2189,711,1,1240,550,611,17,1,1
193,2189,721,1,1210,550,633,17,1,1
142,2236,731,1,1200,550,634,17,1,1
182,2244,741,1,1190,540,647,17,1,1
290,2305,751,1,1190,540,666,17,1,1
442,2401,761,1,1190,540,700,17,1,1
658,2551,771,1,1170,550,710,17,1,1
885,2699,781,1,1170,550,721,17,1,1
1120,2848,791,1,1170,550,724,17,1,1
1321,2942,801,1,1170,550,730,17,1,1
1470,3000,811,1,1180,560,758,17,1,1
1583,3016,821,1,1180,560,777,17,1,1
1685,2993,831,1,1200,550,794,17,1,1
1754,2943,841,1,1210,560,846,17,1,1
1800,2841,851,1,1210,560,867,17,1,1
1808,2659,861,1,1210,560,879,17,1,1
1774,2425,871,1,1230,560,896,17,1,1
1711,2177,881,1,1230,560,905,17,1,1
1616,1928,891,1,1230,560,900,17,1,1
1518,1679,901,1,1230,560,920,17,1,1
1418,1482,911,1,1220,570,936,17,1,1
1332,1318,921,1,1220,570,947,17,1,1
1268,1228,931,1,1220,570,933,17,1,1
1218,1182,941,1,1200,570,939,17,1,1
1188,1166,951,1,1200,570,896,17,1,1
1159,1177,961,1,1190,580,866,17,1,1
1136,1255,971,1,1170,580,808,17,1,1
1117,1377,981,1,1170,580,736,17,1,1
1129,1617,991,1,1160,580,656,17,1,1
1159,1920,1001,1,1140,590,567,17,1,1
1213,2265,1011,1,1140,590,554,17,1,1
1262,2584,1021,1,1140,590,561,17,1,1
1307,2807,1031,1,1140,590,578,17,1,1
1342,2966,1041,1,1140,590,624,17,1,1
1371,3124,1051,1,1160,580,679,17,1,1
1396,3213,1061,1,1160,580,742,17,1,1
1403,3257,1071,1,1170,580,756,17,1,1
1403,3257,1081,1,1170,580,785,17,1,1
1403,3185,1091,1,1190,580,827,17,1,1
1373,3072,1101,1,1200,570,860,17,1,1
1309,2838,1111,1,1200,570,896,17,1,1
1219,2541,1121,1,1220,570,906,17,1,1
1087,2202,1131,1,1230,560,933,17,1,1
948,1868,1141,1,1250,560,949,17,1,1
805,1573,1151,1,1250,560,964,17,1,1
664,1303,1161,1,1260,570,979,17,1,1
525,1123,1171,1,1260,570,980,17,1,1
418,976,1181,1,1260,570,979,17,1,1
332,852,1191,1,1240,570,953,17,1,1
274,800,1201,1,1230,580,915,17,1,1
241,793,1211,1,1230,580,829,17,1,1
224,817,1221,1,1210,580,694,17,1,1
210,912,1231,1,1210,580,567,17,1,1
217,1048,1241,1,1200,580,443,17,1,1
238,1212,1251,1,1180,590,337,17,1,1
280,1347,1261,1,1180,590,163,17,1,1
326,1467,1271,1,1170,590,15,17,1,1
370,1577,1281,1,1170,590,1,17,1,1
411,1670,1292,1,1170,590,70,17,1,1
432,1743,1302,1,1170,590,228,17,1,1
432,1803,1312,1,1170,590,399,17,1,1
420,1833,1322,1,1170,590,486,17,1,1
392,1846,1332,1,1180,590,564,17,1,1
352,1846,1342,1,1180,590,627,17,1,1
304,1818,1352,1,1200,580,691,17,1,1
237,1762,1362,1,1200,580,757,17,1,1
161,1690,1372,1,1190,580,824,17,1,1
78,1610,1382,1,1200,570,846,17,1,1
23,1551,1392,1,1190,560,855,17,1,1
