x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
1194,2033,0,0,1360,490,384,28,1,1
1326,2001,10,1,1360,500,425,28,1,1
1279,2016,20,1,1350,520,428,28,1,1
1286,2039,30,1,1360,540,438,28,1,1
1330,2083,40,1,1360,550,448,28,1,1
1403,2181,50,1,1360,550,515,28,1,1
1481,2315,60,1,1380,550,561,28,1,1
1562,2475,70,1,1380,550,617,28,1,1
1597,2588,80,1,1380,550,669,28,1,1
1574,2670,90,1,1390,560,679,28,1,1
1511,2711,100,1,1390,560,678,28,1,1
1385,2711,110,1,1390,560,676,28,1,1
1197,2677,120,1,1400,560,676,28,1,1
968,2589,130,1,1400,560,675,28,1,1
733,2477,140,1,1430,560,681,28,1,1
512,2350,150,1,1430,560,708,28,1,1
300,2216,160,1,1440,570,739,28,1,1
174,2083,170,1,1440,570,760,28,1,1
124,1978,180,1,1460,570,757,28,1,1
124,1890,190,1,1460,570,763,28,1,1
196,1776,200,1,1460,570,773,28,1,1
338,1662,210,1,1460,570,782,28,1,1
526,1550,220,1,1470,580,788,28,1,1
788,1452,230,1,1470,580,783,28,1,1
1051,1360,240,1,1460,580,785,28,1,1
1314,1257,250,1,1460,580,784,28,1,1
1525,1120,260,1,1460,580,796,28,1,1
1646,961,270,1,1450,590,790,28,1,1
1707,818,280,1,1450,590,820,28,1,1
1650,661,290,1,1450,590,854,28,1,1
1509,496,300,1,1440,600,900,28,1,1
1312,354,310,1,1440,600,951,28,1,1
1067,239,320,1,1420,610,959,28,1,1
827,142,330,1,1420,610,973,28,1,1
593,75,340,1,1420,610,979,28,1,1
397,33,350,1,1420,610,979,28,1,1
226,8,360,1,1410,610,961,28,1,1
91,0,370,1,1410,610,918,28,1,1
23,8,380,1,1410,610,799,28,1,1
0,26,390,1,1400,620,455,28,1,1
2313,1317,511,0,1400,630,561,28,1,1
2580,1249,521,1,1400,630,920,28,1,1
2592,1228,531,1,1410,630,906,28,1,1
2533,1203,541,1,1410,630,887,28,1,1
2478,1063,551,1,1430,620,888,28,1,1
2465,847,561,1,1430,620,896,28,1,1
2479,701,571,1,1430,620,892,28,1,1
2510,587,581,1,1430,620,905,28,1,1
2546,495,591,1,1430,620,917,28,1,1
2591,415,601,1,1440,610,924,28,1,1
2663,374,611,1,1440,610,933,28,1,1
2753,360,621,1,1440,610,930,28,1,1
2887,403,631,1,1440,610,930,28,1,1
3022,497,641,1,1460,620,915,28,1,1
3155,625,651,1,1460,620,908,28,1,1
3285,761,661,1,1440,620,896,28,1,1
3344,873,671,1,1440,620,894,28,1,1
3313,968,681,1,1460,630,891,28,1,1
3221,1057,691,1,1460,630,893,28,1,1
3091,1121,701,1,1460,630,897,28,1,1
2941,1169,711,1,1460,630,899,28,1,1
2778,1188,721,1,1460,630,900,28,1,1
2647,1188,731,1,1460,630,894,28,1,1
2581,1170,741,1,1460,630,860,28,1,1
2557,1155,751,1,1460,630,779,28,1,1
2584,1132,761,1,1470,620,595,28,1,1
2692,1076,771,1,1470,620,190,28,1,1
4532,1036,861,0,1480,610,533,28,1,1
4830,1096,871,1,1500,620,700,28,1,1
4847,1185,881,1,1500,620,779,28,1,1
4827,1243,891,1,1500,620,787,28,1,1
4782,1281,901,1,1520,620,808,28,1,1
4751,1371,911,1,1520,620,818,28,1,1
4709,1417,921,1,1520,620,840,28,1,1
4629,1434,931,1,1540,630,887,28,1,1
4528,1414,941,1,1540,630,944,28,1,1
4356,1320,951,1,1540,630,980,28,1,1
4204,1178,961,1,1540,630,1023,28,1,1
4064,974,971,1,1540,630,1023,28,1,1
3976,834,981,1,1540,630,1023,28,1,1
3961,738,991,1,1530,630,1023,28,1,1
3994,675,1001,1,1530,630,1023,28,1,1
4053,646,1011,1,1530,630,1023,28,1,1
4149,640,1021,1,1530,630,1023,28,1,1
4269,697,1031,1,1510,640,959,28,1,1
4422,778,1041,1,1510,640,896,28,1,1
4552,874,1051,1,1510,640,828,28,1,1
4667,948,1061,1,1500,650,818,28,1,1
4747,1017,1071,1,1480,650,823,28,1,1
4779,1042,1081,1,1480,650,867,28,1,1
4779,1042,1091,1,1470,650,945,28,1,1
4779,1022,1101,1,1470,650,991,28,1,1
4772,967,1112,1,1470,650,1023,28,1,1
4765,888,1122,1,1450,650,1023,28,1,1
4776,787,1132,1,1450,650,1023,28,1,1
4803,694,1142,1,1450,650,1023,28,1,1
4841,607,1152,1,1430,640,1023,28,1,1
4917,551,1162,1,1430,640,1023,28,1,1
5014,533,1172,1,1430,640,977,28,1,1
5126,541,1182,1,1430,640,853,28,1,1
5245,592,1192,1,1450,650,620,28,1,1
5641,1141,1252,0,1480,650,207,28,1,1
5782,1289,1262,1,1480,650,746,28,1,1
5804,1298,1272,1,1500,650,891,28,1,1
5793,1308,1282,1,1500,650,896,28,1,1
5793,1293,1292,1,1510,640,952,28,1,1
5798,1261,1302,1,1510,640,1000,28,1,1
5793,1155,1312,1,1510,640,1023,28,1,1
5779,1031,1322,1,1530,650,1023,28,1,1
5750,894,1332,1,1530,650,1023,28,1,1
5715,772,1342,1,1530,650,1023,28,1,1
5676,685,1352,1,1530,650,1023,28,1,1
5645,621,1362,1,1530,650,1023,28,1,1
5633,606,1372,1,1540,640,1023,28,1,1
5633,615,1382,1,1530,630,1023,28,1,1
5641,641,1392,1,1510,640,1023,28,1,1
5705,757,1402,1,1510,640,1023,28,1,1
5807,901,1412,1,1510,640,992,28,1,1
5956,1064,1422,1,1530,650,953,28,1,1
6087,1219,1432,1,1530,650,964,28,1,1
6207,1299,1442,1,1530,650,979,28,1,1
6279,1328,1452,1,1530,650,1009,28,1,1
6335,1319,1462,1,1550,650,1023,28,1,1
6380,1278,1472,1,1550,650,1023,28,1,1
6442,1215,1482,1,1550,650,1023,28,1,1
6505,1103,1492,1,1550,650,1023,28,1,1
6570,976,1502,1,1550,650,1023,28,1,1
6634,840,1512,1,1570,650,1023,28,1,1
6683,717,1522,1,1570,650,1023,28,1,1
6721,621,1532,1,1570,650,1023,28,1,1
6721,544,1542,1,1570,650,893,28,1,1
6681,491,1552,1,1570,650,53,28,1,1
0,0,1562,0,0,0,0,28,1,1
0,0,1572,0,0,0,0,28,1,1
0,0,1582,0,0,0,0,28,1,1
0,0,1592,0,0,0,0,28,1,1
0,0,1602,0,0,0,0,28,1,1
0,0,1612,0,0,0,0,28,1,1
0,0,1622,0,0,0,0,28,1,1
0,0,1632,0,0,0,0,28,1,1
0,0,1642,0,0,0,0,28,1,1
0,0,1652,0,0,0,0,28,1,1
0,0,1662,0,0,0,0,28,1,1
0,0,1672,0,0,0,0,28,1,1
0,0,1682,0,0,0,0,28,1,1
0,0,1692,0,0,0,0,28,1,1
0,0,1702,0,0,0,0,28,1,1
0,0,1712,0,0,0,0,28,1,1
0,0,1722,0,0,0,0,28,1,1
0,0,1732,0,0,0,0,28,1,1
0,0,1742,0,0,0,0,28,1,1
0,0,1752,0,0,0,0,28,1,1
0,0,1762,0,0,0,0,28,1,1
0,0,1772,0,0,0,0,28,1,1
0,0,1782,0,0,0,0,28,1,1
0,0,1792,0,0,0,0,28,1,1
0,0,1802,0,0,0,0,28,1,1
0,0,1812,0,0,0,0,28,1,1
0,0,1822,0,0,0,0,28,1,1
0,0,1832,0,0,0,0,28,1,1
0,0,1842,0,0,0,0,28,1,1
0,0,1852,0,0,0,0,28,1,1
0,0,1862,0,0,0,0,28,1,1
0,0,1872,0,0,0,0,28,1,1
0,0,1882,0,0,0,0,28,1,1
0,0,1892,0,0,0,0,28,1,1
0,0,1902,0,0,0,0,28,1,1
0,0,1912,0,0,0,0,28,1,1
0,0,1922,0,0,0,0,28,1,1
0,0,1932,0,0,0,0,28,1,1
0,0,1942,0,0,0,0,28,1,1
0,0,1952,0,0,0,0,28,1,1
0,0,1962,0,0,0,0,28,1,1
0,0,1972,0,0,0,0,28,1,1
0,0,1982,0,0,0,0,28,1,1
0,0,1992,0,0,0,0,28,1,1
0,0,2002,0,0,0,0,28,1,1
0,0,2012,0,0,0,0,28,1,1
0,0,2022,0,0,0,0,28,1,1
0,0,2032,0,0,0,0,28,1,1
0,0,2042,0,0,0,0,28,1,1
0,0,2052,0,0,0,0,28,1,1
0,0,2062,0,0,0,0,28,1,1
0,0,2072,0,0,0,0,28,1,1
0,0,2082,0,0,0,0,28,1,1
0,0,2092,0,0,0,0,28,1,1
0,0,2102,0,0,0,0,28,1,1
0,0,2112,0,0,0,0,28,1,1
0,0,2122,0,0,0,0,28,1,1
0,0,2132,0,0,0,0,28,1,1
0,0,2142,0,0,0,0,28,1,1
0,0,2152,0,0,0,0,28,1,1
0,0,2162,0,0,0,0,28,1,1
0,0,2172,0,0,0,0,28,1,1
0,0,2182,0,0,0,0,28,1,1
0,0,2192,0,0,0,0,28,1,1
0,0,2202,0,0,0,0,28,1,1
0,0,2212,0,0,0,0,28,1,1
0,0,2222,0,0,0,0,28,1,1
0,0,2232,0,0,0,0,28,1,1
0,0,2242,0,0,0,0,28,1,1
0,0,2252,0,0,0,0,28,1,1
0,0,2262,0,0,0,0,28,1,1
0,0,2272,0,0,0,0,28,1,1
0,0,2282,0,0,0,0,28,1,1
0,0,2292,0,0,0,0,28,1,1
0,0,2302,0,0,0,0,28,1,1
0,0,2312,0,0,0,0,28,1,1
0,0,2322,0,0,0,0,28,1,1
0,0,2332,0,0,0,0,28,1,1
0,0,2342,0,0,0,0,28,1,1
0,0,2352,0,0,0,0,28,1,1
0,0,2362,0,0,0,0,28,1,1
0,0,2372,0,0,0,0,28,1,1
0,0,2382,0,0,0,0,28,1,1
0,0,2392,0,0,0,0,28,1,1
0,0,2402,0,0,0,0,28,1,1
1627,2344,0,0,1400,480,342,28,2,1
1721,2428,10,1,1420,480,381,28,2,1
1769,2520,20,1,1420,480,440,28,2,1
1798,2593,30,1,1430,490,450,28,2,1
1813,2653,40,1,1430,490,464,28,2,1
1829,2740,50,1,1430,500,492,28,2,1
1820,2824,60,1,1440,500,535,28,2,1
1793,2902,70,1,1440,500,564,28,2,1
1727,2946,80,1,1450,510,588,28,2,1
1631,2970,90,1,1450,510,599,28,2,1
1515,2946,100,1,1450,510,605,28,2,1
1368,2877,110,1,1470,510,614,28,2,1
1196,2777,120,1,1470,510,625,28,2,1
1006,2642,130,1,1480,510,650,28,2,1
858,2505,140,1,1480,510,685,28,2,1
750,2367,150,1,1490,520,707,28,2,1
668,2229,160,1,1490,520,730,28,2,1
634,2083,170,1,1490,520,727,28,2,1
634,1927,180,1,1480,530,737,28,2,1
658,1763,190,1,1480,530,742,28,2,1
719,1559,200,1,1480,530,742,28,2,1
816,1330,210,1,1480,530,742,28,2,1
936,1105,220,1,1470,530,739,28,2,1
1067,885,220,1,1470,530,740,28,2,1
1198,705,230,1,1460,540,740,28,2,1
1288,551,240,1,1460,540,746,28,2,1
1350,427,250,1,1450,550,758,28,2,1
