x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
29,1280,0,0,1250,500,93,37,1,1
7,1198,10,1,1250,500,151,37,1,1
0,1192,20,1,1240,490,143,37,1,1
0,1198,30,1,1240,490,196,37,1,1
15,1213,40,1,1230,480,217,37,1,1
79,1299,50,1,1240,480,225,37,1,1
174,1461,60,1,1240,480,244,37,1,1
309,1674,70,1,1260,480,249,37,1,1
475,1907,80,1,1270,480,249,37,1,1
662,2137,90,1,1300,480,239,37,1,1
821,2295,100,1,1310,480,250,37,1,1
917,2406,110,1,1330,480,265,37,1,1
972,2446,120,1,1350,490,306,37,1,1
977,2446,130,1,1360,490,336,37,1,1
977,2428,140,1,1380,490,400,37,1,1
977,2364,150,1,1400,500,471,37,1,1
957,2191,160,1,1420,490,524,37,1,1
920,1945,170,1,1430,500,581,37,1,1
870,1580,180,1,1420,500,613,37,1,1
810,1168,190,1,1410,510,616,37,1,1
747,725,200,1,1400,520,634,37,1,1
681,377,210,1,1390,520,643,37,1,1
673,177,220,1,1360,520,641,37,1,1
691,77,230,1,1350,530,636,37,1,1
725,19,240,1,1340,540,589,37,1,1
749,0,250,1,1310,540,569,37,1,1
756,8,260,1,1300,540,529,37,1,1
751,91,270,1,1300,540,509,37,1,1
729,245,280,1,1290,530,522,37,1,1
664,447,290,1,1290,530,546,37,1,1
569,618,300,1,1290,530,606,37,1,1
451,718,310,1,1290,530,658,37,1,1
340,772,320,1,1290,520,682,37,1,1
233,791,330,1,1290,520,728,37,1,1
166,791,340,1,1290,520,725,37,1,1
135,782,350,1,1290,510,710,37,1,1
127,765,360,1,1290,510,690,37,1,1
135,751,370,1,1290,510,678,37,1,1
200,708,380,1,1290,500,662,37,1,1
304,644,390,1,1290,500,650,37,1,1
463,653,400,1,1290,500,656,37,1,1
654,721,410,1,1300,510,661,37,1,1
867,828,420,1,1300,510,650,37,1,1
1095,968,430,1,1320,510,653,37,1,1
1263,1089,440,1,1330,520,649,37,1,1
1392,1198,450,1,1340,520,652,37,1,1
1464,1249,460,1,1350,530,670,37,1,1
1481,1270,470,1,1350,530,717,37,1,1
