x,y,time,button,azimuth,altitude,pressure,user,signature,genuine
203,239,0,0,1290,520,48,25,1,1
159,106,10,1,1270,510,136,25,1,1
123,48,20,1,1250,510,233,25,1,1
97,15,30,1,1220,500,319,25,1,1
74,0,40,1,1210,490,394,25,1,1
57,12,50,1,1190,480,400,25,1,1
41,49,60,1,1180,480,430,25,1,1
23,104,70,1,1180,480,470,25,1,1
9,200,80,1,1180,480,512,25,1,1
0,360,90,1,1170,470,557,25,1,1
15,564,100,1,1180,460,584,25,1,1
45,787,110,1,1190,460,592,25,1,1
119,1050,120,1,1190,450,595,25,1,1
250,1339,130,1,1210,460,605,25,1,1
418,1634,140,1,1230,450,603,25,1,1
592,1866,150,1,1250,450,608,25,1,1
763,2055,160,1,1280,450,603,25,1,1
931,2160,170,1,1300,460,595,25,1,1
1035,2192,180,1,1320,460,591,25,1,1
1107,2175,190,1,1330,450,597,25,1,1
1158,2113,200,1,1340,460,609,25,1,1
1163,2006,210,1,1360,460,620,25,1,1
1116,1869,220,1,1360,460,616,25,1,1
1034,1731,230,1,1360,460,622,25,1,1
923,1592,240,1,1360,460,647,25,1,1
792,1454,250,1,1350,450,658,25,1,1
647,1339,260,1,1340,460,667,25,1,1
519,1239,270,1,1340,460,664,25,1,1
418,1196,280,1,1340,460,675,25,1,1
336,1188,290,1,1340,460,669,25,1,1
297,1204,300,1,1320,460,610,25,1,1
320,1232,310,1,1320,460,491,25,1,1
383,1282,320,1,1320,460,276,25,1,1
755,251,461,0,1250,460,207,25,1,1
710,63,471,1,1250,460,287,25,1,1
710,32,481,1,1240,470,368,25,1,1
718,18,491,1,1240,470,453,25,1,1
760,28,501,1,1230,470,519,25,1,1
846,91,511,1,1230,470,559,25,1,1
960,189,521,1,1240,480,575,25,1,1
1093,340,531,1,1240,480,595,25,1,1
1242,515,541,1,1240,480,597,25,1,1
1402,707,551,1,1250,470,609,25,1,1
1484,809,561,1,1250,470,616,25,1,1
1522,926,571,1,1260,470,627,25,1,1
1531,1054,581,1,1260,470,641,25,1,1
1499,1088,591,1,1260,470,645,25,1,1
1431,1088,601,1,1270,460,641,25,1,1
1340,1066,611,1,1270,460,661,25,1,1
1216,989,621,1,1270,460,682,25,1,1
1112,862,631,1,1290,460,717,25,1,1
1020,701,641,1,1290,460,748,25,1,1
975,546,651,1,1290,460,770,25,1,1
989,417,661,1,1290,460,787,25,1,1
1041,305,671,1,1300,460,790,25,1,1
1136,257,681,1,1300,460,808,25,1,1
1275,257,691,1,1290,460,814,25,1,1
1443,301,701,1,1290,460,754,25,1,1
1586,384,711,1,1290,460,594,25,1,1
1720,466,721,1,1300,470,177,25,1,1
2114,1225,851,0,1270,440,279,25,1,1
2043,1246,861,1,1280,430,387,25,1,1
1985,1246,871,1,1290,440,518,25,1,1
1918,1246,881,1,1290,440,622,25,1,1
1884,1235,891,1,1290,440,668,25,1,1
1891,1235,901,1,1300,450,691,25,1,1
1926,1264,911,1,1300,450,714,25,1,1
2051,1306,921,1,1300,450,720,25,1,1
2223,1368,931,1,1310,450,737,25,1,1
2426,1401,941,1,1320,450,745,25,1,1
2553,1414,951,1,1330,450,691,25,1,1
2640,1409,961,1,1330,450,586,25,1,1
2701,1401,971,1,1340,450,410,25,1,1
2719,1389,981,1,1340,450,94,25,1,1
2527,1648,1042,0,1350,450,160,25,1,1
2490,1710,1052,1,1350,450,245,25,1,1
2476,1699,1062,1,1360,450,405,25,1,1
2462,1647,1072,1,1360,450,536,25,1,1
2451,1553,1082,1,1360,450,634,25,1,1
2428,1431,1092,1,1350,440,690,25,1,1
2397,1261,1102,1,1350,440,720,25,1,1
2350,1095,1112,1,1350,440,761,25,1,1
2303,932,1122,1,1330,440,777,25,1,1
2279,747,1132,1,1320,450,791,25,1,1
2269,571,1142,1,1320,450,803,25,1,1
2300,438,1152,1,1310,450,809,25,1,1
2384,332,1162,1,1300,460,823,25,1,1
2502,300,1172,1,1300,460,821,25,1,1
2662,340,1182,1,1310,460,824,25,1,1
2845,428,1192,1,1300,470,822,25,1,1
3044,525,1202,1,1300,470,814,25,1,1
3218,646,1212,1,1310,470,796,25,1,1
3356,783,1222,1,1310,470,784,25,1,1
3471,910,1232,1,1300,480,793,25,1,1
3508,990,1242,1,1310,480,790,25,1,1
3487,1039,1252,1,1310,480,785,25,1,1
3426,1082,1262,1,1310,480,785,25,1,1
3326,1082,1272,1,1310,480,805,25,1,1
3217,1054,1282,1,1310,480,825,25,1,1
3102,951,1292,1,1310,480,864,25,1,1
2986,791,1302,1,1310,480,876,25,1,1
2923,593,1312,1,1300,480,899,25,1,1
2896,420,1322,1,1300,480,899,25,1,1
2942,306,1332,1,1310,470,912,25,1,1
3051,231,1342,1,1300,480,915,25,1,1
3202,211,1352,1,1280,470,836,25,1,1
3423,266,1362,1,1300,480,544,25,1,1
0,0,1372,0,0,0,0,25,1,1
0,0,1382,0,0,0,0,25,1,1
0,0,1392,0,0,0,0,25,1,1
0,0,1402,0,0,0,0,25,1,1
0,0,1412,0,0,0,0,25,1,1
0,0,1422,0,0,0,0,25,1,1
0,0,1432,0,0,0,0,25,1,1
0,0,1442,0,0,0,0,25,1,1
0,0,1452,0,0,0,0,25,1,1
0,0,1462,0,0,0,0,25,1,1
0,0,1472,0,0,0,0,25,1,1
0,0,1482,0,0,0,0,25,1,1
0,0,1492,0,0,0,0,25,1,1
0,0,1502,0,0,0,0,25,1,1
0,0,1512,0,0,0,0,25,1,1
0,0,1522,0,0,0,0,25,1,1
0,0,1532,0,0,0,0,25,1,1
0,0,1542,0,0,0,0,25,1,1
0,0,1552,0,0,0,0,25,1,1
0,0,1562,0,0,0,0,25,1,1
0,0,1572,0,0,0,0,25,1,1
0,0,1582,0,0,0,0,25,1,1
0,0,1592,0,0,0,0,25,1,1
0,0,1602,0,0,0,0,25,1,1
0,0,1612,0,0,0,0,25,1,1
0,0,1622,0,0,0,0,25,1,1
0,0,1632,0,0,0,0,25,1,1
0,0,1642,0,0,0,0,25,1,1
0,0,1652,0,0,0,0,25,1,1
0,0,1662,0,0,0,0,25,1,1
0,0,1672,0,0,0,0,25,1,1
0,0,1682,0,0,0,0,25,1,1
0,0,1692,0,0,0,0,25,1,1
0,0,1702,0,0,0,0,25,1,1
0,0,1712,0,0,0,0,25,1,1
0,0,1722,0,0,0,0,25,1,1
0,0,1732,0,0,0,0,25,1,1
0,0,1742,0,0,0,0,25,1,1
0,0,1752,0,0,0,0,25,1,1
0,0,1762,0,0,0,0,25,1,1
0,0,1772,0,0,0,0,25,1,1
0,0,1782,0,0,0,0,25,1,1
0,0,1792,0,0,0,0,25,1,1
0,0,1802,0,0,0,0,25,1,1
0,0,1812,0,0,0,0,25,1,1
0,0,1822,0,0,0,0,25,1,1
0,0,1832,0,0,0,0,25,1,1
0,0,1842,0,0,0,0,25,1,1
0,0,1852,0,0,0,0,25,1,1
0,0,1862,0,0,0,0,25,1,1
0,0,1872,0,0,0,0,25,1,1
0,0,1882,0,0,0,0,25,1,1
0,0,1892,0,0,0,0,25,1,1
0,0,1902,0,0,0,0,25,1,1
0,0,1912,0,0,0,0,25,1,1
0,0,1922,0,0,0,0,25,1,1
0,0,1932,0,0,0,0,25,1,1
0,0,1942,0,0,0,0,25,1,1
0,0,1952,0,0,0,0,25,1,1
0,0,1962,0,0,0,0,25,1,1
0,0,1972,0,0,0,0,25,1,1
0,0,1982,0,0,0,0,25,1,1
0,0,1992,0,0,0,0,25,1,1
0,0,2002,0,0,0,0,25,1,1
0,0,2012,0,0,0,0,25,1,1
0,0,2022,0,0,0,0,25,1,1
0,0,2032,0,0,0,0,25,1,1
0,0,2042,0,0,0,0,25,1,1
0,0,2052,0,0,0,0,25,1,1
0,0,2062,0,0,0,0,25,1,1
0,0,2072,0,0,0,0,25,1,1
0,0,2082,0,0,0,0,25,1,1
