x,y,time,button,user,signature,genuine
635,5541,31077710,0,1,1,1
618,5431,31077720,1,1,1,1
600,5443,31077730,1,1,1,1
575,5515,31077740,1,1,1,1
575,5515,31077750,1,1,1,1
608,5515,31077760,1,1,1,1
664,5521,31077770,1,1,1,1
778,5564,31077780,1,1,1,1
928,5638,31077790,1,1,1,1
1101,5732,31077800,1,1,1,1
1329,5843,31077810,1,1,1,1
1535,5953,31077820,1,1,1,1
1726,6026,31077830,1,1,1,1
1834,6075,31077840,1,1,1,1
1888,6090,31077850,1,1,1,1
1407,5619,31077970,0,1,1,1
1420,5384,31077980,1,1,1,1
1400,5421,31077990,1,1,1,1
1411,5257,31078000,1,1,1,1
1455,4979,31078010,1,1,1,1
1520,4624,31078020,1,1,1,1
1560,4322,31078030,1,1,1,1
1573,4077,31078040,1,1,1,1
1568,3871,31078050,1,1,1,1
1513,3704,31078060,1,1,1,1
1441,3594,31078070,1,1,1,1
1358,3523,31078080,1,1,1,1
1264,3491,31078090,1,1,1,1
1179,3519,31078100,1,1,1,1
1099,3588,31078110,1,1,1,1
2363,5134,31078261,0,1,1,1
2899,5079,31078271,1,1,1,1
3063,5193,31078281,1,1,1,1
3166,5396,31078291,1,1,1,1
3334,5452,31078301,1,1,1,1
3503,5501,31078311,1,1,1,1
3700,5546,31078321,1,1,1,1
3914,5602,31078331,1,1,1,1
4094,5655,31078341,1,1,1,1
4233,5683,31078351,1,1,1,1
3929,6180,31078671,0,1,1,1
3929,6180,31078681,1,1,1,1
3880,6135,31078691,1,1,1,1
3779,6108,31078701,1,1,1,1
3646,5948,31078711,1,1,1,1
3517,5737,31078721,1,1,1,1
3368,5491,31078731,1,1,1,1
3203,5234,31078741,1,1,1,1
3075,5062,31078751,1,1,1,1
3000,4947,31078761,1,1,1,1
2961,4895,31078771,1,1,1,1
2952,4882,31078781,1,1,1,1
3134,5042,31078822,0,1,1,1
3289,5158,31078832,1,1,1,1
3326,5112,31078842,1,1,1,1
3347,5021,31078852,1,1,1,1
3358,4801,31078862,1,1,1,1
3358,4498,31078872,1,1,1,1
3374,4140,31078882,1,1,1,1
3380,3791,31078892,1,1,1,1
3380,3560,31078902,1,1,1,1
3380,3407,31078912,1,1,1,1
3373,3296,31078922,1,1,1,1
3363,3228,31078932,1,1,1,1
3357,3190,31078942,1,1,1,1
3494,4481,31079022,0,1,1,1
3818,4689,31079032,1,1,1,1
3924,4860,31079042,1,1,1,1
3993,4934,31079052,1,1,1,1
4051,4934,31079062,1,1,1,1
4116,4893,31079072,1,1,1,1
4186,4831,31079082,1,1,1,1
4206,4738,31079092,1,1,1,1
4206,4624,31079102,1,1,1,1
4201,4466,31079112,1,1,1,1
4223,4306,31079122,1,1,1,1
4281,4174,31079132,1,1,1,1
4363,4063,31079142,1,1,1,1
4446,3957,31079152,1,1,1,1
4530,3847,31079162,1,1,1,1
4585,3713,31079172,1,1,1,1
4621,3565,31079182,1,1,1,1
4603,3436,31079192,1,1,1,1
4547,3355,31079202,1,1,1,1
4466,3306,31079212,1,1,1,1
4369,3316,31079222,1,1,1,1
4268,3406,31079232,1,1,1,1
4163,3549,31079242,1,1,1,1
4102,3742,31079252,1,1,1,1
4082,3898,31079262,1,1,1,1
4090,4029,31079272,1,1,1,1
4145,4115,31079282,1,1,1,1
4291,4229,31079292,1,1,1,1
4497,4361,31079302,1,1,1,1
4715,4495,31079312,1,1,1,1
4866,4576,31079322,1,1,1,1
6264,5781,31079603,0,1,1,1
6251,5489,31079613,1,1,1,1
6171,5420,31079623,1,1,1,1
6074,5411,31079633,1,1,1,1
5993,5272,31079643,1,1,1,1
5922,5046,31079653,1,1,1,1
5853,4851,31079663,1,1,1,1
5789,4738,31079673,1,1,1,1
5767,4679,31079683,1,1,1,1
5772,4679,31079693,1,1,1,1
5802,4724,31079703,1,1,1,1
5890,4791,31079713,1,1,1,1
6016,4877,31079723,1,1,1,1
6172,4944,31079733,1,1,1,1
6385,4999,31079743,1,1,1,1
6636,5041,31079753,1,1,1,1
6880,5087,31079763,1,1,1,1
7036,5137,31079773,1,1,1,1
6906,5703,31079863,0,1,1,1
6797,5344,31079873,1,1,1,1
6755,5334,31079883,1,1,1,1
6712,5149,31079893,1,1,1,1
6669,4848,31079903,1,1,1,1
6625,4548,31079913,1,1,1,1
6600,4299,31079923,1,1,1,1
6587,4083,31079933,1,1,1,1
6575,3981,31079943,1,1,1,1
6569,3928,31079953,1,1,1,1
6557,3909,31079963,1,1,1,1
6434,4073,31080003,0,1,1,1
6286,4230,31080013,1,1,1,1
6220,4237,31080023,1,1,1,1
6161,4264,31080033,1,1,1,1
6155,4278,31080043,1,1,1,1
6214,4283,31080053,1,1,1,1
6315,4347,31080063,1,1,1,1
6522,4401,31080073,1,1,1,1
6731,4448,31080083,1,1,1,1
6895,4390,31080093,1,1,1,1
7027,4277,31080103,1,1,1,1
7080,4127,31080113,1,1,1,1
7045,3948,31080123,1,1,1,1
6952,3751,31080133,1,1,1,1
6801,3541,31080143,1,1,1,1
6653,3379,31080153,1,1,1,1
6568,3246,31080163,1,1,1,1
6524,3132,31080173,1,1,1,1
6552,3093,31080183,1,1,1,1
6691,3122,31080193,1,1,1,1
6903,3196,31080203,1,1,1,1
7154,3373,31080213,1,1,1,1
7407,3578,31080223,1,1,1,1
3071,4611,31770987,0,4,2,1
3187,4647,31770997,1,4,2,1
3182,4700,31771007,1,4,2,1
3182,4714,31771017,1,4,2,1
3191,4763,31771027,1,4,2,1
3204,4836,31771037,1,4,2,1
3157,4885,31771047,1,4,2,1
3071,4902,31771057,1,4,2,1
2958,4897,31771067,1,4,2,1
2822,4819,31771077,1,4,2,1
2663,4696,31771087,1,4,2,1
2488,4543,31771097,1,4,2,1
2349,4371,31771107,1,4,2,1
2273,4219,31771117,1,4,2,1
2240,4081,31771127,1,4,2,1
2271,3991,31771137,1,4,2,1
2342,3931,31771147,1,4,2,1
2440,3890,31771157,1,4,2,1
2573,3882,31771167,1,4,2,1
2736,3904,31771177,1,4,2,1
2920,3947,31771187,1,4,2,1
3129,4008,31771197,1,4,2,1
3331,4069,31771207,1,4,2,1
3527,4131,31771217,1,4,2,1
3704,4176,31771227,1,4,2,1
3822,4190,31771237,1,4,2,1
3900,4183,31771247,1,4,2,1
3924,4165,31771257,1,4,2,1
